step,epoch,train_loss_step,lr-Adam,val_loss,train_loss_epoch,test_loss
51649,807,0.14756301045417786,,,,
51699,,,0.001,,,
51699,807,0.20967015624046326,,,,
51711,807,,,0.03272118791937828,,
51711,807,,,,0.22070889174938202,
51712,,,0.001,,,
51749,,,0.001,,,
51749,808,0.16828447580337524,,,,
51775,808,,,0.03304188698530197,,
51775,808,,,,0.21923330426216125,
51776,,,0.001,,,
51799,,,0.001,,,
51799,809,0.2664121985435486,,,,
51839,809,,,0.03282422199845314,,
51839,809,,,,0.22005251049995422,
51840,,,0.001,,,
51849,,,0.001,,,
51849,810,0.1946025937795639,,,,
51899,,,0.001,,,
51899,810,0.2948926091194153,,,,
51903,810,,,0.033149782568216324,,
51903,810,,,,0.2203674018383026,
51904,,,0.001,,,
51949,,,0.001,,,
51949,811,0.22851331532001495,,,,
51967,811,,,0.03313276544213295,,
51967,811,,,,0.21630480885505676,
51968,,,0.001,,,
51999,,,0.001,,,
51999,812,0.2005510926246643,,,,
52031,812,,,0.03945118561387062,,
52031,812,,,,0.21672847867012024,
52032,,,0.001,,,
52049,,,0.001,,,
52049,813,0.11970487982034683,,,,
52095,813,,,0.03296921029686928,,
52095,813,,,,0.22270865738391876,
52096,,,0.001,,,
52099,,,0.001,,,
52099,814,0.23562446236610413,,,,
52149,,,0.001,,,
52149,814,0.3093165457248688,,,,
52159,814,,,0.035514384508132935,,
52159,814,,,,0.22028276324272156,
52160,,,0.001,,,
52199,,,0.001,,,
52199,815,0.23772084712982178,,,,
52223,815,,,0.03597716614603996,,
52223,815,,,,0.2197527140378952,
52224,,,0.001,,,
52249,,,0.001,,,
52249,816,0.14461688697338104,,,,
52287,816,,,0.034074604511260986,,
52287,816,,,,0.22113589942455292,
52288,,,0.001,,,
52299,,,0.001,,,
52299,817,0.17781338095664978,,,,
52349,,,0.001,,,
52349,817,0.2752998471260071,,,,
52351,817,,,0.03253718093037605,,
52351,817,,,,0.21947786211967468,
52352,,,0.001,,,
52399,,,0.001,,,
52399,818,0.22174088656902313,,,,
52415,818,,,0.03358026221394539,,
52415,818,,,,0.22092300653457642,
52416,,,0.001,,,
52449,,,0.001,,,
52449,819,0.20141495764255524,,,,
52479,819,,,0.03221749886870384,,
52479,819,,,,0.21767446398735046,
52480,,,0.001,,,
52499,,,0.001,,,
52499,820,0.27032434940338135,,,,
52543,820,,,0.03493024408817291,,
52543,820,,,,0.22073866426944733,
52544,,,0.001,,,
52549,,,0.001,,,
52549,821,0.1938711404800415,,,,
52599,,,0.001,,,
52599,821,0.15354865789413452,,,,
52607,821,,,0.03522239625453949,,
52607,821,,,,0.2197779417037964,
52608,,,0.001,,,
52649,,,0.001,,,
52649,822,0.11496076732873917,,,,
52671,822,,,0.03240763396024704,,
52671,822,,,,0.21690616011619568,
52672,,,0.001,,,
52699,,,0.001,,,
52699,823,0.19802048802375793,,,,
52735,823,,,0.032642021775245667,,
52735,823,,,,0.21986307203769684,
52736,,,0.001,,,
52749,,,0.001,,,
52749,824,0.2518281042575836,,,,
52799,,,0.001,,,
52799,824,0.2603091895580292,,,,
52799,824,,,0.03294612839818001,,
52799,824,,,,0.2204531729221344,
52800,,,0.001,,,
52849,,,0.001,,,
52849,825,0.2190558910369873,,,,
52863,825,,,0.03244125097990036,,
52863,825,,,,0.21938884258270264,
52864,,,0.001,,,
52899,,,0.001,,,
52899,826,0.198019340634346,,,,
52927,826,,,0.03313659504055977,,
52927,826,,,,0.22019734978675842,
52928,,,0.001,,,
52949,,,0.001,,,
52949,827,0.21371518075466156,,,,
52991,827,,,0.03380708396434784,,
52991,827,,,,0.21697454154491425,
52992,,,0.001,,,
52999,,,0.001,,,
52999,828,0.11377432942390442,,,,
53049,,,0.001,,,
53049,828,0.16253149509429932,,,,
53055,828,,,0.032328587025403976,,
53055,828,,,,0.21764260530471802,
53056,,,0.001,,,
53099,,,0.001,,,
53099,829,0.21609988808631897,,,,
53119,829,,,0.03395666927099228,,
53119,829,,,,0.21816349029541016,
53120,,,0.001,,,
53149,,,0.001,,,
53149,830,0.21718889474868774,,,,
53183,830,,,0.03524397686123848,,
53183,830,,,,0.22139738500118256,
53184,,,0.001,,,
53199,,,0.001,,,
53199,831,0.28906160593032837,,,,
53247,831,,,0.03268685191869736,,
53247,831,,,,0.221279576420784,
53248,,,0.001,,,
53249,,,0.001,,,
53249,832,0.22397848963737488,,,,
53299,,,0.001,,,
53299,832,0.2867909371852875,,,,
53311,832,,,0.032767415046691895,,
53311,832,,,,0.2209666520357132,
53312,,,0.001,,,
53349,,,0.001,,,
53349,833,0.19204267859458923,,,,
53375,833,,,0.03253161534667015,,
53375,833,,,,0.21849749982357025,
53376,,,0.001,,,
53399,,,0.001,,,
53399,834,0.24772772192955017,,,,
53439,834,,,0.03385740891098976,,
53439,834,,,,0.22055894136428833,
53440,,,0.001,,,
53449,,,0.001,,,
53449,835,0.28557583689689636,,,,
53499,,,0.001,,,
53499,835,0.20466050505638123,,,,
53503,835,,,0.03203148394823074,,
53503,835,,,,0.22003771364688873,
53504,,,0.001,,,
53549,,,0.001,,,
53549,836,0.1423850804567337,,,,
53567,836,,,0.03516903519630432,,
53567,836,,,,0.22187396883964539,
53568,,,0.001,,,
53599,,,0.001,,,
53599,837,0.31326761841773987,,,,
53631,837,,,0.032111506909132004,,
53631,837,,,,0.22032228112220764,
53632,,,0.001,,,
53649,,,0.001,,,
53649,838,0.12125436961650848,,,,
53695,838,,,0.035850975662469864,,
53695,838,,,,0.22057998180389404,
53696,,,0.001,,,
53699,,,0.001,,,
53699,839,0.12155070900917053,,,,
53749,,,0.001,,,
53749,839,0.22447091341018677,,,,
53759,839,,,0.033844202756881714,,
53759,839,,,,0.22010186314582825,
53760,,,0.001,,,
53799,,,0.001,,,
53799,840,0.17756208777427673,,,,
53823,840,,,0.03240910917520523,,
53823,840,,,,0.21963757276535034,
53824,,,0.001,,,
53849,,,0.001,,,
53849,841,0.08320151269435883,,,,
53887,841,,,0.032080087810754776,,
53887,841,,,,0.21958701312541962,
53888,,,0.001,,,
53899,,,0.001,,,
53899,842,0.21609674394130707,,,,
53949,,,0.001,,,
53949,842,0.24433176219463348,,,,
53951,842,,,0.03424305096268654,,
53951,842,,,,0.2200508862733841,
53952,,,0.001,,,
53999,,,0.001,,,
53999,843,0.16476154327392578,,,,
54015,843,,,0.03183962032198906,,
54015,843,,,,0.2201853096485138,
54016,,,0.001,,,
54049,,,0.001,,,
54049,844,0.2246522605419159,,,,
54079,844,,,0.03220584988594055,,
54079,844,,,,0.21962673962116241,
54080,,,0.001,,,
54099,,,0.001,,,
54099,845,0.2752668261528015,,,,
54143,845,,,0.03330722451210022,,
54143,845,,,,0.21999387443065643,
54144,,,0.001,,,
54149,,,0.001,,,
54149,846,0.2240700125694275,,,,
54199,,,0.001,,,
54199,846,0.2207544595003128,,,,
54207,846,,,0.036044519394636154,,
54207,846,,,,0.21982960402965546,
54208,,,0.001,,,
54249,,,0.001,,,
54249,847,0.2334168255329132,,,,
54271,847,,,0.03364262357354164,,
54271,847,,,,0.21737536787986755,
54272,,,0.001,,,
54299,,,0.001,,,
54299,848,0.2105436623096466,,,,
54335,848,,,0.0330190472304821,,
54335,848,,,,0.21959061920642853,
54336,,,0.001,,,
54349,,,0.001,,,
54349,849,0.16145962476730347,,,,
54399,,,0.001,,,
54399,849,0.2711997926235199,,,,
54399,849,,,0.03243808075785637,,
54399,849,,,,0.21995297074317932,
54400,,,0.001,,,
54449,,,0.001,,,
54449,850,0.16589197516441345,,,,
54463,850,,,0.034726954996585846,,
54463,850,,,,0.21943610906600952,
54464,,,0.001,,,
54499,,,0.001,,,
54499,851,0.18377640843391418,,,,
54527,851,,,0.03276583179831505,,
54527,851,,,,0.22081701457500458,
54528,,,0.001,,,
54549,,,0.001,,,
54549,852,0.20293164253234863,,,,
54591,852,,,0.03248051926493645,,
54591,852,,,,0.21896280348300934,
54592,,,0.001,,,
54599,,,0.001,,,
54599,853,0.2379564344882965,,,,
54649,,,0.001,,,
54649,853,0.17609310150146484,,,,
54655,853,,,0.03213876113295555,,
54655,853,,,,0.2204744964838028,
54656,,,0.001,,,
54699,,,0.001,,,
54699,854,0.206491619348526,,,,
54719,854,,,0.03540633246302605,,
54719,854,,,,0.21815332770347595,
54720,,,0.001,,,
54749,,,0.001,,,
54749,855,0.2512970268726349,,,,
54783,855,,,0.032158177345991135,,
54783,855,,,,0.22119125723838806,
54784,,,0.001,,,
54799,,,0.001,,,
54799,856,0.16092486679553986,,,,
54847,856,,,0.033555760979652405,,
54847,856,,,,0.22086845338344574,
54848,,,0.001,,,
54849,,,0.001,,,
54849,857,0.17686481773853302,,,,
54899,,,0.001,,,
54899,857,0.21373729407787323,,,,
54911,857,,,0.03311369568109512,,
54911,857,,,,0.22177861630916595,
54912,,,0.001,,,
54949,,,0.001,,,
54949,858,0.206712543964386,,,,
54975,858,,,0.03314429894089699,,
54975,858,,,,0.22139613330364227,
54976,,,0.001,,,
54999,,,0.001,,,
54999,859,0.20441947877407074,,,,
55039,859,,,0.03253420814871788,,
55039,859,,,,0.21795517206192017,
55040,,,0.001,,,
55049,,,0.001,,,
55049,860,0.21734148263931274,,,,
55099,,,0.001,,,
55099,860,0.18480588495731354,,,,
55103,860,,,0.03252585232257843,,
55103,860,,,,0.21989651024341583,
55104,,,0.001,,,
55149,,,0.001,,,
55149,861,0.20819298923015594,,,,
55167,861,,,0.03328566998243332,,
55167,861,,,,0.2203146368265152,
55168,,,0.001,,,
55199,,,0.001,,,
55199,862,0.15212875604629517,,,,
55231,862,,,0.03368138149380684,,
55231,862,,,,0.22027085721492767,
55232,,,0.001,,,
55249,,,0.001,,,
55249,863,0.20302589237689972,,,,
55295,863,,,0.03298395499587059,,
55295,863,,,,0.21987207233905792,
55296,,,0.001,,,
55299,,,0.001,,,
55299,864,0.23946356773376465,,,,
55349,,,0.001,,,
55349,864,0.21676179766654968,,,,
55359,864,,,0.03250615671277046,,
55359,864,,,,0.21977286040782928,
55360,,,0.001,,,
55399,,,0.001,,,
55399,865,0.25925591588020325,,,,
55423,865,,,0.03444415703415871,,
55423,865,,,,0.2145678550004959,
55424,,,0.001,,,
55449,,,0.001,,,
55449,866,0.2658647894859314,,,,
55487,866,,,0.03320255130529404,,
55487,866,,,,0.22288301587104797,
55488,,,0.001,,,
55499,,,0.001,,,
55499,867,0.23144222795963287,,,,
55549,,,0.001,,,
55549,867,0.14464880526065826,,,,
55551,867,,,0.03278474509716034,,
55551,867,,,,0.2220918834209442,
55552,,,0.001,,,
55599,,,0.001,,,
55599,868,0.2853134572505951,,,,
55615,868,,,0.03265596926212311,,
55615,868,,,,0.21915555000305176,
55616,,,0.001,,,
55649,,,0.001,,,
55649,869,0.2095428705215454,,,,
55679,869,,,0.03315455839037895,,
55679,869,,,,0.2199888825416565,
55680,,,0.001,,,
55699,,,0.001,,,
55699,870,0.1206129789352417,,,,
55743,870,,,0.034487683326005936,,
55743,870,,,,0.21925947070121765,
55744,,,0.001,,,
55749,,,0.001,,,
55749,871,0.23237164318561554,,,,
55799,,,0.001,,,
55799,871,0.2356983870267868,,,,
55807,871,,,0.03261594846844673,,
55807,871,,,,0.22207775712013245,
55808,,,0.001,,,
55849,,,0.001,,,
55849,872,0.13116605579853058,,,,
55871,872,,,0.0317123681306839,,
55871,872,,,,0.21872654557228088,
55872,,,0.001,,,
55899,,,0.001,,,
55899,873,0.22165817022323608,,,,
55935,873,,,0.033679261803627014,,
55935,873,,,,0.21928298473358154,
55936,,,0.001,,,
55949,,,0.001,,,
55949,874,0.18359476327896118,,,,
55999,,,0.001,,,
55999,874,0.1297917664051056,,,,
55999,874,,,0.03459053486585617,,
55999,874,,,,0.22127903997898102,
56000,,,0.001,,,
56049,,,0.001,,,
56049,875,0.20978079736232758,,,,
56063,875,,,0.03180283308029175,,
56063,875,,,,0.21960203349590302,
56064,,,0.001,,,
56099,,,0.001,,,
56099,876,0.17705313861370087,,,,
56127,876,,,0.036202672868967056,,
56127,876,,,,0.21910236775875092,
56128,,,0.001,,,
56149,,,0.001,,,
56149,877,0.2558053731918335,,,,
56191,877,,,0.034282583743333817,,
56191,877,,,,0.2206767350435257,
56192,,,0.001,,,
56199,,,0.001,,,
56199,878,0.14468945562839508,,,,
56249,,,0.001,,,
56249,878,0.22683236002922058,,,,
56255,878,,,0.033371452242136,,
56255,878,,,,0.21808795630931854,
56256,,,0.001,,,
56299,,,0.001,,,
56299,879,0.2758104205131531,,,,
56319,879,,,0.032971449196338654,,
56319,879,,,,0.21878297626972198,
56320,,,0.001,,,
56349,,,0.001,,,
56349,880,0.25250527262687683,,,,
56383,880,,,0.03241833671927452,,
56383,880,,,,0.21886956691741943,
56384,,,0.001,,,
56399,,,0.001,,,
56399,881,0.24106070399284363,,,,
56447,881,,,0.03187617287039757,,
56447,881,,,,0.2195185273885727,
56448,,,0.001,,,
56449,,,0.001,,,
56449,882,0.09233491122722626,,,,
56499,,,0.001,,,
56499,882,0.2472510039806366,,,,
56511,882,,,0.0318683460354805,,
56511,882,,,,0.21833708882331848,
56512,,,0.001,,,
56549,,,0.001,,,
56549,883,0.2628166973590851,,,,
56575,883,,,0.03279401734471321,,
56575,883,,,,0.2184179276227951,
56576,,,0.001,,,
56599,,,0.001,,,
56599,884,0.23884594440460205,,,,
56639,884,,,0.036317504942417145,,
56639,884,,,,0.22018179297447205,
56640,,,0.001,,,
56649,,,0.001,,,
56649,885,0.25247979164123535,,,,
56699,,,0.001,,,
56699,885,0.2866317927837372,,,,
56703,885,,,0.032519664615392685,,
56703,885,,,,0.21902954578399658,
56704,,,0.001,,,
56749,,,0.001,,,
56749,886,0.3134303689002991,,,,
56767,886,,,0.032966069877147675,,
56767,886,,,,0.2171524614095688,
56768,,,0.001,,,
56799,,,0.001,,,
56799,887,0.1716550588607788,,,,
56831,887,,,0.03272939473390579,,
56831,887,,,,0.21887429058551788,
56832,,,0.001,,,
56849,,,0.001,,,
56849,888,0.22384308278560638,,,,
56895,888,,,0.03300739824771881,,
56895,888,,,,0.2191941887140274,
56896,,,0.001,,,
56899,,,0.001,,,
56899,889,0.1865304410457611,,,,
56949,,,0.001,,,
56949,889,0.2062939703464508,,,,
56959,889,,,0.03177444636821747,,
56959,889,,,,0.21906806528568268,
56960,,,0.001,,,
56999,,,0.001,,,
56999,890,0.21404242515563965,,,,
57023,890,,,0.03346404805779457,,
57023,890,,,,0.2196224480867386,
57024,,,0.001,,,
57049,,,0.001,,,
57049,891,0.26034390926361084,,,,
57087,891,,,0.03285142034292221,,
57087,891,,,,0.2184586226940155,
57088,,,0.001,,,
57099,,,0.001,,,
57099,892,0.22747358679771423,,,,
57149,,,0.001,,,
57149,892,0.18347987532615662,,,,
57151,892,,,0.03193594887852669,,
57151,892,,,,0.22055968642234802,
57152,,,0.001,,,
57199,,,0.001,,,
57199,893,0.3039424419403076,,,,
57215,893,,,0.03405999392271042,,
57215,893,,,,0.21908918023109436,
57216,,,0.001,,,
57249,,,0.001,,,
57249,894,0.2573011517524719,,,,
57279,894,,,0.033099465072155,,
57279,894,,,,0.21979005634784698,
57280,,,0.001,,,
57299,,,0.001,,,
57299,895,0.14342239499092102,,,,
57343,895,,,0.033991485834121704,,
57343,895,,,,0.21936118602752686,
57344,,,0.001,,,
57349,,,0.001,,,
57349,896,0.1479009985923767,,,,
57399,,,0.001,,,
57399,896,0.20023787021636963,,,,
57407,896,,,0.032324619591236115,,
57407,896,,,,0.2195969820022583,
57408,,,0.001,,,
57449,,,0.001,,,
57449,897,0.1843310296535492,,,,
57471,897,,,0.032303035259246826,,
57471,897,,,,0.21712471544742584,
57472,,,0.001,,,
57499,,,0.001,,,
57499,898,0.15041705965995789,,,,
57535,898,,,0.03259022906422615,,
57535,898,,,,0.2175901234149933,
57536,,,0.001,,,
57549,,,0.001,,,
57549,899,0.31431785225868225,,,,
57599,,,0.001,,,
57599,899,0.1821686178445816,,,,
57599,899,,,0.032817862927913666,,
57599,899,,,,0.21995560824871063,
57600,,,0.001,,,
57649,,,0.001,,,
57649,900,0.20637857913970947,,,,
57663,900,,,0.032126836478710175,,
57663,900,,,,0.2205801010131836,
57664,,,0.001,,,
57699,,,0.001,,,
57699,901,0.14242947101593018,,,,
57727,901,,,0.03381197154521942,,
57727,901,,,,0.2210415005683899,
57728,,,0.001,,,
57749,,,0.001,,,
57749,902,0.13853025436401367,,,,
57791,902,,,0.034697968512773514,,
57791,902,,,,0.21901023387908936,
57792,,,0.001,,,
57799,,,0.001,,,
57799,903,0.16439291834831238,,,,
57849,,,0.001,,,
57849,903,0.18087396025657654,,,,
57855,903,,,0.032382532954216,,
57855,903,,,,0.21962542831897736,
57856,,,0.001,,,
57899,,,0.001,,,
57899,904,0.28832927346229553,,,,
57919,904,,,0.032501671463251114,,
57919,904,,,,0.21669423580169678,
57920,,,0.001,,,
57949,,,0.001,,,
57949,905,0.12380223721265793,,,,
57983,905,,,0.032046154141426086,,
57983,905,,,,0.2177371382713318,
57984,,,0.001,,,
57999,,,0.001,,,
57999,906,0.23554858565330505,,,,
58047,906,,,0.032404977828264236,,
58047,906,,,,0.21840885281562805,
58048,,,0.001,,,
58049,,,0.001,,,
58049,907,0.18328861892223358,,,,
58099,,,0.001,,,
58099,907,0.11103221774101257,,,,
58111,907,,,0.03258836269378662,,
58111,907,,,,0.21618548035621643,
58112,,,0.001,,,
58149,,,0.001,,,
58149,908,0.21919046342372894,,,,
58175,908,,,0.032069165259599686,,
58175,908,,,,0.21974985301494598,
58176,,,0.001,,,
58199,,,0.001,,,
58199,909,0.279814213514328,,,,
58239,909,,,0.03309832513332367,,
58239,909,,,,0.22002606093883514,
58240,,,0.001,,,
58249,,,0.001,,,
58249,910,0.2039516717195511,,,,
58299,,,0.001,,,
58299,910,0.23486143350601196,,,,
58303,910,,,0.03224262222647667,,
58303,910,,,,0.21887122094631195,
58304,,,0.001,,,
58349,,,0.001,,,
58349,911,0.2909940779209137,,,,
58367,911,,,0.03448900580406189,,
58367,911,,,,0.2186773419380188,
58368,,,0.001,,,
58399,,,0.001,,,
58399,912,0.2146322876214981,,,,
58431,912,,,0.03554427623748779,,
58431,912,,,,0.21784208714962006,
58432,,,0.001,,,
58449,,,0.001,,,
58449,913,0.33145275712013245,,,,
58495,913,,,0.033637501299381256,,
58495,913,,,,0.2196277230978012,
58496,,,0.001,,,
58499,,,0.001,,,
58499,914,0.19257168471813202,,,,
58549,,,0.001,,,
58549,914,0.2007043957710266,,,,
58559,914,,,0.03272577375173569,,
58559,914,,,,0.21762317419052124,
58560,,,0.001,,,
58599,,,0.001,,,
58599,915,0.21495594084262848,,,,
58623,915,,,0.032462917268276215,,
58623,915,,,,0.2230268120765686,
58624,,,0.001,,,
58649,,,0.001,,,
58649,916,0.2772432267665863,,,,
58687,916,,,0.034657154232263565,,
58687,916,,,,0.2186821848154068,
58688,,,0.001,,,
58699,,,0.001,,,
58699,917,0.15027296543121338,,,,
58749,,,0.001,,,
58749,917,0.21199631690979004,,,,
58751,917,,,0.03332509845495224,,
58751,917,,,,0.2185790240764618,
58752,,,0.001,,,
58799,,,0.001,,,
58799,918,0.1874086707830429,,,,
58815,918,,,0.03180116415023804,,
58815,918,,,,0.22010141611099243,
58816,,,0.001,,,
58849,,,0.001,,,
58849,919,0.16927087306976318,,,,
58879,919,,,0.03293166309595108,,
58879,919,,,,0.21771225333213806,
58880,,,0.001,,,
58899,,,0.001,,,
58899,920,0.21247494220733643,,,,
58943,920,,,0.032582733780145645,,
58943,920,,,,0.21926091611385345,
58944,,,0.001,,,
58949,,,0.001,,,
58949,921,0.23909983038902283,,,,
58999,,,0.001,,,
58999,921,0.2344941794872284,,,,
59007,921,,,0.03353876248002052,,
59007,921,,,,0.21838416159152985,
59008,,,0.001,,,
59049,,,0.001,,,
59049,922,0.30473268032073975,,,,
59071,922,,,0.03297415003180504,,
59071,922,,,,0.2189113199710846,
59072,,,0.001,,,
59099,,,0.001,,,
59099,923,0.23535746335983276,,,,
59135,923,,,0.03354530408978462,,
59135,923,,,,0.21801112592220306,
59136,,,0.001,,,
59149,,,0.001,,,
59149,924,0.2437008172273636,,,,
59199,,,0.001,,,
59199,924,0.20220769941806793,,,,
59199,924,,,0.03243914991617203,,
59199,924,,,,0.21765463054180145,
59200,,,0.001,,,
59249,,,0.001,,,
59249,925,0.21184660494327545,,,,
59263,925,,,0.034179553389549255,,
59263,925,,,,0.21711844205856323,
59264,,,0.001,,,
59299,,,0.001,,,
59299,926,0.18778371810913086,,,,
59327,926,,,0.03210390359163284,,
59327,926,,,,0.21839487552642822,
59328,,,0.001,,,
59349,,,0.001,,,
59349,927,0.24632412195205688,,,,
59391,927,,,0.03292782977223396,,
59391,927,,,,0.2180899977684021,
59392,,,0.001,,,
59399,,,0.001,,,
59399,928,0.2703435719013214,,,,
59449,,,0.001,,,
59449,928,0.16528277099132538,,,,
59455,928,,,0.033778831362724304,,
59455,928,,,,0.21732771396636963,
59456,,,0.001,,,
59499,,,0.001,,,
59499,929,0.22214888036251068,,,,
59519,929,,,0.03244337439537048,,
59519,929,,,,0.22278426587581635,
59520,,,0.001,,,
59549,,,0.001,,,
59549,930,0.1664275825023651,,,,
59583,930,,,0.032109737396240234,,
59583,930,,,,0.21858009696006775,
59584,,,0.001,,,
59599,,,0.001,,,
59599,931,0.2699997127056122,,,,
59647,931,,,0.03182365372776985,,
59647,931,,,,0.2191520482301712,
59648,,,0.001,,,
59649,,,0.001,,,
59649,932,0.2589799463748932,,,,
59699,,,0.001,,,
59699,932,0.2953629791736603,,,,
59711,932,,,0.032411813735961914,,
59711,932,,,,0.21850764751434326,
59712,,,0.001,,,
59749,,,0.001,,,
59749,933,0.2225712388753891,,,,
59775,933,,,0.03191489726305008,,
59775,933,,,,0.2205216884613037,
59776,,,0.001,,,
59799,,,0.001,,,
59799,934,0.18953382968902588,,,,
59839,934,,,0.031551677733659744,,
59839,934,,,,0.21736164391040802,
59840,,,0.001,,,
59849,,,0.001,,,
59849,935,0.2572357654571533,,,,
59899,,,0.001,,,
59899,935,0.2608930766582489,,,,
59903,935,,,0.034282270818948746,,
59903,935,,,,0.21765777468681335,
59904,,,0.001,,,
59949,,,0.001,,,
59949,936,0.11237344145774841,,,,
59967,936,,,0.03261685371398926,,
59967,936,,,,0.2169017493724823,
59968,,,0.001,,,
59999,,,0.001,,,
59999,937,0.27945688366889954,,,,
60031,937,,,0.032132040709257126,,
60031,937,,,,0.220295250415802,
60032,,,0.001,,,
60049,,,0.001,,,
60049,938,0.32191601395606995,,,,
60095,938,,,0.03237978741526604,,
60095,938,,,,0.21911822259426117,
60096,,,0.001,,,
60099,,,0.001,,,
60099,939,0.2528970539569855,,,,
60149,,,0.001,,,
60149,939,0.3342164158821106,,,,
60159,939,,,0.031812913715839386,,
60159,939,,,,0.22040946781635284,
60160,,,0.001,,,
60199,,,0.001,,,
60199,940,0.23764342069625854,,,,
60223,940,,,0.033966705203056335,,
60223,940,,,,0.2184770107269287,
60224,,,0.001,,,
60249,,,0.001,,,
60249,941,0.2254018485546112,,,,
60287,941,,,0.03222062066197395,,
60287,941,,,,0.21757428348064423,
60288,,,0.001,,,
60299,,,0.001,,,
60299,942,0.24528522789478302,,,,
60349,,,0.001,,,
60349,942,0.2741837501525879,,,,
60351,942,,,0.03529110178351402,,
60351,942,,,,0.21820662915706635,
60352,,,0.001,,,
60399,,,0.001,,,
60399,943,0.12699715793132782,,,,
60415,943,,,0.033270400017499924,,
60415,943,,,,0.22107139229774475,
60416,,,0.001,,,
60449,,,0.001,,,
60449,944,0.2794956564903259,,,,
60479,944,,,0.03270203620195389,,
60479,944,,,,0.2180076539516449,
60480,,,0.001,,,
60499,,,0.001,,,
60499,945,0.1752202808856964,,,,
60543,945,,,0.03181618079543114,,
60543,945,,,,0.21841469407081604,
60544,,,0.001,,,
60549,,,0.001,,,
60549,946,0.16601069271564484,,,,
60599,,,0.001,,,
60599,946,0.27814584970474243,,,,
60607,946,,,0.03576810657978058,,
60607,946,,,,0.21814031898975372,
60608,,,0.001,,,
60649,,,0.001,,,
60649,947,0.26174095273017883,,,,
60671,947,,,0.03336305916309357,,
60671,947,,,,0.21946272253990173,
60672,,,0.001,,,
60699,,,0.001,,,
60699,948,0.23154029250144958,,,,
60735,948,,,0.03222581371665001,,
60735,948,,,,0.21776409447193146,
60736,,,0.001,,,
60749,,,0.001,,,
60749,949,0.1298675835132599,,,,
60799,,,0.001,,,
60799,949,0.28627270460128784,,,,
60799,949,,,0.031973108649253845,,
60799,949,,,,0.2205331176519394,
60800,,,0.001,,,
60849,,,0.001,,,
60849,950,0.25739428400993347,,,,
60863,950,,,0.031792204827070236,,
60863,950,,,,0.21952833235263824,
60864,,,0.001,,,
60899,,,0.001,,,
60899,951,0.09084683656692505,,,,
60927,951,,,0.03314913436770439,,
60927,951,,,,0.21670454740524292,
60928,,,0.001,,,
60949,,,0.001,,,
60949,952,0.1898195445537567,,,,
60991,952,,,0.03357618302106857,,
60991,952,,,,0.21724122762680054,
60992,,,0.001,,,
60999,,,0.001,,,
60999,953,0.13495752215385437,,,,
61049,,,0.001,,,
61049,953,0.2792927920818329,,,,
61055,953,,,0.03497406840324402,,
61055,953,,,,0.21999886631965637,
61056,,,0.001,,,
61099,,,0.001,,,
61099,954,0.214330792427063,,,,
61119,954,,,0.033301230520009995,,
61119,954,,,,0.22037285566329956,
61120,,,0.001,,,
61149,,,0.001,,,
61149,955,0.29309841990470886,,,,
61183,955,,,0.03285912796854973,,
61183,955,,,,0.22085535526275635,
61184,,,0.001,,,
61199,,,0.001,,,
61199,956,0.17475011944770813,,,,
61247,956,,,0.032919637858867645,,
61247,956,,,,0.21983692049980164,
61248,,,0.001,,,
61249,,,0.001,,,
61249,957,0.2106202244758606,,,,
61299,,,0.001,,,
61299,957,0.21736977994441986,,,,
61311,957,,,0.03290876746177673,,
61311,957,,,,0.2174697369337082,
61312,,,0.001,,,
61349,,,0.001,,,
61349,958,0.18374580144882202,,,,
61375,958,,,0.03184036538004875,,
61375,958,,,,0.21850977838039398,
61376,,,0.001,,,
61399,,,0.001,,,
61399,959,0.21784758567810059,,,,
61439,959,,,0.03157055377960205,,
61439,959,,,,0.21840053796768188,
61440,,,0.001,,,
61449,,,0.001,,,
61449,960,0.20631258189678192,,,,
61499,,,0.001,,,
61499,960,0.2454201877117157,,,,
61503,960,,,0.03164650499820709,,
61503,960,,,,0.2184237241744995,
61504,,,0.001,,,
61549,,,0.001,,,
61549,961,0.2603558897972107,,,,
61567,961,,,0.033625178039073944,,
61567,961,,,,0.21924640238285065,
61568,,,0.001,,,
61599,,,0.001,,,
61599,962,0.2178104817867279,,,,
61631,962,,,0.03451250493526459,,
61631,962,,,,0.2156495451927185,
61632,,,0.001,,,
61649,,,0.001,,,
61649,963,0.2681892514228821,,,,
61695,963,,,0.031990911811590195,,
61695,963,,,,0.21751999855041504,
61696,,,0.001,,,
61699,,,0.001,,,
61699,964,0.21173560619354248,,,,
61749,,,0.001,,,
61749,964,0.3226396143436432,,,,
61759,964,,,0.03234568238258362,,
61759,964,,,,0.21815942227840424,
61760,,,0.001,,,
61799,,,0.001,,,
61799,965,0.20426884293556213,,,,
61823,965,,,0.03198862448334694,,
61823,965,,,,0.21758432686328888,
61824,,,0.001,,,
61849,,,0.001,,,
61849,966,0.2501029968261719,,,,
61887,966,,,0.033240098506212234,,
61887,966,,,,0.21678872406482697,
61888,,,0.001,,,
61899,,,0.001,,,
61899,967,0.28331896662712097,,,,
61949,,,0.001,,,
61949,967,0.1339084506034851,,,,
61951,967,,,0.031977634876966476,,
61951,967,,,,0.21776922047138214,
61952,,,0.001,,,
61999,,,0.001,,,
61999,968,0.2683381140232086,,,,
