lr-Adam,train_loss_step,epoch,step,val_loss,train_loss_epoch,test_loss
,0.2680983543395996,646,41349,,,
0.001,,,41399,,,
,0.1796744167804718,646,41399,,,
,,646,41407,0.02147996611893177,,
,,646,41407,,0.20427006483078003,
0.001,,,41408,,,
0.001,,,41449,,,
,0.1977853775024414,647,41449,,,
,,647,41471,0.02095622569322586,,
,,647,41471,,0.205763578414917,
0.001,,,41472,,,
0.001,,,41499,,,
,0.22983068227767944,648,41499,,,
,,648,41535,0.021308988332748413,,
,,648,41535,,0.20133818686008453,
0.001,,,41536,,,
0.001,,,41549,,,
,0.22976264357566833,649,41549,,,
0.001,,,41599,,,
,0.2122879922389984,649,41599,,,
,,649,41599,0.021012865006923676,,
,,649,41599,,0.20377488434314728,
0.001,,,41600,,,
0.001,,,41649,,,
,0.28219473361968994,650,41649,,,
,,650,41663,0.021827686578035355,,
,,650,41663,,0.20386849343776703,
0.001,,,41664,,,
0.001,,,41699,,,
,0.2319682240486145,651,41699,,,
,,651,41727,0.020808113738894463,,
,,651,41727,,0.2048649936914444,
0.001,,,41728,,,
0.001,,,41749,,,
,0.24966169893741608,652,41749,,,
,,652,41791,0.02076076902449131,,
,,652,41791,,0.20489922165870667,
0.001,,,41792,,,
0.001,,,41799,,,
,0.26632431149482727,653,41799,,,
0.001,,,41849,,,
,0.21700483560562134,653,41849,,,
,,653,41855,0.021154701709747314,,
,,653,41855,,0.20415709912776947,
0.001,,,41856,,,
0.001,,,41899,,,
,0.22995246946811676,654,41899,,,
,,654,41919,0.022405309602618217,,
,,654,41919,,0.20425139367580414,
0.001,,,41920,,,
0.001,,,41949,,,
,0.3278387486934662,655,41949,,,
,,655,41983,0.022055871784687042,,
,,655,41983,,0.20204104483127594,
0.001,,,41984,,,
0.001,,,41999,,,
,0.17218820750713348,656,41999,,,
,,656,42047,0.020982973277568817,,
,,656,42047,,0.2045920044183731,
0.001,,,42048,,,
0.001,,,42049,,,
,0.2491697072982788,657,42049,,,
0.001,,,42099,,,
,0.1499224305152893,657,42099,,,
,,657,42111,0.02181352488696575,,
,,657,42111,,0.20260098576545715,
0.001,,,42112,,,
0.001,,,42149,,,
,0.3105856776237488,658,42149,,,
,,658,42175,0.02262887731194496,,
,,658,42175,,0.20422454178333282,
0.001,,,42176,,,
0.001,,,42199,,,
,0.15226231515407562,659,42199,,,
,,659,42239,0.02133621834218502,,
,,659,42239,,0.20566320419311523,
0.001,,,42240,,,
0.001,,,42249,,,
,0.11187107115983963,660,42249,,,
0.001,,,42299,,,
,0.258426308631897,660,42299,,,
,,660,42303,0.02140131965279579,,
,,660,42303,,0.2026781588792801,
0.001,,,42304,,,
0.001,,,42349,,,
,0.27135059237480164,661,42349,,,
,,661,42367,0.022921333089470863,,
,,661,42367,,0.20377254486083984,
0.001,,,42368,,,
0.001,,,42399,,,
,0.2059500366449356,662,42399,,,
,,662,42431,0.021307963877916336,,
,,662,42431,,0.20529353618621826,
0.001,,,42432,,,
0.001,,,42449,,,
,0.1446467787027359,663,42449,,,
,,663,42495,0.02123294584453106,,
,,663,42495,,0.20398595929145813,
0.001,,,42496,,,
0.001,,,42499,,,
,0.10628442466259003,664,42499,,,
0.001,,,42549,,,
,0.12286223471164703,664,42549,,,
,,664,42559,0.021406056359410286,,
,,664,42559,,0.20490117371082306,
0.001,,,42560,,,
0.001,,,42599,,,
,0.24475646018981934,665,42599,,,
,,665,42623,0.022165490314364433,,
,,665,42623,,0.20455339550971985,
0.001,,,42624,,,
0.001,,,42649,,,
,0.21167337894439697,666,42649,,,
,,666,42687,0.021453194320201874,,
,,666,42687,,0.2048538327217102,
0.001,,,42688,,,
0.001,,,42699,,,
,0.2086208462715149,667,42699,,,
0.001,,,42749,,,
,0.20340318977832794,667,42749,,,
,,667,42751,0.02109607867896557,,
,,667,42751,,0.20368734002113342,
0.001,,,42752,,,
0.001,,,42799,,,
,0.1107800081372261,668,42799,,,
,,668,42815,0.02075391449034214,,
,,668,42815,,0.20441049337387085,
0.001,,,42816,,,
0.001,,,42849,,,
,0.26274895668029785,669,42849,,,
,,669,42879,0.0207150150090456,,
,,669,42879,,0.20066134631633759,
0.001,,,42880,,,
0.001,,,42899,,,
,0.18777336180210114,670,42899,,,
,,670,42943,0.025220809504389763,,
,,670,42943,,0.20572994649410248,
0.001,,,42944,,,
0.001,,,42949,,,
,0.1687776744365692,671,42949,,,
0.001,,,42999,,,
,0.1649700552225113,671,42999,,,
,,671,43007,0.02132938988506794,,
,,671,43007,,0.20473064482212067,
0.001,,,43008,,,
0.001,,,43049,,,
,0.22981925308704376,672,43049,,,
,,672,43071,0.02275766246020794,,
,,672,43071,,0.20432211458683014,
0.001,,,43072,,,
0.001,,,43099,,,
,0.24947133660316467,673,43099,,,
,,673,43135,0.022568490356206894,,
,,673,43135,,0.2048378437757492,
0.001,,,43136,,,
0.001,,,43149,,,
,0.1344802975654602,674,43149,,,
0.001,,,43199,,,
,0.17568743228912354,674,43199,,,
,,674,43199,0.022456467151641846,,
,,674,43199,,0.2066381573677063,
0.001,,,43200,,,
0.001,,,43249,,,
,0.257734090089798,675,43249,,,
,,675,43263,0.02247299998998642,,
,,675,43263,,0.20211590826511383,
0.001,,,43264,,,
0.001,,,43299,,,
,0.20694051682949066,676,43299,,,
,,676,43327,0.020353389903903008,,
,,676,43327,,0.20287854969501495,
0.001,,,43328,,,
0.001,,,43349,,,
,0.1517762988805771,677,43349,,,
,,677,43391,0.02218439057469368,,
,,677,43391,,0.20332032442092896,
0.001,,,43392,,,
0.001,,,43399,,,
,0.1455681473016739,678,43399,,,
0.001,,,43449,,,
,0.28580033779144287,678,43449,,,
,,678,43455,0.021978996694087982,,
,,678,43455,,0.20458275079727173,
0.001,,,43456,,,
0.001,,,43499,,,
,0.1778123676776886,679,43499,,,
,,679,43519,0.020817428827285767,,
,,679,43519,,0.20318537950515747,
0.001,,,43520,,,
0.001,,,43549,,,
,0.3069884777069092,680,43549,,,
,,680,43583,0.02159637212753296,,
,,680,43583,,0.204733744263649,
0.001,,,43584,,,
0.001,,,43599,,,
,0.2267105132341385,681,43599,,,
,,681,43647,0.02204260788857937,,
,,681,43647,,0.20375986397266388,
0.001,,,43648,,,
0.001,,,43649,,,
,0.13014653325080872,682,43649,,,
0.001,,,43699,,,
,0.1284649819135666,682,43699,,,
,,682,43711,0.020467113703489304,,
,,682,43711,,0.20439152419567108,
0.001,,,43712,,,
0.001,,,43749,,,
,0.24868302047252655,683,43749,,,
,,683,43775,0.021069074049592018,,
,,683,43775,,0.20153562724590302,
0.001,,,43776,,,
0.001,,,43799,,,
,0.25415509939193726,684,43799,,,
,,684,43839,0.020528851076960564,,
,,684,43839,,0.20419424772262573,
0.001,,,43840,,,
0.001,,,43849,,,
,0.14546428620815277,685,43849,,,
0.001,,,43899,,,
,0.07917067408561707,685,43899,,,
,,685,43903,0.021362029016017914,,
,,685,43903,,0.20551420748233795,
0.001,,,43904,,,
0.001,,,43949,,,
,0.20627346634864807,686,43949,,,
,,686,43967,0.02143658883869648,,
,,686,43967,,0.20609360933303833,
0.001,,,43968,,,
0.001,,,43999,,,
,0.23193085193634033,687,43999,,,
,,687,44031,0.023797187954187393,,
,,687,44031,,0.20397162437438965,
0.001,,,44032,,,
0.001,,,44049,,,
,0.2815714478492737,688,44049,,,
,,688,44095,0.0213229488581419,,
,,688,44095,,0.2047341912984848,
0.001,,,44096,,,
0.001,,,44099,,,
,0.2251812368631363,689,44099,,,
0.001,,,44149,,,
,0.14398904144763947,689,44149,,,
,,689,44159,0.021981870755553246,,
,,689,44159,,0.205339252948761,
0.001,,,44160,,,
0.001,,,44199,,,
,0.18362540006637573,690,44199,,,
,,690,44223,0.021660877391695976,,
,,690,44223,,0.20222540199756622,
0.001,,,44224,,,
0.001,,,44249,,,
,0.2636125385761261,691,44249,,,
,,691,44287,0.02134334295988083,,
,,691,44287,,0.20535220205783844,
0.001,,,44288,,,
0.001,,,44299,,,
,0.22883610427379608,692,44299,,,
0.001,,,44349,,,
,0.2263713777065277,692,44349,,,
,,692,44351,0.02169661410152912,,
,,692,44351,,0.20390009880065918,
0.001,,,44352,,,
0.001,,,44399,,,
,0.18389756977558136,693,44399,,,
,,693,44415,0.021120967343449593,,
,,693,44415,,0.20356838405132294,
0.001,,,44416,,,
0.001,,,44449,,,
,0.136810764670372,694,44449,,,
,,694,44479,0.021342875435948372,,
,,694,44479,,0.2022048830986023,
0.001,,,44480,,,
0.001,,,44499,,,
,0.22229531407356262,695,44499,,,
,,695,44543,0.021932976320385933,,
,,695,44543,,0.20325808227062225,
0.001,,,44544,,,
0.001,,,44549,,,
,0.10056667029857635,696,44549,,,
0.001,,,44599,,,
,0.20900481939315796,696,44599,,,
,,696,44607,0.021042605862021446,,
,,696,44607,,0.2017950713634491,
0.001,,,44608,,,
0.001,,,44649,,,
,0.1656801998615265,697,44649,,,
,,697,44671,0.022013893350958824,,
,,697,44671,,0.20511052012443542,
0.001,,,44672,,,
0.001,,,44699,,,
,0.20194518566131592,698,44699,,,
,,698,44735,0.0211583711206913,,
,,698,44735,,0.2055249810218811,
0.001,,,44736,,,
0.001,,,44749,,,
,0.08338642120361328,699,44749,,,
0.001,,,44799,,,
,0.2386375069618225,699,44799,,,
,,699,44799,0.021189114078879356,,
,,699,44799,,0.20466308295726776,
0.001,,,44800,,,
0.001,,,44849,,,
,0.22238953411579132,700,44849,,,
,,700,44863,0.021002955734729767,,
,,700,44863,,0.20292937755584717,
0.001,,,44864,,,
0.001,,,44899,,,
,0.12435175478458405,701,44899,,,
,,701,44927,0.023230157792568207,,
,,701,44927,,0.20294608175754547,
0.001,,,44928,,,
0.001,,,44949,,,
,0.1596367061138153,702,44949,,,
,,702,44991,0.022624162957072258,,
,,702,44991,,0.20683981478214264,
0.001,,,44992,,,
0.001,,,44999,,,
,0.18916793167591095,703,44999,,,
0.001,,,45049,,,
,0.22873859107494354,703,45049,,,
,,703,45055,0.023833978921175003,,
,,703,45055,,0.20331744849681854,
0.001,,,45056,,,
0.001,,,45099,,,
,0.18354260921478271,704,45099,,,
,,704,45119,0.02065100334584713,,
,,704,45119,,0.20538461208343506,
0.001,,,45120,,,
0.001,,,45149,,,
,0.2324884831905365,705,45149,,,
,,705,45183,0.02170681208372116,,
,,705,45183,,0.20357345044612885,
0.001,,,45184,,,
0.001,,,45199,,,
,0.08252949267625809,706,45199,,,
,,706,45247,0.0206142645329237,,
,,706,45247,,0.20289084315299988,
0.001,,,45248,,,
0.001,,,45249,,,
,0.1665153205394745,707,45249,,,
0.001,,,45299,,,
,0.16764910519123077,707,45299,,,
,,707,45311,0.022802667692303658,,
,,707,45311,,0.20446358621120453,
0.001,,,45312,,,
0.001,,,45349,,,
,0.16786561906337738,708,45349,,,
,,708,45375,0.02097211219370365,,
,,708,45375,,0.20311510562896729,
0.001,,,45376,,,
0.001,,,45399,,,
,0.24649843573570251,709,45399,,,
,,709,45439,0.021036142483353615,,
,,709,45439,,0.20089001953601837,
0.001,,,45440,,,
0.001,,,45449,,,
,0.09758156538009644,710,45449,,,
0.001,,,45499,,,
,0.18660348653793335,710,45499,,,
,,710,45503,0.02124031074345112,,
,,710,45503,,0.20354913175106049,
0.001,,,45504,,,
0.001,,,45549,,,
,0.2799411416053772,711,45549,,,
,,711,45567,0.021085461601614952,,
,,711,45567,,0.20529712736606598,
0.001,,,45568,,,
0.001,,,45599,,,
,0.22819486260414124,712,45599,,,
,,712,45631,0.021810563281178474,,
,,712,45631,,0.20742247998714447,
0.001,,,45632,,,
0.001,,,45649,,,
,0.20233850181102753,713,45649,,,
,,713,45695,0.02115347795188427,,
,,713,45695,,0.20270168781280518,
0.001,,,45696,,,
0.001,,,45699,,,
,0.27820464968681335,714,45699,,,
0.001,,,45749,,,
,0.19204343855381012,714,45749,,,
,,714,45759,0.021140720695257187,,
,,714,45759,,0.2045876383781433,
0.001,,,45760,,,
0.001,,,45799,,,
,0.22849999368190765,715,45799,,,
,,715,45823,0.02264547348022461,,
,,715,45823,,0.20365498960018158,
0.001,,,45824,,,
0.001,,,45849,,,
,0.25880393385887146,716,45849,,,
,,716,45887,0.021640630438923836,,
,,716,45887,,0.20271120965480804,
0.001,,,45888,,,
0.001,,,45899,,,
,0.17322391271591187,717,45899,,,
0.001,,,45949,,,
,0.1968887448310852,717,45949,,,
,,717,45951,0.02244495041668415,,
,,717,45951,,0.2048879712820053,
0.001,,,45952,,,
0.001,,,45999,,,
,0.28178128600120544,718,45999,,,
,,718,46015,0.02135368436574936,,
,,718,46015,,0.20400859415531158,
0.001,,,46016,,,
0.001,,,46049,,,
,0.3120020031929016,719,46049,,,
,,719,46079,0.02281801961362362,,
,,719,46079,,0.20328620076179504,
0.001,,,46080,,,
0.001,,,46099,,,
,0.15684163570404053,720,46099,,,
,,720,46143,0.022812683135271072,,
,,720,46143,,0.204901322722435,
0.001,,,46144,,,
0.001,,,46149,,,
,0.16934114694595337,721,46149,,,
0.001,,,46199,,,
,0.2630106508731842,721,46199,,,
,,721,46207,0.02070622332394123,,
,,721,46207,,0.20487383008003235,
0.001,,,46208,,,
0.001,,,46249,,,
,0.2747800350189209,722,46249,,,
,,722,46271,0.022058671340346336,,
,,722,46271,,0.20381449162960052,
0.001,,,46272,,,
0.001,,,46299,,,
,0.16125117242336273,723,46299,,,
,,723,46335,0.02077040821313858,,
,,723,46335,,0.20307736098766327,
0.001,,,46336,,,
0.001,,,46349,,,
,0.24007609486579895,724,46349,,,
0.001,,,46399,,,
,0.23161816596984863,724,46399,,,
,,724,46399,0.022626983001828194,,
,,724,46399,,0.20427973568439484,
0.001,,,46400,,,
0.001,,,46449,,,
,0.19129832088947296,725,46449,,,
,,725,46463,0.02195373922586441,,
,,725,46463,,0.20347821712493896,
0.001,,,46464,,,
0.001,,,46499,,,
,0.1348109096288681,726,46499,,,
,,726,46527,0.022381605580449104,,
,,726,46527,,0.2043311893939972,
0.001,,,46528,,,
0.001,,,46549,,,
,0.1306382268667221,727,46549,,,
,,727,46591,0.02200488932430744,,
,,727,46591,,0.2025860697031021,
0.001,,,46592,,,
0.001,,,46599,,,
,0.1665918529033661,728,46599,,,
0.001,,,46649,,,
,0.2890148460865021,728,46649,,,
,,728,46655,0.021595468744635582,,
,,728,46655,,0.2034507393836975,
0.001,,,46656,,,
0.001,,,46699,,,
,0.2259044200181961,729,46699,,,
,,729,46719,0.021175295114517212,,
,,729,46719,,0.2060321718454361,
0.001,,,46720,,,
0.001,,,46749,,,
,0.18479537963867188,730,46749,,,
,,730,46783,0.021378036588430405,,
,,730,46783,,0.2038537859916687,
0.001,,,46784,,,
0.001,,,46799,,,
,0.18651975691318512,731,46799,,,
,,731,46847,0.02111167088150978,,
,,731,46847,,0.2021096795797348,
0.001,,,46848,,,
0.001,,,46849,,,
,0.21265918016433716,732,46849,,,
0.001,,,46899,,,
,0.19071808457374573,732,46899,,,
,,732,46911,0.022137559950351715,,
,,732,46911,,0.20542851090431213,
0.001,,,46912,,,
0.001,,,46949,,,
,0.16571086645126343,733,46949,,,
,,733,46975,0.020786894485354424,,
,,733,46975,,0.20338928699493408,
0.001,,,46976,,,
0.001,,,46999,,,
,0.16577669978141785,734,46999,,,
,,734,47039,0.022083889693021774,,
,,734,47039,,0.20302416384220123,
0.001,,,47040,,,
0.001,,,47049,,,
,0.17118528485298157,735,47049,,,
0.001,,,47099,,,
,0.22008472681045532,735,47099,,,
,,735,47103,0.02148033306002617,,
,,735,47103,,0.20420311391353607,
0.001,,,47104,,,
0.001,,,47149,,,
,0.10842160135507584,736,47149,,,
,,736,47167,0.0217693243175745,,
,,736,47167,,0.20339234173297882,
0.001,,,47168,,,
0.001,,,47199,,,
,0.15477168560028076,737,47199,,,
,,737,47231,0.021030446514487267,,
,,737,47231,,0.20249618589878082,
0.001,,,47232,,,
0.001,,,47249,,,
,0.1904534250497818,738,47249,,,
,,738,47295,0.02138875052332878,,
,,738,47295,,0.2012748122215271,
0.001,,,47296,,,
0.001,,,47299,,,
,0.2345782220363617,739,47299,,,
0.001,,,47349,,,
,0.1145421490073204,739,47349,,,
,,739,47359,0.021951790899038315,,
,,739,47359,,0.20471589267253876,
0.001,,,47360,,,
0.001,,,47399,,,
,0.1606311798095703,740,47399,,,
,,740,47423,0.022239925339818,,
,,740,47423,,0.2011512666940689,
0.001,,,47424,,,
0.001,,,47449,,,
,0.286404550075531,741,47449,,,
,,741,47487,0.020891524851322174,,
,,741,47487,,0.20290115475654602,
0.001,,,47488,,,
0.001,,,47499,,,
,0.11717300117015839,742,47499,,,
0.001,,,47549,,,
,0.28887757658958435,742,47549,,,
,,742,47551,0.02307797409594059,,
,,742,47551,,0.20465721189975739,
0.001,,,47552,,,
0.001,,,47599,,,
,0.22629998624324799,743,47599,,,
,,743,47615,0.020802361890673637,,
,,743,47615,,0.20340679585933685,
0.001,,,47616,,,
0.001,,,47649,,,
,0.12747733294963837,744,47649,,,
,,744,47679,0.021014366298913956,,
,,744,47679,,0.20439448952674866,
0.001,,,47680,,,
0.001,,,47699,,,
,0.2660711705684662,745,47699,,,
,,745,47743,0.020824413746595383,,
,,745,47743,,0.20206962525844574,
0.001,,,47744,,,
0.001,,,47749,,,
,0.15716096758842468,746,47749,,,
0.001,,,47799,,,
,0.232171893119812,746,47799,,,
,,746,47807,0.023070676252245903,,
,,746,47807,,0.2055765986442566,
0.001,,,47808,,,
0.001,,,47849,,,
,0.24229539930820465,747,47849,,,
,,747,47871,0.021919474005699158,,
,,747,47871,,0.207190603017807,
0.001,,,47872,,,
0.001,,,47899,,,
,0.24924758076667786,748,47899,,,
,,748,47935,0.02356688864529133,,
,,748,47935,,0.2054000347852707,
0.001,,,47936,,,
0.001,,,47949,,,
,0.22657816112041473,749,47949,,,
0.001,,,47999,,,
,0.1276494562625885,749,47999,,,
,,749,47999,0.02142707258462906,,
,,749,47999,,0.20364314317703247,
0.001,,,48000,,,
0.001,,,48049,,,
,0.17363318800926208,750,48049,,,
,,750,48063,0.021943267434835434,,
,,750,48063,,0.20742428302764893,
0.001,,,48064,,,
0.001,,,48099,,,
,0.18157246708869934,751,48099,,,
,,751,48127,0.020566515624523163,,
,,751,48127,,0.20205067098140717,
0.001,,,48128,,,
0.001,,,48149,,,
,0.1353154182434082,752,48149,,,
,,752,48191,0.0214517991989851,,
,,752,48191,,0.2055836319923401,
0.001,,,48192,,,
0.001,,,48199,,,
,0.21019314229488373,753,48199,,,
0.001,,,48249,,,
,0.25221025943756104,753,48249,,,
,,753,48255,0.02068304270505905,,
,,753,48255,,0.20481792092323303,
0.001,,,48256,,,
0.001,,,48299,,,
,0.18419018387794495,754,48299,,,
,,754,48319,0.020901016891002655,,
,,754,48319,,0.20118306577205658,
0.001,,,48320,,,
0.001,,,48349,,,
,0.08798311650753021,755,48349,,,
,,755,48383,0.021719850599765778,,
,,755,48383,,0.20370858907699585,
0.001,,,48384,,,
0.001,,,48399,,,
,0.24953573942184448,756,48399,,,
,,756,48447,0.020876968279480934,,
,,756,48447,,0.2048245668411255,
0.001,,,48448,,,
0.001,,,48449,,,
,0.2612270414829254,757,48449,,,
0.001,,,48499,,,
,0.21034272015094757,757,48499,,,
,,757,48511,0.02153908833861351,,
,,757,48511,,0.20526723563671112,
0.001,,,48512,,,
0.001,,,48549,,,
,0.11856888979673386,758,48549,,,
,,758,48575,0.02136211283504963,,
,,758,48575,,0.20336702466011047,
0.001,,,48576,,,
0.001,,,48599,,,
,0.21858766674995422,759,48599,,,
,,759,48639,0.02112583816051483,,
,,759,48639,,0.20541106164455414,
0.001,,,48640,,,
0.001,,,48649,,,
,0.23920057713985443,760,48649,,,
0.001,,,48699,,,
,0.2335510104894638,760,48699,,,
,,760,48703,0.020948410034179688,,
,,760,48703,,0.20373784005641937,
0.001,,,48704,,,
0.001,,,48749,,,
,0.11291787773370743,761,48749,,,
,,761,48767,0.021169187501072884,,
,,761,48767,,0.203691765666008,
0.001,,,48768,,,
0.001,,,48799,,,
,0.13954658806324005,762,48799,,,
,,762,48831,0.0216000284999609,,
,,762,48831,,0.20473191142082214,
0.001,,,48832,,,
0.001,,,48849,,,
,0.16490285098552704,763,48849,,,
,,763,48895,0.020670395344495773,,
,,763,48895,,0.20523342490196228,
0.001,,,48896,,,
0.001,,,48899,,,
,0.1117168664932251,764,48899,,,
0.001,,,48949,,,
,0.2523263990879059,764,48949,,,
,,764,48959,0.02061099000275135,,
,,764,48959,,0.20345324277877808,
0.001,,,48960,,,
0.001,,,48999,,,
,0.16739045083522797,765,48999,,,
,,765,49023,0.021286141127347946,,
,,765,49023,,0.20411644876003265,
0.001,,,49024,,,
0.001,,,49049,,,
,0.26206696033477783,766,49049,,,
,,766,49087,0.02122657001018524,,
,,766,49087,,0.20301198959350586,
0.001,,,49088,,,
0.001,,,49099,,,
,0.1837759166955948,767,49099,,,
0.001,,,49149,,,
,0.20639169216156006,767,49149,,,
,,767,49151,0.02197258733212948,,
,,767,49151,,0.20542745292186737,
0.001,,,49152,,,
0.001,,,49199,,,
,0.14168451726436615,768,49199,,,
,,768,49215,0.020949285477399826,,
,,768,49215,,0.20208176970481873,
0.001,,,49216,,,
0.001,,,49249,,,
,0.14358612895011902,769,49249,,,
,,769,49279,0.020447084680199623,,
,,769,49279,,0.20268727838993073,
0.001,,,49280,,,
0.001,,,49299,,,
,0.23639510571956635,770,49299,,,
,,770,49343,0.02214241959154606,,
,,770,49343,,0.19910940527915955,
0.001,,,49344,,,
0.001,,,49349,,,
,0.1655351221561432,771,49349,,,
0.001,,,49399,,,
,0.1836097687482834,771,49399,,,
,,771,49407,0.020722856745123863,,
,,771,49407,,0.2053634375333786,
0.001,,,49408,,,
0.001,,,49449,,,
,0.22387546300888062,772,49449,,,
,,772,49471,0.021226147189736366,,
,,772,49471,,0.20134395360946655,
0.001,,,49472,,,
0.001,,,49499,,,
,0.20523601770401,773,49499,,,
,,773,49535,0.021497398614883423,,
,,773,49535,,0.2024223655462265,
0.001,,,49536,,,
0.001,,,49549,,,
,0.23580950498580933,774,49549,,,
0.001,,,49599,,,
,0.2671402394771576,774,49599,,,
,,774,49599,0.02135314606130123,,
,,774,49599,,0.20613284409046173,
0.001,,,49600,,,
0.001,,,49649,,,
,0.28852003812789917,775,49649,,,
,,775,49663,0.02133428305387497,,
,,775,49663,,0.2016964852809906,
0.001,,,49664,,,
0.001,,,49699,,,
,0.2760666608810425,776,49699,,,
,,776,49727,0.020757248625159264,,
,,776,49727,,0.2025444060564041,
0.001,,,49728,,,
0.001,,,49749,,,
,0.25169235467910767,777,49749,,,
,,777,49791,0.022952944040298462,,
,,777,49791,,0.2024029940366745,
0.001,,,49792,,,
0.001,,,49799,,,
,0.194503054022789,778,49799,,,
0.001,,,49849,,,
,0.2782610356807709,778,49849,,,
,,778,49855,0.02082051709294319,,
,,778,49855,,0.20136724412441254,
0.001,,,49856,,,
0.001,,,49899,,,
,0.254746675491333,779,49899,,,
,,779,49919,0.020780697464942932,,
,,779,49919,,0.20443497598171234,
0.001,,,49920,,,
0.001,,,49949,,,
,0.2259266972541809,780,49949,,,
,,780,49983,0.021268554031848907,,
,,780,49983,,0.20472975075244904,
0.001,,,49984,,,
0.001,,,49999,,,
,0.19900673627853394,781,49999,,,
,,781,50047,0.023135535418987274,,
,,781,50047,,0.2055850476026535,
0.001,,,50048,,,
0.001,,,50049,,,
,0.21241499483585358,782,50049,,,
0.001,,,50099,,,
,0.25470995903015137,782,50099,,,
,,782,50111,0.020716467872262,,
,,782,50111,,0.20424175262451172,
0.001,,,50112,,,
0.001,,,50149,,,
,0.19209237396717072,783,50149,,,
,,783,50175,0.022188536822795868,,
,,783,50175,,0.2035641074180603,
0.001,,,50176,,,
0.001,,,50199,,,
,0.27244964241981506,784,50199,,,
,,784,50239,0.02133749984204769,,
,,784,50239,,0.20269769430160522,
0.001,,,50240,,,
0.001,,,50249,,,
,0.2590236961841583,785,50249,,,
0.001,,,50299,,,
,0.16225464642047882,785,50299,,,
,,785,50303,0.02144710160791874,,
,,785,50303,,0.20396439731121063,
0.001,,,50304,,,
0.001,,,50349,,,
,0.24535854160785675,786,50349,,,
,,786,50367,0.0219414085149765,,
,,786,50367,,0.20325824618339539,
0.001,,,50368,,,
0.001,,,50399,,,
,0.17894065380096436,787,50399,,,
,,787,50431,0.022272218018770218,,
,,787,50431,,0.2054925560951233,
0.001,,,50432,,,
0.001,,,50449,,,
,0.13794943690299988,788,50449,,,
,,788,50495,0.02087070234119892,,
,,788,50495,,0.20376771688461304,
0.001,,,50496,,,
0.001,,,50499,,,
,0.15803149342536926,789,50499,,,
0.001,,,50549,,,
,0.30954423546791077,789,50549,,,
,,789,50559,0.020817644894123077,,
,,789,50559,,0.20252510905265808,
0.001,,,50560,,,
0.001,,,50599,,,
,0.26371580362319946,790,50599,,,
,,790,50623,0.02137361839413643,,
,,790,50623,,0.20100080966949463,
0.001,,,50624,,,
0.001,,,50649,,,
,0.2375207543373108,791,50649,,,
,,791,50687,0.021644826978445053,,
,,791,50687,,0.2028014063835144,
0.001,,,50688,,,
0.001,,,50699,,,
,0.12743085622787476,792,50699,,,
0.001,,,50749,,,
,0.2962197959423065,792,50749,,,
,,792,50751,0.021667154505848885,,
,,792,50751,,0.2011955976486206,
0.001,,,50752,,,
0.001,,,50799,,,
,0.17668895423412323,793,50799,,,
,,793,50815,0.021191362291574478,,
,,793,50815,,0.20422308146953583,
0.001,,,50816,,,
0.001,,,50849,,,
,0.1636607050895691,794,50849,,,
,,794,50879,0.022017883136868477,,
,,794,50879,,0.20254459977149963,
0.001,,,50880,,,
0.001,,,50899,,,
,0.19964611530303955,795,50899,,,
,,795,50943,0.022106654942035675,,
,,795,50943,,0.20343947410583496,
0.001,,,50944,,,
0.001,,,50949,,,
,0.1583704948425293,796,50949,,,
0.001,,,50999,,,
,0.14716452360153198,796,50999,,,
,,796,51007,0.020733488723635674,,
,,796,51007,,0.20264418423175812,
0.001,,,51008,,,
0.001,,,51049,,,
,0.20219922065734863,797,51049,,,
,,797,51071,0.02210322581231594,,
,,797,51071,,0.20440685749053955,
0.001,,,51072,,,
0.001,,,51099,,,
,0.2391165792942047,798,51099,,,
,,798,51135,0.023504091426730156,,
,,798,51135,,0.20595748722553253,
0.001,,,51136,,,
0.001,,,51149,,,
,0.18138396739959717,799,51149,,,
0.001,,,51199,,,
,0.24056904017925262,799,51199,,,
,,799,51199,0.021604957059025764,,
,,799,51199,,0.20243661105632782,
0.001,,,51200,,,
0.001,,,51249,,,
,0.1892048865556717,800,51249,,,
,,800,51263,0.022319244220852852,,
,,800,51263,,0.20151901245117188,
0.001,,,51264,,,
0.001,,,51299,,,
,0.11074826121330261,801,51299,,,
,,801,51327,0.021015672013163567,,
,,801,51327,,0.20022833347320557,
0.001,,,51328,,,
0.001,,,51349,,,
,0.1665455549955368,802,51349,,,
,,802,51391,0.021745668724179268,,
,,802,51391,,0.20421403646469116,
0.001,,,51392,,,
0.001,,,51399,,,
,0.2180592566728592,803,51399,,,
0.001,,,51449,,,
,0.12172623723745346,803,51449,,,
,,803,51455,0.021467391401529312,,
,,803,51455,,0.20539656281471252,
0.001,,,51456,,,
0.001,,,51499,,,
,0.2568853795528412,804,51499,,,
,,804,51519,0.022791989147663116,,
,,804,51519,,0.2015455812215805,
0.001,,,51520,,,
0.001,,,51549,,,
,0.1956121027469635,805,51549,,,
,,805,51583,0.021739976480603218,,
,,805,51583,,0.20125845074653625,
0.001,,,51584,,,
0.001,,,51599,,,
,0.2924518883228302,806,51599,,,
,,806,51647,0.020994827151298523,,
,,806,51647,,0.20160293579101562,
0.001,,,51648,,,
0.001,,,51649,,,
,0.11590149998664856,807,51649,,,
0.001,,,51699,,,
,0.1962457001209259,807,51699,,,
,,807,51711,0.02127670869231224,,
