epoch,lr-AdamW,step,train_loss_step,val_loss,train_loss_epoch,test_loss
485,,31103,,0.18093463778495789,,
485,,31103,,,0.39832425117492676,
,0.001,31104,,,,
,0.001,31149,,,,
486,,31149,0.3984280228614807,,,
486,,31167,,0.18138276040554047,,
486,,31167,,,0.39922794699668884,
,0.001,31168,,,,
,0.001,31199,,,,
487,,31199,0.4141867756843567,,,
487,,31231,,0.1813499480485916,,
487,,31231,,,0.3987483084201813,
,0.001,31232,,,,
,0.001,31249,,,,
488,,31249,0.4371435046195984,,,
488,,31295,,0.1813293844461441,,
488,,31295,,,0.3980236351490021,
,0.001,31296,,,,
,0.001,31299,,,,
489,,31299,0.42130979895591736,,,
,0.001,31349,,,,
489,,31349,0.40474599599838257,,,
489,,31359,,0.18122565746307373,,
489,,31359,,,0.39834675192832947,
,0.001,31360,,,,
,0.001,31399,,,,
490,,31399,0.4446447193622589,,,
490,,31423,,0.18136437237262726,,
490,,31423,,,0.39804109930992126,
,0.001,31424,,,,
,0.001,31449,,,,
491,,31449,0.34478574991226196,,,
491,,31487,,0.18154841661453247,,
491,,31487,,,0.39828014373779297,
,0.001,31488,,,,
,0.001,31499,,,,
492,,31499,0.28013235330581665,,,
,0.001,31549,,,,
492,,31549,0.3941689133644104,,,
492,,31551,,0.18121348321437836,,
492,,31551,,,0.3990633487701416,
,0.001,31552,,,,
,0.001,31599,,,,
493,,31599,0.4053652286529541,,,
493,,31615,,0.18104802072048187,,
493,,31615,,,0.3992132842540741,
,0.001,31616,,,,
,0.001,31649,,,,
494,,31649,0.30602794885635376,,,
494,,31679,,0.18104995787143707,,
494,,31679,,,0.3987748622894287,
,0.001,31680,,,,
,0.001,31699,,,,
495,,31699,0.43063628673553467,,,
495,,31743,,0.18110863864421844,,
495,,31743,,,0.39886146783828735,
,0.001,31744,,,,
,0.001,31749,,,,
496,,31749,0.44294244050979614,,,
,0.001,31799,,,,
496,,31799,0.4757513999938965,,,
496,,31807,,0.18146245181560516,,
496,,31807,,,0.39987003803253174,
,0.001,31808,,,,
,0.001,31849,,,,
497,,31849,0.36991509795188904,,,
497,,31871,,0.18110689520835876,,
497,,31871,,,0.3988285958766937,
,0.001,31872,,,,
,0.001,31899,,,,
498,,31899,0.27751246094703674,,,
498,,31935,,0.18109780550003052,,
498,,31935,,,0.39832577109336853,
,0.001,31936,,,,
,0.001,31949,,,,
499,,31949,0.38708773255348206,,,
,0.001,31999,,,,
499,,31999,0.40346360206604004,,,
499,,31999,,0.18119323253631592,,
499,,31999,,,0.3995722234249115,
,0.001,32000,,,,
,0.001,32049,,,,
500,,32049,0.2890506386756897,,,
500,,32063,,0.18174365162849426,,
500,,32063,,,0.3985122740268707,
,0.001,32064,,,,
,0.001,32099,,,,
501,,32099,0.34431910514831543,,,
501,,32127,,0.18108883500099182,,
501,,32127,,,0.39948418736457825,
,0.001,32128,,,,
,0.001,32149,,,,
502,,32149,0.36082687973976135,,,
502,,32191,,0.1812436282634735,,
502,,32191,,,0.39793166518211365,
,0.001,32192,,,,
,0.001,32199,,,,
503,,32199,0.4611719846725464,,,
,0.001,32249,,,,
503,,32249,0.4038103222846985,,,
503,,32255,,0.18107865750789642,,
503,,32255,,,0.39902082085609436,
,0.001,32256,,,,
,0.001,32299,,,,
504,,32299,0.42586749792099,,,
504,,32319,,0.18120644986629486,,
504,,32319,,,0.39967042207717896,
,0.001,32320,,,,
,0.001,32349,,,,
505,,32349,0.34899044036865234,,,
505,,32383,,0.18166889250278473,,
505,,32383,,,0.39952245354652405,
,0.001,32384,,,,
,0.001,32399,,,,
506,,32399,0.43901488184928894,,,
506,,32447,,0.18125970661640167,,
506,,32447,,,0.39791548252105713,
,0.001,32448,,,,
,0.001,32449,,,,
507,,32449,0.4384329915046692,,,
,0.001,32499,,,,
507,,32499,0.34014204144477844,,,
507,,32511,,0.1810469776391983,,
507,,32511,,,0.39830681681632996,
,0.001,32512,,,,
,0.001,32549,,,,
508,,32549,0.38444453477859497,,,
508,,32575,,0.1812886893749237,,
508,,32575,,,0.3990050256252289,
,0.001,32576,,,,
,0.001,32599,,,,
509,,32599,0.3464058041572571,,,
509,,32639,,0.18109169602394104,,
509,,32639,,,0.39815855026245117,
,0.001,32640,,,,
,0.001,32649,,,,
510,,32649,0.448660671710968,,,
,0.001,32699,,,,
510,,32699,0.3301825225353241,,,
510,,32703,,0.18136145174503326,,
510,,32703,,,0.3992909789085388,
,0.001,32704,,,,
,0.001,32749,,,,
511,,32749,0.434766948223114,,,
511,,32767,,0.18093211948871613,,
511,,32767,,,0.39879706501960754,
,0.001,32768,,,,
,0.001,32799,,,,
512,,32799,0.43374836444854736,,,
512,,32831,,0.18095436692237854,,
512,,32831,,,0.399179071187973,
,0.001,32832,,,,
,0.001,32849,,,,
513,,32849,0.42809224128723145,,,
513,,32895,,0.18095552921295166,,
513,,32895,,,0.4007306694984436,
,0.001,32896,,,,
,0.001,32899,,,,
514,,32899,0.37286990880966187,,,
,0.001,32949,,,,
514,,32949,0.4257025718688965,,,
514,,32959,,0.18146274983882904,,
514,,32959,,,0.39914244413375854,
,0.001,32960,,,,
,0.001,32999,,,,
515,,32999,0.43558746576309204,,,
515,,33023,,0.18108730018138885,,
515,,33023,,,0.3992556929588318,
,0.001,33024,,,,
,0.001,33049,,,,
516,,33049,0.46368029713630676,,,
516,,33087,,0.18092967569828033,,
516,,33087,,,0.39940163493156433,
,0.001,33088,,,,
,0.001,33099,,,,
517,,33099,0.37355107069015503,,,
,0.001,33149,,,,
517,,33149,0.46671777963638306,,,
517,,33151,,0.18150196969509125,,
517,,33151,,,0.3992263674736023,
,0.001,33152,,,,
,0.001,33199,,,,
518,,33199,0.36946582794189453,,,
518,,33215,,0.18101616203784943,,
518,,33215,,,0.3983648717403412,
,0.001,33216,,,,
,0.001,33249,,,,
519,,33249,0.4256933331489563,,,
519,,33279,,0.18081486225128174,,
519,,33279,,,0.3972645699977875,
,0.001,33280,,,,
,0.001,33299,,,,
520,,33299,0.40870559215545654,,,
520,,33343,,0.18109813332557678,,
520,,33343,,,0.398654580116272,
,0.001,33344,,,,
,0.001,33349,,,,
521,,33349,0.33108216524124146,,,
,0.001,33399,,,,
521,,33399,0.38033562898635864,,,
521,,33407,,0.18117967247962952,,
521,,33407,,,0.3991726040840149,
,0.001,33408,,,,
,0.001,33449,,,,
522,,33449,0.46436649560928345,,,
522,,33471,,0.181521937251091,,
522,,33471,,,0.3984876573085785,
,0.001,33472,,,,
,0.001,33499,,,,
523,,33499,0.45410317182540894,,,
523,,33535,,0.18113285303115845,,
523,,33535,,,0.39957502484321594,
,0.001,33536,,,,
,0.001,33549,,,,
524,,33549,0.43211498856544495,,,
,0.001,33599,,,,
524,,33599,0.4792933464050293,,,
524,,33599,,0.18092016875743866,,
524,,33599,,,0.3976849317550659,
,0.001,33600,,,,
,0.001,33649,,,,
525,,33649,0.33755213022232056,,,
525,,33663,,0.18112622201442719,,
525,,33663,,,0.3988203704357147,
,0.001,33664,,,,
,0.001,33699,,,,
526,,33699,0.4391274154186249,,,
526,,33727,,0.18109337985515594,,
526,,33727,,,0.39949536323547363,
,0.001,33728,,,,
,0.001,33749,,,,
527,,33749,0.4052353501319885,,,
527,,33791,,0.18116655945777893,,
527,,33791,,,0.39984118938446045,
,0.001,33792,,,,
,0.001,33799,,,,
528,,33799,0.3697093725204468,,,
,0.001,33849,,,,
528,,33849,0.34111225605010986,,,
528,,33855,,0.18138591945171356,,
528,,33855,,,0.39917638897895813,
,0.001,33856,,,,
,0.001,33899,,,,
529,,33899,0.3891686797142029,,,
529,,33919,,0.18110913038253784,,
529,,33919,,,0.39919933676719666,
,0.001,33920,,,,
,0.001,33949,,,,
530,,33949,0.3869626522064209,,,
530,,33983,,0.1809590458869934,,
530,,33983,,,0.3991386592388153,
,0.001,33984,,,,
,0.001,33999,,,,
531,,33999,0.3317379653453827,,,
531,,34047,,0.1813012808561325,,
531,,34047,,,0.39945733547210693,
,0.001,34048,,,,
,0.001,34049,,,,
532,,34049,0.40441805124282837,,,
,0.001,34099,,,,
532,,34099,0.3240482211112976,,,
532,,34111,,0.18113018572330475,,
532,,34111,,,0.3973652720451355,
,0.001,34112,,,,
,0.001,34149,,,,
533,,34149,0.31241172552108765,,,
533,,34175,,0.18104025721549988,,
533,,34175,,,0.3980637788772583,
,0.001,34176,,,,
,0.001,34199,,,,
534,,34199,0.3600512742996216,,,
534,,34239,,0.18103019893169403,,
534,,34239,,,0.39945241808891296,
,0.001,34240,,,,
,0.001,34249,,,,
535,,34249,0.36085644364356995,,,
,0.001,34299,,,,
535,,34299,0.3411797881126404,,,
535,,34303,,0.1813277304172516,,
535,,34303,,,0.3981478810310364,
,0.001,34304,,,,
,0.001,34349,,,,
536,,34349,0.40080446004867554,,,
536,,34367,,0.18104617297649384,,
536,,34367,,,0.4000279903411865,
,0.001,34368,,,,
,0.001,34399,,,,
537,,34399,0.40980273485183716,,,
537,,34431,,0.18105246126651764,,
537,,34431,,,0.39864611625671387,
,0.001,34432,,,,
,0.001,34449,,,,
538,,34449,0.4743189215660095,,,
538,,34495,,0.18135489523410797,,
538,,34495,,,0.3990534543991089,
,0.001,34496,,,,
,0.001,34499,,,,
539,,34499,0.3943521976470947,,,
,0.001,34549,,,,
539,,34549,0.40946298837661743,,,
539,,34559,,0.1810755729675293,,
539,,34559,,,0.39921197295188904,
,0.001,34560,,,,
,0.001,34599,,,,
540,,34599,0.38798850774765015,,,
540,,34623,,0.18109671771526337,,
540,,34623,,,0.3989509642124176,
,0.001,34624,,,,
,0.001,34649,,,,
541,,34649,0.3763371706008911,,,
541,,34687,,0.18142838776111603,,
541,,34687,,,0.3995017111301422,
,0.001,34688,,,,
,0.001,34699,,,,
542,,34699,0.37216734886169434,,,
,0.001,34749,,,,
542,,34749,0.4605766832828522,,,
542,,34751,,0.18124254047870636,,
542,,34751,,,0.3987981677055359,
,0.001,34752,,,,
,0.001,34799,,,,
543,,34799,0.4424933195114136,,,
543,,34815,,0.18111953139305115,,
543,,34815,,,0.39783987402915955,
,0.001,34816,,,,
,0.001,34849,,,,
544,,34849,0.4725525379180908,,,
544,,34879,,0.18095587193965912,,
544,,34879,,,0.39844417572021484,
,0.001,34880,,,,
,0.001,34899,,,,
545,,34899,0.45829665660858154,,,
545,,34943,,0.18115587532520294,,
545,,34943,,,0.39960524439811707,
,0.001,34944,,,,
,0.001,34949,,,,
546,,34949,0.4013585150241852,,,
,0.001,34999,,,,
546,,34999,0.4400208592414856,,,
546,,35007,,0.1809968650341034,,
546,,35007,,,0.3976632058620453,
,0.001,35008,,,,
,0.001,35049,,,,
547,,35049,0.38552382588386536,,,
547,,35071,,0.18102718889713287,,
547,,35071,,,0.39857372641563416,
,0.001,35072,,,,
,0.001,35099,,,,
548,,35099,0.3742835521697998,,,
548,,35135,,0.180934339761734,,
548,,35135,,,0.398082971572876,
,0.001,35136,,,,
,0.001,35149,,,,
549,,35149,0.4542005658149719,,,
,0.001,35199,,,,
549,,35199,0.435502290725708,,,
549,,35199,,0.18088901042938232,,
549,,35199,,,0.3979896008968353,
,0.001,35200,,,,
,0.001,35249,,,,
550,,35249,0.37856942415237427,,,
550,,35263,,0.18106256425380707,,
550,,35263,,,0.398210346698761,
,0.001,35264,,,,
,0.001,35299,,,,
551,,35299,0.3203880786895752,,,
551,,35327,,0.18129204213619232,,
551,,35327,,,0.3993065059185028,
,0.001,35328,,,,
,0.001,35349,,,,
552,,35349,0.4508773684501648,,,
552,,35391,,0.18118669092655182,,
552,,35391,,,0.3998200595378876,
,0.001,35392,,,,
,0.001,35399,,,,
553,,35399,0.3976156711578369,,,
,0.001,35449,,,,
553,,35449,0.39481082558631897,,,
553,,35455,,0.18095892667770386,,
553,,35455,,,0.39946073293685913,
,0.001,35456,,,,
,0.001,35499,,,,
554,,35499,0.34160953760147095,,,
554,,35519,,0.18111766874790192,,
554,,35519,,,0.39865976572036743,
,0.001,35520,,,,
,0.001,35549,,,,
555,,35549,0.31002533435821533,,,
555,,35583,,0.18162861466407776,,
555,,35583,,,0.3983326554298401,
,0.001,35584,,,,
,0.001,35599,,,,
556,,35599,0.5409750938415527,,,
556,,35647,,0.1814161241054535,,
556,,35647,,,0.3985041379928589,
,0.001,35648,,,,
,0.001,35649,,,,
557,,35649,0.38098788261413574,,,
,0.001,35699,,,,
557,,35699,0.33420100808143616,,,
557,,35711,,0.18106777966022491,,
557,,35711,,,0.3985278904438019,
,0.001,35712,,,,
,0.001,35749,,,,
558,,35749,0.45391395688056946,,,
558,,35775,,0.18155407905578613,,
558,,35775,,,0.3991257846355438,
,0.001,35776,,,,
,0.001,35799,,,,
559,,35799,0.39494025707244873,,,
559,,35839,,0.181134894490242,,
559,,35839,,,0.39750880002975464,
,0.001,35840,,,,
,0.001,35849,,,,
560,,35849,0.401018351316452,,,
,0.001,35899,,,,
560,,35899,0.4167267680168152,,,
560,,35903,,0.18120457231998444,,
560,,35903,,,0.3986043930053711,
,0.001,35904,,,,
,0.001,35949,,,,
561,,35949,0.42938464879989624,,,
561,,35967,,0.18131111562252045,,
561,,35967,,,0.39852336049079895,
,0.001,35968,,,,
,0.001,35999,,,,
562,,35999,0.41420620679855347,,,
562,,36031,,0.18121366202831268,,
562,,36031,,,0.39988642930984497,
,0.001,36032,,,,
,0.001,36049,,,,
563,,36049,0.3272952735424042,,,
563,,36095,,0.18128302693367004,,
563,,36095,,,0.39882659912109375,
,0.001,36096,,,,
,0.001,36099,,,,
564,,36099,0.414187490940094,,,
,0.001,36149,,,,
564,,36149,0.4652888774871826,,,
564,,36159,,0.18142111599445343,,
564,,36159,,,0.39921441674232483,
,0.001,36160,,,,
,0.001,36199,,,,
565,,36199,0.30603572726249695,,,
565,,36223,,0.1813667118549347,,
565,,36223,,,0.3984047472476959,
,0.001,36224,,,,
,0.001,36249,,,,
566,,36249,0.41664591431617737,,,
566,,36287,,0.18089932203292847,,
566,,36287,,,0.39800283312797546,
,0.001,36288,,,,
,0.001,36299,,,,
567,,36299,0.37327244877815247,,,
,0.001,36349,,,,
567,,36349,0.36620765924453735,,,
567,,36351,,0.18138858675956726,,
567,,36351,,,0.39776742458343506,
,0.001,36352,,,,
,0.001,36399,,,,
568,,36399,0.370204359292984,,,
568,,36415,,0.18115419149398804,,
568,,36415,,,0.39853256940841675,
,0.001,36416,,,,
,0.001,36449,,,,
569,,36449,0.41296249628067017,,,
569,,36479,,0.18111784756183624,,
569,,36479,,,0.40050265192985535,
,0.001,36480,,,,
,0.001,36499,,,,
570,,36499,0.4177754521369934,,,
570,,36543,,0.1809895634651184,,
570,,36543,,,0.3974762558937073,
,0.001,36544,,,,
,0.001,36549,,,,
571,,36549,0.33817756175994873,,,
,0.001,36599,,,,
571,,36599,0.40776675939559937,,,
571,,36607,,0.18119578063488007,,
571,,36607,,,0.39970728754997253,
,0.001,36608,,,,
,0.001,36649,,,,
572,,36649,0.4360503554344177,,,
572,,36671,,0.18115948140621185,,
572,,36671,,,0.39948585629463196,
,0.001,36672,,,,
,0.001,36699,,,,
573,,36699,0.4520277976989746,,,
573,,36735,,0.18114730715751648,,
573,,36735,,,0.397454172372818,
,0.001,36736,,,,
,0.001,36749,,,,
574,,36749,0.4413914680480957,,,
,0.001,36799,,,,
574,,36799,0.46892955899238586,,,
574,,36799,,0.18115799129009247,,
574,,36799,,,0.3997936248779297,
,0.001,36800,,,,
,0.001,36849,,,,
575,,36849,0.4006047546863556,,,
575,,36863,,0.18108828365802765,,
575,,36863,,,0.3987102508544922,
,0.001,36864,,,,
,0.001,36899,,,,
576,,36899,0.4451769292354584,,,
576,,36927,,0.181379035115242,,
576,,36927,,,0.3992372155189514,
,0.001,36928,,,,
,0.001,36949,,,,
577,,36949,0.30416685342788696,,,
577,,36991,,0.18108245730400085,,
577,,36991,,,0.3980264961719513,
,0.001,36992,,,,
,0.001,36999,,,,
578,,36999,0.3492389917373657,,,
,0.001,37049,,,,
578,,37049,0.3735925555229187,,,
578,,37055,,0.18097977340221405,,
578,,37055,,,0.3978201746940613,
,0.001,37056,,,,
,0.001,37099,,,,
579,,37099,0.37919753789901733,,,
579,,37119,,0.18108634650707245,,
579,,37119,,,0.3999236822128296,
,0.001,37120,,,,
,0.001,37149,,,,
580,,37149,0.4255205988883972,,,
580,,37183,,0.18104951083660126,,
580,,37183,,,0.39981314539909363,
,0.001,37184,,,,
,0.001,37199,,,,
581,,37199,0.4182150661945343,,,
581,,37247,,0.18109044432640076,,
581,,37247,,,0.39887920022010803,
,0.001,37248,,,,
,0.001,37249,,,,
582,,37249,0.3328247666358948,,,
,0.001,37299,,,,
582,,37299,0.48846596479415894,,,
582,,37311,,0.18129290640354156,,
582,,37311,,,0.39892131090164185,
,0.001,37312,,,,
,0.001,37349,,,,
583,,37349,0.311126172542572,,,
583,,37375,,0.18092355132102966,,
583,,37375,,,0.3993678092956543,
,0.001,37376,,,,
,0.001,37399,,,,
584,,37399,0.4511680006980896,,,
584,,37439,,0.18135511875152588,,
584,,37439,,,0.3983536660671234,
,0.001,37440,,,,
,0.001,37449,,,,
585,,37449,0.37821558117866516,,,
,0.001,37499,,,,
585,,37499,0.3754836618900299,,,
585,,37503,,0.18139760196208954,,
585,,37503,,,0.39866915345191956,
,0.001,37504,,,,
,0.001,37549,,,,
586,,37549,0.4558728337287903,,,
586,,37567,,0.18114705383777618,,
586,,37567,,,0.4003569781780243,
,0.001,37568,,,,
,0.001,37599,,,,
587,,37599,0.4345141053199768,,,
587,,37631,,0.18112939596176147,,
587,,37631,,,0.39813458919525146,
,0.001,37632,,,,
,0.001,37649,,,,
588,,37649,0.4823799729347229,,,
588,,37695,,0.1811079978942871,,
588,,37695,,,0.3988721966743469,
,0.001,37696,,,,
,0.001,37699,,,,
589,,37699,0.3845983147621155,,,
,0.001,37749,,,,
589,,37749,0.4194929003715515,,,
589,,37759,,0.18113639950752258,,
589,,37759,,,0.39783746004104614,
,0.001,37760,,,,
,0.001,37799,,,,
590,,37799,0.36497730016708374,,,
590,,37823,,0.18116635084152222,,
590,,37823,,,0.39881715178489685,
,0.001,37824,,,,
,0.001,37849,,,,
591,,37849,0.4242042005062103,,,
591,,37887,,0.18138138949871063,,
591,,37887,,,0.39914485812187195,
,0.001,37888,,,,
,0.001,37899,,,,
592,,37899,0.4045094847679138,,,
,0.001,37949,,,,
592,,37949,0.3661804795265198,,,
592,,37951,,0.18132543563842773,,
592,,37951,,,0.39935582876205444,
,0.001,37952,,,,
,0.001,37999,,,,
593,,37999,0.44449764490127563,,,
593,,38015,,0.18128912150859833,,
593,,38015,,,0.4003104567527771,
,0.001,38016,,,,
,0.001,38049,,,,
594,,38049,0.3239367604255676,,,
594,,38079,,0.1813349574804306,,
594,,38079,,,0.39847782254219055,
,0.001,38080,,,,
,0.001,38099,,,,
595,,38099,0.44116342067718506,,,
595,,38143,,0.18127058446407318,,
595,,38143,,,0.3973346948623657,
,0.001,38144,,,,
,0.001,38149,,,,
596,,38149,0.40039902925491333,,,
,0.001,38199,,,,
596,,38199,0.44777941703796387,,,
596,,38207,,0.18110521137714386,,
596,,38207,,,0.3989124298095703,
,0.001,38208,,,,
,0.001,38249,,,,
597,,38249,0.36543887853622437,,,
597,,38271,,0.18130087852478027,,
597,,38271,,,0.39893364906311035,
,0.001,38272,,,,
,0.001,38299,,,,
598,,38299,0.4447639584541321,,,
598,,38335,,0.18122288584709167,,
598,,38335,,,0.39927032589912415,
,0.001,38336,,,,
,0.001,38349,,,,
599,,38349,0.3729676604270935,,,
,0.001,38399,,,,
599,,38399,0.44997233152389526,,,
599,,38399,,0.1811647117137909,,
599,,38399,,,0.3990214169025421,
,0.001,38400,,,,
,0.001,38449,,,,
600,,38449,0.4347244203090668,,,
600,,38463,,0.18107858300209045,,
600,,38463,,,0.3981568515300751,
,0.001,38464,,,,
,0.001,38499,,,,
601,,38499,0.3164180517196655,,,
601,,38527,,0.18160849809646606,,
601,,38527,,,0.39951929450035095,
,0.001,38528,,,,
,0.001,38549,,,,
602,,38549,0.40595513582229614,,,
602,,38591,,0.18128475546836853,,
602,,38591,,,0.39952248334884644,
,0.001,38592,,,,
,0.001,38599,,,,
603,,38599,0.5037301778793335,,,
,0.001,38649,,,,
603,,38649,0.4529455304145813,,,
603,,38655,,0.18113230168819427,,
603,,38655,,,0.39861229062080383,
,0.001,38656,,,,
,0.001,38699,,,,
604,,38699,0.3902939558029175,,,
604,,38719,,0.18093757331371307,,
604,,38719,,,0.3988633453845978,
,0.001,38720,,,,
,0.001,38749,,,,
605,,38749,0.4087525010108948,,,
605,,38783,,0.1812121421098709,,
605,,38783,,,0.3977358639240265,
,0.001,38784,,,,
,0.001,38799,,,,
606,,38799,0.45456159114837646,,,
606,,38847,,0.1811428815126419,,
606,,38847,,,0.3977981507778168,
,0.001,38848,,,,
,0.001,38849,,,,
607,,38849,0.2891720235347748,,,
,0.001,38899,,,,
607,,38899,0.3787761628627777,,,
607,,38911,,0.18123334646224976,,
607,,38911,,,0.3995251953601837,
,0.001,38912,,,,
,0.001,38949,,,,
608,,38949,0.36681053042411804,,,
608,,38975,,0.18106672167778015,,
608,,38975,,,0.39900749921798706,
,0.001,38976,,,,
,0.001,38999,,,,
609,,38999,0.44570207595825195,,,
609,,39039,,0.1810220628976822,,
609,,39039,,,0.3988305628299713,
,0.001,39040,,,,
,0.001,39049,,,,
610,,39049,0.4442072808742523,,,
,0.001,39099,,,,
610,,39099,0.4047670364379883,,,
610,,39103,,0.1810978204011917,,
610,,39103,,,0.39780113101005554,
,0.001,39104,,,,
,0.001,39149,,,,
611,,39149,0.31279313564300537,,,
611,,39167,,0.18110904097557068,,
611,,39167,,,0.39922723174095154,
,0.001,39168,,,,
,0.001,39199,,,,
612,,39199,0.425110399723053,,,
612,,39231,,0.18128739297389984,,
612,,39231,,,0.3994138538837433,
,0.001,39232,,,,
,0.001,39249,,,,
613,,39249,0.365740567445755,,,
613,,39295,,0.18106673657894135,,
613,,39295,,,0.3982928991317749,
,0.001,39296,,,,
,0.001,39299,,,,
614,,39299,0.4817015528678894,,,
,0.001,39349,,,,
614,,39349,0.40062493085861206,,,
614,,39359,,0.18108312785625458,,
614,,39359,,,0.39793193340301514,
,0.001,39360,,,,
,0.001,39399,,,,
615,,39399,0.42941486835479736,,,
615,,39423,,0.18101681768894196,,
615,,39423,,,0.39806753396987915,
,0.001,39424,,,,
,0.001,39449,,,,
616,,39449,0.423570454120636,,,
616,,39487,,0.18120431900024414,,
616,,39487,,,0.39777395129203796,
,0.001,39488,,,,
,0.001,39499,,,,
617,,39499,0.38202571868896484,,,
,0.001,39549,,,,
617,,39549,0.5358935594558716,,,
617,,39551,,0.18113583326339722,,
617,,39551,,,0.3980419337749481,
,0.001,39552,,,,
,0.001,39599,,,,
618,,39599,0.38880887627601624,,,
618,,39615,,0.18113994598388672,,
618,,39615,,,0.4000850319862366,
,0.001,39616,,,,
,0.001,39649,,,,
619,,39649,0.42490291595458984,,,
619,,39679,,0.1810409426689148,,
619,,39679,,,0.39814555644989014,
,0.001,39680,,,,
,0.001,39699,,,,
620,,39699,0.39492425322532654,,,
620,,39743,,0.18108855187892914,,
620,,39743,,,0.39777398109436035,
,0.001,39744,,,,
,0.001,39749,,,,
621,,39749,0.3882272243499756,,,
,0.001,39799,,,,
621,,39799,0.4033206105232239,,,
621,,39807,,0.18140843510627747,,
621,,39807,,,0.3989830017089844,
,0.001,39808,,,,
,0.001,39849,,,,
622,,39849,0.4055330157279968,,,
622,,39871,,0.18119224905967712,,
622,,39871,,,0.3985368013381958,
,0.001,39872,,,,
,0.001,39899,,,,
623,,39899,0.4492776393890381,,,
623,,39935,,0.18099229037761688,,
623,,39935,,,0.3992069959640503,
,0.001,39936,,,,
,0.001,39949,,,,
624,,39949,0.36214280128479004,,,
,0.001,39999,,,,
624,,39999,0.36689049005508423,,,
624,,39999,,0.18122491240501404,,
624,,39999,,,0.3989124894142151,
,0.001,40000,,,,
,0.001,40049,,,,
625,,40049,0.29392048716545105,,,
625,,40063,,0.18119913339614868,,
625,,40063,,,0.398200124502182,
,0.001,40064,,,,
,0.001,40099,,,,
626,,40099,0.40602993965148926,,,
626,,40127,,0.18095898628234863,,
626,,40127,,,0.39859962463378906,
,0.001,40128,,,,
,0.001,40149,,,,
627,,40149,0.4619973599910736,,,
627,,40191,,0.18088826537132263,,
627,,40191,,,0.39839717745780945,
,0.001,40192,,,,
,0.001,40199,,,,
628,,40199,0.4024536609649658,,,
,0.001,40249,,,,
628,,40249,0.38459357619285583,,,
628,,40255,,0.18126501142978668,,
628,,40255,,,0.39884936809539795,
,0.001,40256,,,,
,0.001,40299,,,,
629,,40299,0.38183969259262085,,,
629,,40319,,0.18127796053886414,,
629,,40319,,,0.39908528327941895,
,0.001,40320,,,,
,0.001,40349,,,,
630,,40349,0.46429508924484253,,,
630,,40383,,0.1808529496192932,,
630,,40383,,,0.3991706669330597,
,0.001,40384,,,,
,0.001,40399,,,,
631,,40399,0.35315752029418945,,,
631,,40447,,0.18112590909004211,,
631,,40447,,,0.3997032046318054,
,0.001,40448,,,,
,0.001,40449,,,,
632,,40449,0.42900222539901733,,,
,0.001,40499,,,,
632,,40499,0.4093785583972931,,,
632,,40511,,0.18122169375419617,,
632,,40511,,,0.3984737992286682,
,0.001,40512,,,,
,0.001,40549,,,,
633,,40549,0.3835132122039795,,,
633,,40575,,0.18128137290477753,,
633,,40575,,,0.39903244376182556,
,0.001,40576,,,,
,0.001,40599,,,,
634,,40599,0.37422990798950195,,,
634,,40639,,0.18121640384197235,,
634,,40639,,,0.4005589783191681,
,0.001,40640,,,,
,0.001,40649,,,,
635,,40649,0.3869237005710602,,,
,0.001,40699,,,,
635,,40699,0.30930042266845703,,,
635,,40703,,0.1809786558151245,,
635,,40703,,,0.398383229970932,
,0.001,40704,,,,
,0.001,40749,,,,
636,,40749,0.367754191160202,,,
636,,40767,,0.18138565123081207,,
636,,40767,,,0.3990853428840637,
,0.001,40768,,,,
,0.001,40799,,,,
637,,40799,0.41582268476486206,,,
637,,40831,,0.18109942972660065,,
637,,40831,,,0.3983924686908722,
,0.001,40832,,,,
,0.001,40849,,,,
638,,40849,0.41503363847732544,,,
638,,40895,,0.18108336627483368,,
638,,40895,,,0.3989028334617615,
,0.001,40896,,,,
,0.001,40899,,,,
639,,40899,0.3921690285205841,,,
,0.001,40949,,,,
639,,40949,0.38314947485923767,,,
639,,40959,,0.18110451102256775,,
639,,40959,,,0.3973703384399414,
,0.001,40960,,,,
,0.001,40999,,,,
640,,40999,0.4028770625591278,,,
640,,41023,,0.18110229074954987,,
640,,41023,,,0.3990030586719513,
,0.001,41024,,,,
,0.001,41049,,,,
641,,41049,0.30667319893836975,,,
641,,41087,,0.18110907077789307,,
641,,41087,,,0.3978283405303955,
,0.001,41088,,,,
,0.001,41099,,,,
642,,41099,0.4078082740306854,,,
,0.001,41149,,,,
642,,41149,0.3428862988948822,,,
642,,41151,,0.18112057447433472,,
642,,41151,,,0.3999018967151642,
,0.001,41152,,,,
,0.001,41199,,,,
643,,41199,0.45582127571105957,,,
643,,41215,,0.18126805126667023,,
643,,41215,,,0.39736878871917725,
,0.001,41216,,,,
,0.001,41249,,,,
644,,41249,0.48508238792419434,,,
644,,41279,,0.18109717965126038,,
644,,41279,,,0.3974730372428894,
,0.001,41280,,,,
,0.001,41299,,,,
645,,41299,0.300689160823822,,,
645,,41343,,0.18095342814922333,,
645,,41343,,,0.39903777837753296,
,0.001,41344,,,,
,0.001,41349,,,,
646,,41349,0.3735755383968353,,,
,0.001,41399,,,,
646,,41399,0.4809888005256653,,,
646,,41407,,0.18111173808574677,,
646,,41407,,,0.3992413878440857,
,0.001,41408,,,,
,0.001,41449,,,,
