lr-Adam,step,train_loss_step,epoch,val_loss,train_loss_epoch,test_loss
,41343,,645,0.18376410007476807,,
,41343,,645,,0.18435625731945038,
0.001,41344,,,,,
0.001,41349,,,,,
,41349,0.18370771408081055,646,,,
0.001,41399,,,,,
,41399,0.18339656293392181,646,,,
,41407,,646,0.18379360437393188,,
,41407,,646,,0.1844910830259323,
0.001,41408,,,,,
0.001,41449,,,,,
,41449,0.18308553099632263,647,,,
,41471,,647,0.18379807472229004,,
,41471,,647,,0.1843462735414505,
0.001,41472,,,,,
0.001,41499,,,,,
,41499,0.18435566127300262,648,,,
,41535,,648,0.18376746773719788,,
,41535,,648,,0.1843823939561844,
0.001,41536,,,,,
0.001,41549,,,,,
,41549,0.1838103085756302,649,,,
0.001,41599,,,,,
,41599,0.1838800311088562,649,,,
,41599,,649,0.18389733135700226,,
,41599,,649,,0.18435348570346832,
0.001,41600,,,,,
0.001,41649,,,,,
,41649,0.18476136028766632,650,,,
,41663,,650,0.18377286195755005,,
,41663,,650,,0.18440958857536316,
0.001,41664,,,,,
0.001,41699,,,,,
,41699,0.1832321286201477,651,,,
,41727,,651,0.1837702840566635,,
,41727,,651,,0.18436487019062042,
0.001,41728,,,,,
0.001,41749,,,,,
,41749,0.18550601601600647,652,,,
,41791,,652,0.18376490473747253,,
,41791,,652,,0.18435651063919067,
0.001,41792,,,,,
0.001,41799,,,,,
,41799,0.18552371859550476,653,,,
0.001,41849,,,,,
,41849,0.18494996428489685,653,,,
,41855,,653,0.18376639485359192,,
,41855,,653,,0.1843467801809311,
0.001,41856,,,,,
0.001,41899,,,,,
,41899,0.18389937281608582,654,,,
,41919,,654,0.18386909365653992,,
,41919,,654,,0.18435461819171906,
0.001,41920,,,,,
0.001,41949,,,,,
,41949,0.18395386636257172,655,,,
,41983,,655,0.18383720517158508,,
,41983,,655,,0.18438474833965302,
0.001,41984,,,,,
0.001,41999,,,,,
,41999,0.18425197899341583,656,,,
,42047,,656,0.1837739646434784,,
,42047,,656,,0.18440213799476624,
0.001,42048,,,,,
0.001,42049,,,,,
,42049,0.1844363510608673,657,,,
0.001,42099,,,,,
,42099,0.18524543941020966,657,,,
,42111,,657,0.1837816834449768,,
,42111,,657,,0.18436536192893982,
0.001,42112,,,,,
0.001,42149,,,,,
,42149,0.18700097501277924,658,,,
,42175,,658,0.18382737040519714,,
,42175,,658,,0.184346541762352,
0.001,42176,,,,,
0.001,42199,,,,,
,42199,0.18298660218715668,659,,,
,42239,,659,0.18375754356384277,,
,42239,,659,,0.1843414455652237,
0.001,42240,,,,,
0.001,42249,,,,,
,42249,0.18469037115573883,660,,,
0.001,42299,,,,,
,42299,0.18399149179458618,660,,,
,42303,,660,0.18375901877880096,,
,42303,,660,,0.1843443214893341,
0.001,42304,,,,,
0.001,42349,,,,,
,42349,0.18555507063865662,661,,,
,42367,,661,0.18381738662719727,,
,42367,,661,,0.18434962630271912,
0.001,42368,,,,,
0.001,42399,,,,,
,42399,0.18402202427387238,662,,,
,42431,,662,0.18379633128643036,,
,42431,,662,,0.18437203764915466,
0.001,42432,,,,,
0.001,42449,,,,,
,42449,0.1855175942182541,663,,,
,42495,,663,0.1839042603969574,,
,42495,,663,,0.18442298471927643,
0.001,42496,,,,,
0.001,42499,,,,,
,42499,0.1849605292081833,664,,,
0.001,42549,,,,,
,42549,0.18410776555538177,664,,,
,42559,,664,0.1838788390159607,,
,42559,,664,,0.1843767762184143,
0.001,42560,,,,,
0.001,42599,,,,,
,42599,0.1843079775571823,665,,,
,42623,,665,0.18375533819198608,,
,42623,,665,,0.18434907495975494,
0.001,42624,,,,,
0.001,42649,,,,,
,42649,0.18382246792316437,666,,,
,42687,,666,0.18377722799777985,,
,42687,,666,,0.18436121940612793,
0.001,42688,,,,,
0.001,42699,,,,,
,42699,0.18577510118484497,667,,,
0.001,42749,,,,,
,42749,0.18473663926124573,667,,,
,42751,,667,0.18378901481628418,,
,42751,,667,,0.18435555696487427,
0.001,42752,,,,,
0.001,42799,,,,,
,42799,0.1848086565732956,668,,,
,42815,,668,0.18376927077770233,,
,42815,,668,,0.18436428904533386,
0.001,42816,,,,,
0.001,42849,,,,,
,42849,0.18551567196846008,669,,,
,42879,,669,0.1837717741727829,,
,42879,,669,,0.18438184261322021,
0.001,42880,,,,,
0.001,42899,,,,,
,42899,0.18340671062469482,670,,,
,42943,,670,0.18376779556274414,,
,42943,,670,,0.18435585498809814,
0.001,42944,,,,,
0.001,42949,,,,,
,42949,0.18356925249099731,671,,,
0.001,42999,,,,,
,42999,0.18428398668766022,671,,,
,43007,,671,0.18384918570518494,,
,43007,,671,,0.18437589704990387,
0.001,43008,,,,,
0.001,43049,,,,,
,43049,0.18304336071014404,672,,,
,43071,,672,0.18376871943473816,,
,43071,,672,,0.18437114357948303,
0.001,43072,,,,,
0.001,43099,,,,,
,43099,0.18459436297416687,673,,,
,43135,,673,0.18376103043556213,,
,43135,,673,,0.18436485528945923,
0.001,43136,,,,,
0.001,43149,,,,,
,43149,0.18576136231422424,674,,,
0.001,43199,,,,,
,43199,0.18594561517238617,674,,,
,43199,,674,0.1841440051794052,,
,43199,,674,,0.1844291388988495,
0.001,43200,,,,,
0.001,43249,,,,,
,43249,0.18513520061969757,675,,,
,43263,,675,0.1837834119796753,,
,43263,,675,,0.1845153421163559,
0.001,43264,,,,,
0.001,43299,,,,,
,43299,0.18557193875312805,676,,,
,43327,,676,0.18377061188220978,,
,43327,,676,,0.1843615025281906,
0.001,43328,,,,,
0.001,43349,,,,,
,43349,0.18451525270938873,677,,,
,43391,,677,0.18380002677440643,,
,43391,,677,,0.18435555696487427,
0.001,43392,,,,,
0.001,43399,,,,,
,43399,0.1846286952495575,678,,,
0.001,43449,,,,,
,43449,0.18514157831668854,678,,,
,43455,,678,0.18375705182552338,,
,43455,,678,,0.18437327444553375,
0.001,43456,,,,,
0.001,43499,,,,,
,43499,0.1838521510362625,679,,,
,43519,,679,0.1837666630744934,,
,43519,,679,,0.18433530628681183,
0.001,43520,,,,,
0.001,43549,,,,,
,43549,0.18465301394462585,680,,,
,43583,,680,0.1838059276342392,,
,43583,,680,,0.18434137105941772,
0.001,43584,,,,,
0.001,43599,,,,,
,43599,0.18180100619792938,681,,,
,43647,,681,0.1838122308254242,,
,43647,,681,,0.18436963856220245,
0.001,43648,,,,,
0.001,43649,,,,,
,43649,0.18320032954216003,682,,,
0.001,43699,,,,,
,43699,0.18245002627372742,682,,,
,43711,,682,0.18378469347953796,,
,43711,,682,,0.18434157967567444,
0.001,43712,,,,,
0.001,43749,,,,,
,43749,0.1844644844532013,683,,,
,43775,,683,0.18380597233772278,,
,43775,,683,,0.1843535304069519,
0.001,43776,,,,,
0.001,43799,,,,,
,43799,0.1846943348646164,684,,,
,43839,,684,0.18380579352378845,,
,43839,,684,,0.18436777591705322,
0.001,43840,,,,,
0.001,43849,,,,,
,43849,0.1846548467874527,685,,,
0.001,43899,,,,,
,43899,0.18427252769470215,685,,,
,43903,,685,0.18377216160297394,,
,43903,,685,,0.18435250222682953,
0.001,43904,,,,,
0.001,43949,,,,,
,43949,0.18445752561092377,686,,,
,43967,,686,0.1837811917066574,,
,43967,,686,,0.18436525762081146,
0.001,43968,,,,,
0.001,43999,,,,,
,43999,0.1839253157377243,687,,,
,44031,,687,0.18375292420387268,,
,44031,,687,,0.18433713912963867,
0.001,44032,,,,,
0.001,44049,,,,,
,44049,0.1849282681941986,688,,,
,44095,,688,0.18376551568508148,,
,44095,,688,,0.1843636929988861,
0.001,44096,,,,,
0.001,44099,,,,,
,44099,0.186229407787323,689,,,
0.001,44149,,,,,
,44149,0.1844135820865631,689,,,
,44159,,689,0.18389688432216644,,
,44159,,689,,0.18446524441242218,
0.001,44160,,,,,
0.001,44199,,,,,
,44199,0.183282732963562,690,,,
,44223,,690,0.1837586760520935,,
,44223,,690,,0.18434908986091614,
0.001,44224,,,,,
0.001,44249,,,,,
,44249,0.1846020370721817,691,,,
,44287,,691,0.18379224836826324,,
,44287,,691,,0.18435241281986237,
0.001,44288,,,,,
0.001,44299,,,,,
,44299,0.18504378199577332,692,,,
0.001,44349,,,,,
,44349,0.1836271733045578,692,,,
,44351,,692,0.1837727278470993,,
,44351,,692,,0.18434441089630127,
0.001,44352,,,,,
0.001,44399,,,,,
,44399,0.18478095531463623,693,,,
,44415,,693,0.1838037371635437,,
,44415,,693,,0.18434858322143555,
0.001,44416,,,,,
0.001,44449,,,,,
,44449,0.18539725244045258,694,,,
,44479,,694,0.18375621736049652,,
,44479,,694,,0.18434123694896698,
0.001,44480,,,,,
0.001,44499,,,,,
,44499,0.1856488138437271,695,,,
,44543,,695,0.18375658988952637,,
,44543,,695,,0.18434594571590424,
0.001,44544,,,,,
0.001,44549,,,,,
,44549,0.1865011304616928,696,,,
0.001,44599,,,,,
,44599,0.18486174941062927,696,,,
,44607,,696,0.18380717933177948,,
,44607,,696,,0.18443244695663452,
0.001,44608,,,,,
0.001,44649,,,,,
,44649,0.1830785870552063,697,,,
,44671,,697,0.18382419645786285,,
,44671,,697,,0.18435651063919067,
0.001,44672,,,,,
0.001,44699,,,,,
,44699,0.1857486367225647,698,,,
,44735,,698,0.18376974761486053,,
,44735,,698,,0.18436266481876373,
0.001,44736,,,,,
0.001,44749,,,,,
,44749,0.18449199199676514,699,,,
0.001,44799,,,,,
,44799,0.183322012424469,699,,,
,44799,,699,0.18376682698726654,,
,44799,,699,,0.18437479436397552,
0.001,44800,,,,,
0.001,44849,,,,,
,44849,0.18499943614006042,700,,,
,44863,,700,0.18379586935043335,,
,44863,,700,,0.1844426691532135,
0.001,44864,,,,,
0.001,44899,,,,,
,44899,0.18514560163021088,701,,,
,44927,,701,0.18375204503536224,,
,44927,,701,,0.18433143198490143,
0.001,44928,,,,,
0.001,44949,,,,,
,44949,0.18516387045383453,702,,,
,44991,,702,0.18376818299293518,,
,44991,,702,,0.184353306889534,
0.001,44992,,,,,
0.001,44999,,,,,
,44999,0.18162985146045685,703,,,
0.001,45049,,,,,
,45049,0.18431025743484497,703,,,
,45055,,703,0.18375396728515625,,
,45055,,703,,0.18435554206371307,
0.001,45056,,,,,
0.001,45099,,,,,
,45099,0.18608041107654572,704,,,
,45119,,704,0.1837611347436905,,
,45119,,704,,0.18434379994869232,
0.001,45120,,,,,
0.001,45149,,,,,
,45149,0.18663717806339264,705,,,
,45183,,705,0.18378855288028717,,
,45183,,705,,0.18444639444351196,
0.001,45184,,,,,
0.001,45199,,,,,
,45199,0.18425920605659485,706,,,
,45247,,706,0.18376126885414124,,
,45247,,706,,0.18433566391468048,
0.001,45248,,,,,
0.001,45249,,,,,
,45249,0.18434995412826538,707,,,
0.001,45299,,,,,
,45299,0.1840154528617859,707,,,
,45311,,707,0.1838451474905014,,
,45311,,707,,0.18436017632484436,
0.001,45312,,,,,
0.001,45349,,,,,
,45349,0.18419823050498962,708,,,
,45375,,708,0.18375526368618011,,
,45375,,708,,0.184352844953537,
0.001,45376,,,,,
0.001,45399,,,,,
,45399,0.18482178449630737,709,,,
,45439,,709,0.18375828862190247,,
,45439,,709,,0.18433602154254913,
0.001,45440,,,,,
0.001,45449,,,,,
,45449,0.18403103947639465,710,,,
0.001,45499,,,,,
,45499,0.18662409484386444,710,,,
,45503,,710,0.18375538289546967,,
,45503,,710,,0.18434669077396393,
0.001,45504,,,,,
0.001,45549,,,,,
,45549,0.182883620262146,711,,,
,45567,,711,0.18374958634376526,,
,45567,,711,,0.18433266878128052,
0.001,45568,,,,,
0.001,45599,,,,,
,45599,0.1823352873325348,712,,,
,45631,,712,0.1837945133447647,,
,45631,,712,,0.18439960479736328,
0.001,45632,,,,,
0.001,45649,,,,,
,45649,0.18506014347076416,713,,,
,45695,,713,0.18375319242477417,,
,45695,,713,,0.18435753881931305,
0.001,45696,,,,,
0.001,45699,,,,,
,45699,0.1850801706314087,714,,,
0.001,45749,,,,,
,45749,0.18501201272010803,714,,,
,45759,,714,0.18376439809799194,,
,45759,,714,,0.1843433678150177,
0.001,45760,,,,,
0.001,45799,,,,,
,45799,0.18558238446712494,715,,,
,45823,,715,0.18376439809799194,,
,45823,,715,,0.18434473872184753,
0.001,45824,,,,,
0.001,45849,,,,,
,45849,0.18465305864810944,716,,,
,45887,,716,0.1838030070066452,,
,45887,,716,,0.1843944489955902,
0.001,45888,,,,,
0.001,45899,,,,,
,45899,0.18293945491313934,717,,,
0.001,45949,,,,,
,45949,0.1844308078289032,717,,,
,45951,,717,0.18377865850925446,,
,45951,,717,,0.18439772725105286,
0.001,45952,,,,,
0.001,45999,,,,,
,45999,0.18500526249408722,718,,,
,46015,,718,0.18376483023166656,,
,46015,,718,,0.18434666097164154,
0.001,46016,,,,,
0.001,46049,,,,,
,46049,0.18279071152210236,719,,,
,46079,,719,0.18377229571342468,,
,46079,,719,,0.18434852361679077,
0.001,46080,,,,,
0.001,46099,,,,,
,46099,0.18334779143333435,720,,,
,46143,,720,0.18378274142742157,,
,46143,,720,,0.18433573842048645,
0.001,46144,,,,,
0.001,46149,,,,,
,46149,0.1841261088848114,721,,,
0.001,46199,,,,,
,46199,0.18537910282611847,721,,,
,46207,,721,0.1838144063949585,,
,46207,,721,,0.18435680866241455,
0.001,46208,,,,,
0.001,46249,,,,,
,46249,0.18473000824451447,722,,,
,46271,,722,0.18375784158706665,,
,46271,,722,,0.18440446257591248,
0.001,46272,,,,,
0.001,46299,,,,,
,46299,0.184308722615242,723,,,
,46335,,723,0.183754563331604,,
,46335,,723,,0.18432626128196716,
0.001,46336,,,,,
0.001,46349,,,,,
,46349,0.18468409776687622,724,,,
0.001,46399,,,,,
,46399,0.1864129602909088,724,,,
,46399,,724,0.1837613880634308,,
,46399,,724,,0.18433576822280884,
0.001,46400,,,,,
0.001,46449,,,,,
,46449,0.18452683091163635,725,,,
,46463,,725,0.18376627564430237,,
,46463,,725,,0.1843702644109726,
0.001,46464,,,,,
0.001,46499,,,,,
,46499,0.18426565825939178,726,,,
,46527,,726,0.18377187848091125,,
,46527,,726,,0.18433229625225067,
0.001,46528,,,,,
0.001,46549,,,,,
,46549,0.18408289551734924,727,,,
,46591,,727,0.18382799625396729,,
,46591,,727,,0.18433550000190735,
0.001,46592,,,,,
0.001,46599,,,,,
,46599,0.18545062839984894,728,,,
0.001,46649,,,,,
,46649,0.18375635147094727,728,,,
,46655,,728,0.18377523124217987,,
,46655,,728,,0.18438217043876648,
0.001,46656,,,,,
0.001,46699,,,,,
,46699,0.18599775433540344,729,,,
,46719,,729,0.1837673783302307,,
,46719,,729,,0.1843472719192505,
0.001,46720,,,,,
0.001,46749,,,,,
,46749,0.18459388613700867,730,,,
,46783,,730,0.18376566469669342,,
,46783,,730,,0.18436302244663239,
0.001,46784,,,,,
0.001,46799,,,,,
,46799,0.18435753881931305,731,,,
,46847,,731,0.18376611173152924,,
,46847,,731,,0.1843768209218979,
0.001,46848,,,,,
0.001,46849,,,,,
,46849,0.182963564991951,732,,,
0.001,46899,,,,,
,46899,0.18408076465129852,732,,,
,46911,,732,0.18376338481903076,,
,46911,,732,,0.18438054621219635,
0.001,46912,,,,,
0.001,46949,,,,,
,46949,0.18537844717502594,733,,,
,46975,,733,0.18376144766807556,,
,46975,,733,,0.18433283269405365,
0.001,46976,,,,,
0.001,46999,,,,,
,46999,0.18436270952224731,734,,,
,47039,,734,0.1838267743587494,,
,47039,,734,,0.18434995412826538,
0.001,47040,,,,,
0.001,47049,,,,,
,47049,0.18377071619033813,735,,,
0.001,47099,,,,,
,47099,0.18653877079486847,735,,,
,47103,,735,0.18375320732593536,,
,47103,,735,,0.18434280157089233,
0.001,47104,,,,,
0.001,47149,,,,,
,47149,0.18431401252746582,736,,,
,47167,,736,0.18381710350513458,,
,47167,,736,,0.18441882729530334,
0.001,47168,,,,,
0.001,47199,,,,,
,47199,0.18414288759231567,737,,,
,47231,,737,0.1837645173072815,,
,47231,,737,,0.18434372544288635,
0.001,47232,,,,,
0.001,47249,,,,,
,47249,0.18346329033374786,738,,,
,47295,,738,0.18376418948173523,,
,47295,,738,,0.18436338007450104,
0.001,47296,,,,,
0.001,47299,,,,,
,47299,0.18657955527305603,739,,,
0.001,47349,,,,,
,47349,0.18365398049354553,739,,,
,47359,,739,0.18378402292728424,,
,47359,,739,,0.1843564361333847,
0.001,47360,,,,,
0.001,47399,,,,,
,47399,0.18426313996315002,740,,,
,47423,,740,0.1837501972913742,,
,47423,,740,,0.18437474966049194,
0.001,47424,,,,,
0.001,47449,,,,,
,47449,0.18488574028015137,741,,,
,47487,,741,0.18374867737293243,,
,47487,,741,,0.18432675302028656,
0.001,47488,,,,,
0.001,47499,,,,,
,47499,0.18435406684875488,742,,,
0.001,47549,,,,,
,47549,0.18561483919620514,742,,,
,47551,,742,0.18380948901176453,,
,47551,,742,,0.18434488773345947,
0.001,47552,,,,,
0.001,47599,,,,,
,47599,0.1827997863292694,743,,,
,47615,,743,0.18377470970153809,,
,47615,,743,,0.18436050415039062,
0.001,47616,,,,,
0.001,47649,,,,,
,47649,0.18568110466003418,744,,,
,47679,,744,0.18375404179096222,,
,47679,,744,,0.18437261879444122,
0.001,47680,,,,,
0.001,47699,,,,,
,47699,0.1836170107126236,745,,,
,47743,,745,0.18377673625946045,,
,47743,,745,,0.18435204029083252,
0.001,47744,,,,,
0.001,47749,,,,,
,47749,0.18352745473384857,746,,,
0.001,47799,,,,,
,47799,0.18324680626392365,746,,,
,47807,,746,0.18376396596431732,,
,47807,,746,,0.18435099720954895,
0.001,47808,,,,,
0.001,47849,,,,,
,47849,0.1834402084350586,747,,,
,47871,,747,0.18378032743930817,,
,47871,,747,,0.18432967364788055,
0.001,47872,,,,,
0.001,47899,,,,,
,47899,0.18220552802085876,748,,,
,47935,,748,0.18377813696861267,,
,47935,,748,,0.1843637377023697,
0.001,47936,,,,,
0.001,47949,,,,,
,47949,0.18221020698547363,749,,,
0.001,47999,,,,,
,47999,0.18472228944301605,749,,,
,47999,,749,0.18378452956676483,,
,47999,,749,,0.1843956708908081,
0.001,48000,,,,,
0.001,48049,,,,,
,48049,0.18366393446922302,750,,,
,48063,,750,0.18374674022197723,,
,48063,,750,,0.18432699143886566,
0.001,48064,,,,,
0.001,48099,,,,,
,48099,0.1866212636232376,751,,,
,48127,,751,0.18379132449626923,,
,48127,,751,,0.18434177339076996,
0.001,48128,,,,,
0.001,48149,,,,,
,48149,0.1847476065158844,752,,,
,48191,,752,0.18374168872833252,,
,48191,,752,,0.18435652554035187,
0.001,48192,,,,,
0.001,48199,,,,,
,48199,0.18682828545570374,753,,,
0.001,48249,,,,,
,48249,0.182871475815773,753,,,
,48255,,753,0.18374480307102203,,
,48255,,753,,0.18433018028736115,
0.001,48256,,,,,
0.001,48299,,,,,
,48299,0.18448926508426666,754,,,
,48319,,754,0.18377643823623657,,
,48319,,754,,0.18433170020580292,
0.001,48320,,,,,
0.001,48349,,,,,
,48349,0.18244905769824982,755,,,
,48383,,755,0.18418152630329132,,
,48383,,755,,0.18438050150871277,
0.001,48384,,,,,
0.001,48399,,,,,
,48399,0.18398405611515045,756,,,
,48447,,756,0.18383309245109558,,
,48447,,756,,0.18438054621219635,
0.001,48448,,,,,
0.001,48449,,,,,
,48449,0.18352292478084564,757,,,
0.001,48499,,,,,
,48499,0.18505820631980896,757,,,
,48511,,757,0.18373917043209076,,
,48511,,757,,0.18434002995491028,
0.001,48512,,,,,
0.001,48549,,,,,
,48549,0.18566904962062836,758,,,
,48575,,758,0.18377012014389038,,
,48575,,758,,0.18432874977588654,
0.001,48576,,,,,
0.001,48599,,,,,
,48599,0.18293650448322296,759,,,
,48639,,759,0.18375073373317719,,
,48639,,759,,0.1843293160200119,
0.001,48640,,,,,
0.001,48649,,,,,
,48649,0.18372614681720734,760,,,
0.001,48699,,,,,
,48699,0.18318071961402893,760,,,
,48703,,760,0.18374699354171753,,
,48703,,760,,0.18432755768299103,
0.001,48704,,,,,
0.001,48749,,,,,
,48749,0.18421736359596252,761,,,
,48767,,761,0.18381793797016144,,
,48767,,761,,0.1844695508480072,
0.001,48768,,,,,
0.001,48799,,,,,
,48799,0.18563790619373322,762,,,
,48831,,762,0.18375998735427856,,
,48831,,762,,0.1843748837709427,
0.001,48832,,,,,
0.001,48849,,,,,
,48849,0.18335527181625366,763,,,
,48895,,763,0.1837475448846817,,
,48895,,763,,0.1843242347240448,
0.001,48896,,,,,
0.001,48899,,,,,
,48899,0.18588651716709137,764,,,
0.001,48949,,,,,
,48949,0.1859537810087204,764,,,
,48959,,764,0.18377353250980377,,
,48959,,764,,0.18436020612716675,
0.001,48960,,,,,
0.001,48999,,,,,
,48999,0.18596826493740082,765,,,
,49023,,765,0.18380595743656158,,
,49023,,765,,0.18436911702156067,
0.001,49024,,,,,
0.001,49049,,,,,
,49049,0.1850651651620865,766,,,
,49087,,766,0.1837453842163086,,
,49087,,766,,0.18433351814746857,
0.001,49088,,,,,
0.001,49099,,,,,
,49099,0.18765376508235931,767,,,
0.001,49149,,,,,
,49149,0.18611004948616028,767,,,
,49151,,767,0.1837671548128128,,
,49151,,767,,0.18434128165245056,
0.001,49152,,,,,
0.001,49199,,,,,
,49199,0.1831132471561432,768,,,
,49215,,768,0.1837451010942459,,
,49215,,768,,0.184349924325943,
0.001,49216,,,,,
0.001,49249,,,,,
,49249,0.18421754240989685,769,,,
,49279,,769,0.18374699354171753,,
,49279,,769,,0.18434779345989227,
0.001,49280,,,,,
0.001,49299,,,,,
,49299,0.18386869132518768,770,,,
,49343,,770,0.18379056453704834,,
,49343,,770,,0.18440565466880798,
0.001,49344,,,,,
0.001,49349,,,,,
,49349,0.18317818641662598,771,,,
0.001,49399,,,,,
,49399,0.18545615673065186,771,,,
,49407,,771,0.18378619849681854,,
,49407,,771,,0.18432794511318207,
0.001,49408,,,,,
0.001,49449,,,,,
,49449,0.1845567673444748,772,,,
,49471,,772,0.18374882638454437,,
,49471,,772,,0.18433164060115814,
0.001,49472,,,,,
0.001,49499,,,,,
,49499,0.18350787460803986,773,,,
,49535,,773,0.1837368607521057,,
,49535,,773,,0.184319406747818,
0.001,49536,,,,,
0.001,49549,,,,,
,49549,0.18412528932094574,774,,,
0.001,49599,,,,,
,49599,0.18437357246875763,774,,,
,49599,,774,0.18377743661403656,,
,49599,,774,,0.18432219326496124,
0.001,49600,,,,,
0.001,49649,,,,,
,49649,0.18478955328464508,775,,,
,49663,,775,0.1837911158800125,,
,49663,,775,,0.18438632786273956,
0.001,49664,,,,,
0.001,49699,,,,,
,49699,0.18672282993793488,776,,,
,49727,,776,0.1837562769651413,,
,49727,,776,,0.18433479964733124,
0.001,49728,,,,,
0.001,49749,,,,,
,49749,0.18432863056659698,777,,,
,49791,,777,0.18377065658569336,,
,49791,,777,,0.18432307243347168,
0.001,49792,,,,,
0.001,49799,,,,,
,49799,0.1845037043094635,778,,,
0.001,49849,,,,,
,49849,0.18530982732772827,778,,,
,49855,,778,0.18375413119792938,,
,49855,,778,,0.18435660004615784,
0.001,49856,,,,,
0.001,49899,,,,,
,49899,0.18274334073066711,779,,,
,49919,,779,0.18380124866962433,,
,49919,,779,,0.1843409240245819,
0.001,49920,,,,,
0.001,49949,,,,,
,49949,0.1829361468553543,780,,,
,49983,,780,0.1838255375623703,,
,49983,,780,,0.18436701595783234,
0.001,49984,,,,,
0.001,49999,,,,,
,49999,0.1838829070329666,781,,,
,50047,,781,0.1837599277496338,,
,50047,,781,,0.18435312807559967,
0.001,50048,,,,,
0.001,50049,,,,,
,50049,0.18338271975517273,782,,,
0.001,50099,,,,,
,50099,0.18518266081809998,782,,,
,50111,,782,0.18374750018119812,,
,50111,,782,,0.18438465893268585,
0.001,50112,,,,,
0.001,50149,,,,,
,50149,0.1836966723203659,783,,,
,50175,,783,0.1837504655122757,,
,50175,,783,,0.184328094124794,
0.001,50176,,,,,
0.001,50199,,,,,
,50199,0.1834120899438858,784,,,
,50239,,784,0.1837415099143982,,
,50239,,784,,0.18431833386421204,
0.001,50240,,,,,
0.001,50249,,,,,
,50249,0.1833343505859375,785,,,
0.001,50299,,,,,
,50299,0.18315182626247406,785,,,
,50303,,785,0.18374638259410858,,
,50303,,785,,0.18432843685150146,
0.001,50304,,,,,
0.001,50349,,,,,
,50349,0.1821303516626358,786,,,
,50367,,786,0.1837490200996399,,
,50367,,786,,0.18436644971370697,
0.001,50368,,,,,
0.001,50399,,,,,
,50399,0.18465234339237213,787,,,
,50431,,787,0.1837511509656906,,
,50431,,787,,0.18435709178447723,
0.001,50432,,,,,
0.001,50449,,,,,
,50449,0.18357506394386292,788,,,
,50495,,788,0.18373186886310577,,
,50495,,788,,0.1843319982290268,
0.001,50496,,,,,
0.001,50499,,,,,
,50499,0.18470902740955353,789,,,
0.001,50549,,,,,
,50549,0.18343715369701385,789,,,
,50559,,789,0.18374702334403992,,
,50559,,789,,0.18431711196899414,
0.001,50560,,,,,
0.001,50599,,,,,
,50599,0.18399357795715332,790,,,
,50623,,790,0.18390636146068573,,
,50623,,790,,0.18434761464595795,
0.001,50624,,,,,
0.001,50649,,,,,
,50649,0.1837526112794876,791,,,
,50687,,791,0.18375608325004578,,
,50687,,791,,0.18442223966121674,
0.001,50688,,,,,
0.001,50699,,,,,
,50699,0.1847497522830963,792,,,
0.001,50749,,,,,
,50749,0.18336538970470428,792,,,
,50751,,792,0.18375545740127563,,
,50751,,792,,0.18432584404945374,
0.001,50752,,,,,
0.001,50799,,,,,
,50799,0.18197838962078094,793,,,
,50815,,793,0.18377462029457092,,
,50815,,793,,0.18434762954711914,
0.001,50816,,,,,
0.001,50849,,,,,
,50849,0.1844775527715683,794,,,
,50879,,794,0.18376071751117706,,
,50879,,794,,0.1844206005334854,
0.001,50880,,,,,
0.001,50899,,,,,
,50899,0.1850866973400116,795,,,
,50943,,795,0.18375055491924286,,
,50943,,795,,0.1843271404504776,
0.001,50944,,,,,
0.001,50949,,,,,
,50949,0.18553730845451355,796,,,
0.001,50999,,,,,
,50999,0.18421685695648193,796,,,
,51007,,796,0.18377923965454102,,
,51007,,796,,0.18440327048301697,
0.001,51008,,,,,
0.001,51049,,,,,
,51049,0.1856774240732193,797,,,
,51071,,797,0.18376897275447845,,
,51071,,797,,0.1843508780002594,
0.001,51072,,,,,
0.001,51099,,,,,
,51099,0.18658064305782318,798,,,
,51135,,798,0.1837376058101654,,
,51135,,798,,0.18431271612644196,
0.001,51136,,,,,
0.001,51149,,,,,
,51149,0.1827085316181183,799,,,
0.001,51199,,,,,
,51199,0.18397115170955658,799,,,
,51199,,799,0.18373101949691772,,
,51199,,799,,0.18431471288204193,
0.001,51200,,,,,
0.001,51249,,,,,
,51249,0.18412843346595764,800,,,
,51263,,800,0.18375632166862488,,
,51263,,800,,0.18435795605182648,
0.001,51264,,,,,
0.001,51299,,,,,
,51299,0.1865748018026352,801,,,
,51327,,801,0.18376514315605164,,
,51327,,801,,0.18438656628131866,
0.001,51328,,,,,
0.001,51349,,,,,
,51349,0.18255801498889923,802,,,
,51391,,802,0.1837487518787384,,
,51391,,802,,0.18433867394924164,
0.001,51392,,,,,
0.001,51399,,,,,
,51399,0.18440763652324677,803,,,
0.001,51449,,,,,
,51449,0.18285992741584778,803,,,
,51455,,803,0.18399634957313538,,
,51455,,803,,0.18434593081474304,
0.001,51456,,,,,
0.001,51499,,,,,
,51499,0.18469080328941345,804,,,
,51519,,804,0.183757022023201,,
,51519,,804,,0.1843624860048294,
0.001,51520,,,,,
0.001,51549,,,,,
,51549,0.1828748732805252,805,,,
,51583,,805,0.18373747169971466,,
,51583,,805,,0.1843259334564209,
0.001,51584,,,,,
0.001,51599,,,,,
,51599,0.18375591933727264,806,,,
,51647,,806,0.1837397813796997,,
,51647,,806,,0.1843363493680954,
0.001,51648,,,,,
0.001,51649,,,,,
