lr-Adam,step,train_loss_step,epoch,val_loss,train_loss_epoch
,33215,,518,0.016522057354450226,
,33215,,518,,0.19611899554729462
0.001,33216,,,,
0.001,33249,,,,
,33249,0.15736202895641327,519,,
,33279,,519,0.01764431595802307,
,33279,,519,,0.19720762968063354
0.001,33280,,,,
0.001,33299,,,,
,33299,0.16521984338760376,520,,
,33343,,520,0.016253890469670296,
,33343,,520,,0.19863595068454742
0.001,33344,,,,
0.001,33349,,,,
,33349,0.17642442882061005,521,,
0.001,33399,,,,
,33399,0.10788959264755249,521,,
,33407,,521,0.016517693176865578,
,33407,,521,,0.19829881191253662
0.001,33408,,,,
0.001,33449,,,,
,33449,0.22429147362709045,522,,
,33471,,522,0.016338052228093147,
,33471,,522,,0.19862210750579834
0.001,33472,,,,
0.001,33499,,,,
,33499,0.22294427454471588,523,,
,33535,,523,0.016981899738311768,
,33535,,523,,0.1978994756937027
0.001,33536,,,,
0.001,33549,,,,
,33549,0.24378018081188202,524,,
0.001,33599,,,,
,33599,0.21352729201316833,524,,
,33599,,524,0.017367396503686905,
,33599,,524,,0.19873011112213135
0.001,33600,,,,
0.001,33649,,,,
,33649,0.2532753646373749,525,,
,33663,,525,0.01628364808857441,
,33663,,525,,0.19684438407421112
0.001,33664,,,,
0.001,33699,,,,
,33699,0.1762201339006424,526,,
,33727,,526,0.016995355486869812,
,33727,,526,,0.2033156454563141
0.001,33728,,,,
0.001,33749,,,,
,33749,0.1642000675201416,527,,
,33791,,527,0.01665366068482399,
,33791,,527,,0.1982610672712326
0.001,33792,,,,
0.001,33799,,,,
,33799,0.12719188630580902,528,,
0.001,33849,,,,
,33849,0.18855684995651245,528,,
,33855,,528,0.015483485534787178,
,33855,,528,,0.19641298055648804
0.001,33856,,,,
0.001,33899,,,,
,33899,0.18381083011627197,529,,
,33919,,529,0.015781523659825325,
,33919,,529,,0.19881439208984375
0.001,33920,,,,
0.001,33949,,,,
,33949,0.21427001059055328,530,,
,33983,,530,0.01681489124894142,
,33983,,530,,0.1970774531364441
0.001,33984,,,,
0.001,33999,,,,
,33999,0.24756452441215515,531,,
,34047,,531,0.02766086719930172,
,34047,,531,,0.19931165874004364
0.001,34048,,,,
0.001,34049,,,,
,34049,0.23167450726032257,532,,
0.001,34099,,,,
,34099,0.20405013859272003,532,,
,34111,,532,0.015442010015249252,
,34111,,532,,0.20255056023597717
0.001,34112,,,,
0.001,34149,,,,
,34149,0.20734816789627075,533,,
,34175,,533,0.016881609335541725,
,34175,,533,,0.19807526469230652
0.001,34176,,,,
0.001,34199,,,,
,34199,0.19443558156490326,534,,
,34239,,534,0.01626838929951191,
,34239,,534,,0.19798652827739716
0.001,34240,,,,
0.001,34249,,,,
,34249,0.1727551966905594,535,,
0.001,34299,,,,
,34299,0.2146732360124588,535,,
,34303,,535,0.01612597517669201,
,34303,,535,,0.19614574313163757
0.001,34304,,,,
0.001,34349,,,,
,34349,0.23994497954845428,536,,
,34367,,536,0.016962775960564613,
,34367,,536,,0.1997637003660202
0.001,34368,,,,
0.001,34399,,,,
,34399,0.1481252908706665,537,,
,34431,,537,0.016546906903386116,
,34431,,537,,0.1983659863471985
0.001,34432,,,,
0.001,34449,,,,
,34449,0.14410391449928284,538,,
,34495,,538,0.015827113762497902,
,34495,,538,,0.19857707619667053
0.001,34496,,,,
0.001,34499,,,,
,34499,0.14216430485248566,539,,
0.001,34549,,,,
,34549,0.24772153794765472,539,,
,34559,,539,0.016062825918197632,
,34559,,539,,0.1992802619934082
0.001,34560,,,,
0.001,34599,,,,
,34599,0.1872214376926422,540,,
,34623,,540,0.01634283736348152,
,34623,,540,,0.20000030100345612
0.001,34624,,,,
0.001,34649,,,,
,34649,0.20006486773490906,541,,
,34687,,541,0.015446123667061329,
,34687,,541,,0.19722220301628113
0.001,34688,,,,
0.001,34699,,,,
,34699,0.2124628871679306,542,,
0.001,34749,,,,
,34749,0.21327434480190277,542,,
,34751,,542,0.018971465528011322,
,34751,,542,,0.20013892650604248
0.001,34752,,,,
0.001,34799,,,,
,34799,0.1638525277376175,543,,
,34815,,543,0.01709725148975849,
,34815,,543,,0.1983030140399933
0.001,34816,,,,
0.001,34849,,,,
,34849,0.21075771749019623,544,,
,34879,,544,0.016001474112272263,
,34879,,544,,0.1972464919090271
0.001,34880,,,,
0.001,34899,,,,
,34899,0.12201043963432312,545,,
,34943,,545,0.01621817611157894,
,34943,,545,,0.19741827249526978
0.001,34944,,,,
0.001,34949,,,,
,34949,0.15915535390377045,546,,
0.001,34999,,,,
,34999,0.19518135488033295,546,,
,35007,,546,0.015242342837154865,
,35007,,546,,0.1978723108768463
0.001,35008,,,,
0.001,35049,,,,
,35049,0.2255803495645523,547,,
,35071,,547,0.016916057094931602,
,35071,,547,,0.1968623399734497
0.001,35072,,,,
0.001,35099,,,,
,35099,0.2188144028186798,548,,
,35135,,548,0.016573064029216766,
,35135,,548,,0.19757457077503204
0.001,35136,,,,
0.001,35149,,,,
,35149,0.12628668546676636,549,,
0.001,35199,,,,
,35199,0.1886538714170456,549,,
,35199,,549,0.01577356830239296,
,35199,,549,,0.19838130474090576
0.001,35200,,,,
0.001,35249,,,,
,35249,0.1259661167860031,550,,
,35263,,550,0.01666705682873726,
,35263,,550,,0.19798371195793152
0.001,35264,,,,
0.001,35299,,,,
,35299,0.14136607944965363,551,,
,35327,,551,0.017563117668032646,
,35327,,551,,0.1962665617465973
0.001,35328,,,,
0.001,35349,,,,
,35349,0.1952865719795227,552,,
,35391,,552,0.016337530687451363,
,35391,,552,,0.19919231534004211
0.001,35392,,,,
0.001,35399,,,,
,35399,0.19916889071464539,553,,
0.001,35449,,,,
,35449,0.2563740015029907,553,,
,35455,,553,0.016381802037358284,
,35455,,553,,0.19786277413368225
0.001,35456,,,,
0.001,35499,,,,
,35499,0.22093594074249268,554,,
,35519,,554,0.017375873401761055,
,35519,,554,,0.1991991251707077
0.001,35520,,,,
0.001,35549,,,,
,35549,0.1261221170425415,555,,
,35583,,555,0.016558023169636726,
,35583,,555,,0.197076216340065
0.001,35584,,,,
0.001,35599,,,,
,35599,0.1799115538597107,556,,
,35647,,556,0.015514332801103592,
,35647,,556,,0.19659309089183807
0.001,35648,,,,
0.001,35649,,,,
,35649,0.07967359572649002,557,,
0.001,35699,,,,
,35699,0.18933776021003723,557,,
,35711,,557,0.018018299713730812,
,35711,,557,,0.1991422325372696
0.001,35712,,,,
0.001,35749,,,,
,35749,0.24780018627643585,558,,
,35775,,558,0.01586007885634899,
,35775,,558,,0.19925743341445923
0.001,35776,,,,
0.001,35799,,,,
,35799,0.15709325671195984,559,,
,35839,,559,0.016540635377168655,
,35839,,559,,0.1972290426492691
0.001,35840,,,,
0.001,35849,,,,
,35849,0.19943806529045105,560,,
0.001,35899,,,,
,35899,0.2609971761703491,560,,
,35903,,560,0.015405741520226002,
,35903,,560,,0.19926325976848602
0.001,35904,,,,
0.001,35949,,,,
,35949,0.14344674348831177,561,,
,35967,,561,0.015217498876154423,
,35967,,561,,0.19446365535259247
0.001,35968,,,,
0.001,35999,,,,
,35999,0.26594078540802,562,,
,36031,,562,0.01693621836602688,
,36031,,562,,0.19655658304691315
0.001,36032,,,,
0.001,36049,,,,
,36049,0.18532781302928925,563,,
,36095,,563,0.01679815910756588,
,36095,,563,,0.2008281797170639
0.001,36096,,,,
0.001,36099,,,,
,36099,0.2836293578147888,564,,
0.001,36149,,,,
,36149,0.12205004692077637,564,,
,36159,,564,0.015468373894691467,
,36159,,564,,0.19821004569530487
0.001,36160,,,,
0.001,36199,,,,
,36199,0.2081175595521927,565,,
,36223,,565,0.017874740064144135,
,36223,,565,,0.20210802555084229
0.001,36224,,,,
0.001,36249,,,,
,36249,0.21937064826488495,566,,
,36287,,566,0.01565822772681713,
,36287,,566,,0.1981736272573471
0.001,36288,,,,
0.001,36299,,,,
,36299,0.27652207016944885,567,,
0.001,36349,,,,
,36349,0.12276004999876022,567,,
,36351,,567,0.015780732035636902,
,36351,,567,,0.19769184291362762
0.001,36352,,,,
0.001,36399,,,,
,36399,0.24333445727825165,568,,
,36415,,568,0.016313668340444565,
,36415,,568,,0.19605492055416107
0.001,36416,,,,
0.001,36449,,,,
,36449,0.17717017233371735,569,,
,36479,,569,0.018989112228155136,
,36479,,569,,0.19973933696746826
0.001,36480,,,,
0.001,36499,,,,
,36499,0.21166513860225677,570,,
,36543,,570,0.015870211645960808,
,36543,,570,,0.19581857323646545
0.001,36544,,,,
0.001,36549,,,,
,36549,0.21094447374343872,571,,
0.001,36599,,,,
,36599,0.16639837622642517,571,,
,36607,,571,0.016218924894928932,
,36607,,571,,0.19735285639762878
0.001,36608,,,,
0.001,36649,,,,
,36649,0.21079307794570923,572,,
,36671,,572,0.015228941105306149,
,36671,,572,,0.19763655960559845
0.001,36672,,,,
0.001,36699,,,,
,36699,0.19304336607456207,573,,
,36735,,573,0.017379524186253548,
,36735,,573,,0.197649747133255
0.001,36736,,,,
0.001,36749,,,,
,36749,0.1460588276386261,574,,
0.001,36799,,,,
,36799,0.22733409702777863,574,,
,36799,,574,0.015515557490289211,
,36799,,574,,0.19849130511283875
0.001,36800,,,,
0.001,36849,,,,
,36849,0.13374902307987213,575,,
,36863,,575,0.015520390123128891,
,36863,,575,,0.1962049901485443
0.001,36864,,,,
0.001,36899,,,,
,36899,0.1138126403093338,576,,
,36927,,576,0.017181096598505974,
,36927,,576,,0.19709260761737823
0.001,36928,,,,
0.001,36949,,,,
,36949,0.1828279346227646,577,,
,36991,,577,0.017038581892848015,
,36991,,577,,0.19837968051433563
0.001,36992,,,,
0.001,36999,,,,
,36999,0.13208845257759094,578,,
0.001,37049,,,,
,37049,0.18122923374176025,578,,
,37055,,578,0.016164813190698624,
,37055,,578,,0.1982012689113617
0.001,37056,,,,
0.001,37099,,,,
,37099,0.24883578717708588,579,,
,37119,,579,0.017909422516822815,
,37119,,579,,0.1986924558877945
0.001,37120,,,,
0.001,37149,,,,
,37149,0.20565152168273926,580,,
,37183,,580,0.014936592429876328,
,37183,,580,,0.19742551445960999
0.001,37184,,,,
0.001,37199,,,,
,37199,0.11613211780786514,581,,
,37247,,581,0.015464737080037594,
,37247,,581,,0.19847501814365387
0.001,37248,,,,
0.001,37249,,,,
,37249,0.20328964293003082,582,,
0.001,37299,,,,
,37299,0.30859920382499695,582,,
,37311,,582,0.016824960708618164,
,37311,,582,,0.1971500813961029
0.001,37312,,,,
0.001,37349,,,,
,37349,0.2581493854522705,583,,
,37375,,583,0.016696851700544357,
,37375,,583,,0.19797366857528687
0.001,37376,,,,
0.001,37399,,,,
,37399,0.2982153594493866,584,,
,37439,,584,0.01902211457490921,
,37439,,584,,0.19830358028411865
0.001,37440,,,,
0.001,37449,,,,
,37449,0.1140042096376419,585,,
0.001,37499,,,,
,37499,0.21800802648067474,585,,
,37503,,585,0.01553698442876339,
,37503,,585,,0.19777144491672516
0.001,37504,,,,
0.001,37549,,,,
,37549,0.18870307505130768,586,,
,37567,,586,0.017240960150957108,
,37567,,586,,0.19871768355369568
0.001,37568,,,,
0.001,37599,,,,
,37599,0.15432879328727722,587,,
,37631,,587,0.016521288082003593,
,37631,,587,,0.1978687345981598
0.001,37632,,,,
0.001,37649,,,,
,37649,0.18631401658058167,588,,
,37695,,588,0.016096418723464012,
,37695,,588,,0.19486406445503235
0.001,37696,,,,
0.001,37699,,,,
,37699,0.07940074801445007,589,,
0.001,37749,,,,
,37749,0.19278584420681,589,,
,37759,,589,0.017216356471180916,
,37759,,589,,0.19562022387981415
0.001,37760,,,,
0.001,37799,,,,
,37799,0.20588335394859314,590,,
,37823,,590,0.016771618276834488,
,37823,,590,,0.20125234127044678
0.001,37824,,,,
0.001,37849,,,,
,37849,0.21888941526412964,591,,
,37887,,591,0.015277686528861523,
,37887,,591,,0.1980280727148056
0.001,37888,,,,
0.001,37899,,,,
,37899,0.105571448802948,592,,
0.001,37949,,,,
,37949,0.2569177746772766,592,,
,37951,,592,0.02051081694662571,
,37951,,592,,0.19542734324932098
0.001,37952,,,,
0.001,37999,,,,
,37999,0.1264847368001938,593,,
,38015,,593,0.01689346879720688,
,38015,,593,,0.19641587138175964
0.001,38016,,,,
0.001,38049,,,,
,38049,0.26416364312171936,594,,
,38079,,594,0.017817575484514236,
,38079,,594,,0.19683562219142914
0.001,38080,,,,
0.001,38099,,,,
,38099,0.1901155561208725,595,,
,38143,,595,0.016823722049593925,
,38143,,595,,0.1960877776145935
0.001,38144,,,,
0.001,38149,,,,
,38149,0.21915429830551147,596,,
0.001,38199,,,,
,38199,0.18252193927764893,596,,
,38207,,596,0.01756381429731846,
,38207,,596,,0.19580061733722687
0.001,38208,,,,
0.001,38249,,,,
,38249,0.17679087817668915,597,,
,38271,,597,0.016110049560666084,
,38271,,597,,0.19522258639335632
0.001,38272,,,,
0.001,38299,,,,
,38299,0.11632233113050461,598,,
,38335,,598,0.017736896872520447,
,38335,,598,,0.1955166608095169
0.001,38336,,,,
0.001,38349,,,,
,38349,0.19287019968032837,599,,
0.001,38399,,,,
,38399,0.19950197637081146,599,,
,38399,,599,0.018462806940078735,
,38399,,599,,0.1974199414253235
0.001,38400,,,,
0.001,38449,,,,
,38449,0.2313445508480072,600,,
,38463,,600,0.017134565860033035,
,38463,,600,,0.19909392297267914
0.001,38464,,,,
0.001,38499,,,,
,38499,0.17756947875022888,601,,
,38527,,601,0.01635962724685669,
,38527,,601,,0.19890473783016205
0.001,38528,,,,
0.001,38549,,,,
,38549,0.21983465552330017,602,,
,38591,,602,0.017387449741363525,
,38591,,602,,0.19741451740264893
0.001,38592,,,,
0.001,38599,,,,
,38599,0.31296512484550476,603,,
0.001,38649,,,,
,38649,0.14975827932357788,603,,
,38655,,603,0.016065195202827454,
,38655,,603,,0.19730529189109802
0.001,38656,,,,
0.001,38699,,,,
,38699,0.24953442811965942,604,,
,38719,,604,0.025367729365825653,
,38719,,604,,0.2013484686613083
0.001,38720,,,,
0.001,38749,,,,
,38749,0.16664594411849976,605,,
,38783,,605,0.015533546917140484,
,38783,,605,,0.20031362771987915
0.001,38784,,,,
0.001,38799,,,,
,38799,0.19640734791755676,606,,
,38847,,606,0.015175027772784233,
,38847,,606,,0.19445742666721344
0.001,38848,,,,
0.001,38849,,,,
,38849,0.20383019745349884,607,,
0.001,38899,,,,
,38899,0.22550393640995026,607,,
,38911,,607,0.017680346965789795,
,38911,,607,,0.19763045012950897
0.001,38912,,,,
0.001,38949,,,,
,38949,0.25094565749168396,608,,
,38975,,608,0.015217464417219162,
,38975,,608,,0.19522720575332642
0.001,38976,,,,
0.001,38999,,,,
,38999,0.16245462000370026,609,,
,39039,,609,0.01772080920636654,
,39039,,609,,0.19750173389911652
0.001,39040,,,,
0.001,39049,,,,
,39049,0.18968039751052856,610,,
0.001,39099,,,,
,39099,0.17059266567230225,610,,
,39103,,610,0.015551846474409103,
,39103,,610,,0.1943361461162567
0.001,39104,,,,
0.001,39149,,,,
,39149,0.1310812532901764,611,,
,39167,,611,0.01636606641113758,
,39167,,611,,0.19735519587993622
0.001,39168,,,,
0.001,39199,,,,
,39199,0.18440577387809753,612,,
,39231,,612,0.01907944679260254,
,39231,,612,,0.19593384861946106
0.001,39232,,,,
0.001,39249,,,,
,39249,0.21802827715873718,613,,
,39295,,613,0.017966214567422867,
,39295,,613,,0.19621601700782776
0.001,39296,,,,
0.001,39299,,,,
,39299,0.23114177584648132,614,,
0.001,39349,,,,
,39349,0.09346315264701843,614,,
,39359,,614,0.015599452890455723,
,39359,,614,,0.19572170078754425
0.001,39360,,,,
0.001,39399,,,,
,39399,0.24843373894691467,615,,
,39423,,615,0.016121476888656616,
,39423,,615,,0.19610388576984406
0.001,39424,,,,
0.001,39449,,,,
,39449,0.2498634308576584,616,,
,39487,,616,0.016012147068977356,
,39487,,616,,0.19736938178539276
0.001,39488,,,,
0.001,39499,,,,
,39499,0.19942833483219147,617,,
0.001,39549,,,,
,39549,0.1687626838684082,617,,
,39551,,617,0.019013240933418274,
,39551,,617,,0.19882871210575104
0.001,39552,,,,
0.001,39599,,,,
,39599,0.11120050400495529,618,,
,39615,,618,0.016927778720855713,
,39615,,618,,0.19728775322437286
0.001,39616,,,,
0.001,39649,,,,
,39649,0.21938538551330566,619,,
,39679,,619,0.01685289479792118,
,39679,,619,,0.19564495980739594
0.001,39680,,,,
0.001,39699,,,,
,39699,0.1632368564605713,620,,
,39743,,620,0.018753936514258385,
,39743,,620,,0.1966332495212555
0.001,39744,,,,
0.001,39749,,,,
,39749,0.15501494705677032,621,,
0.001,39799,,,,
,39799,0.20092801749706268,621,,
,39807,,621,0.01534446980804205,
,39807,,621,,0.1966414451599121
0.001,39808,,,,
0.001,39849,,,,
,39849,0.1846710592508316,622,,
,39871,,622,0.016240112483501434,
,39871,,622,,0.19680659472942352
0.001,39872,,,,
0.001,39899,,,,
,39899,0.15859046578407288,623,,
,39935,,623,0.017244480550289154,
,39935,,623,,0.19514262676239014
0.001,39936,,,,
0.001,39949,,,,
,39949,0.21697863936424255,624,,
0.001,39999,,,,
,39999,0.29463136196136475,624,,
,39999,,624,0.016595348715782166,
,39999,,624,,0.19585759937763214
0.001,40000,,,,
0.001,40049,,,,
,40049,0.18551486730575562,625,,
,40063,,625,0.02030290476977825,
,40063,,625,,0.19856533408164978
0.001,40064,,,,
0.001,40099,,,,
,40099,0.18526394665241241,626,,
,40127,,626,0.01803736761212349,
,40127,,626,,0.19746144115924835
0.001,40128,,,,
0.001,40149,,,,
,40149,0.2073620706796646,627,,
,40191,,627,0.017565524205565453,
,40191,,627,,0.19667384028434753
0.001,40192,,,,
0.001,40199,,,,
,40199,0.12845154106616974,628,,
0.001,40249,,,,
,40249,0.19492176175117493,628,,
,40255,,628,0.018141482025384903,
,40255,,628,,0.19721099734306335
0.001,40256,,,,
0.001,40299,,,,
,40299,0.22471950948238373,629,,
,40319,,629,0.015551283024251461,
,40319,,629,,0.19584566354751587
0.001,40320,,,,
0.001,40349,,,,
,40349,0.25457441806793213,630,,
,40383,,630,0.019519073888659477,
,40383,,630,,0.1964259296655655
0.001,40384,,,,
0.001,40399,,,,
,40399,0.24315746128559113,631,,
,40447,,631,0.022084156051278114,
,40447,,631,,0.19694951176643372
0.001,40448,,,,
0.001,40449,,,,
,40449,0.16539183259010315,632,,
0.001,40499,,,,
,40499,0.0850980132818222,632,,
,40511,,632,0.015847893431782722,
,40511,,632,,0.1977456510066986
0.001,40512,,,,
0.001,40549,,,,
,40549,0.13784781098365784,633,,
,40575,,633,0.016510851681232452,
,40575,,633,,0.19578230381011963
0.001,40576,,,,
0.001,40599,,,,
,40599,0.24835316836833954,634,,
,40639,,634,0.01946907863020897,
,40639,,634,,0.19552786648273468
0.001,40640,,,,
0.001,40649,,,,
,40649,0.09606073796749115,635,,
0.001,40699,,,,
,40699,0.23163889348506927,635,,
,40703,,635,0.01609189249575138,
,40703,,635,,0.19627833366394043
0.001,40704,,,,
0.001,40749,,,,
,40749,0.24577105045318604,636,,
,40767,,636,0.017111070454120636,
,40767,,636,,0.19298849999904633
0.001,40768,,,,
0.001,40799,,,,
,40799,0.22776050865650177,637,,
,40831,,637,0.01687220111489296,
,40831,,637,,0.19469402730464935
0.001,40832,,,,
0.001,40849,,,,
,40849,0.2516452372074127,638,,
,40895,,638,0.015774905681610107,
,40895,,638,,0.1979503333568573
0.001,40896,,,,
0.001,40899,,,,
,40899,0.2343917042016983,639,,
0.001,40949,,,,
,40949,0.10415098071098328,639,,
,40959,,639,0.015483574941754341,
,40959,,639,,0.19515886902809143
0.001,40960,,,,
0.001,40999,,,,
,40999,0.29296591877937317,640,,
,41023,,640,0.016507478430867195,
,41023,,640,,0.19444800913333893
0.001,41024,,,,
0.001,41049,,,,
,41049,0.2377493679523468,641,,
,41087,,641,0.01643562875688076,
,41087,,641,,0.19628626108169556
0.001,41088,,,,
0.001,41099,,,,
,41099,0.21715332567691803,642,,
0.001,41149,,,,
,41149,0.21429622173309326,642,,
,41151,,642,0.016449440270662308,
,41151,,642,,0.1957739293575287
0.001,41152,,,,
0.001,41199,,,,
,41199,0.19330339133739471,643,,
,41215,,643,0.01725967600941658,
,41215,,643,,0.1969575136899948
0.001,41216,,,,
0.001,41249,,,,
,41249,0.2688191831111908,644,,
,41279,,644,0.015921346843242645,
,41279,,644,,0.1988724172115326
0.001,41280,,,,
0.001,41299,,,,
,41299,0.307907372713089,645,,
,41343,,645,0.017488842830061913,
,41343,,645,,0.19551606476306915
0.001,41344,,,,
0.001,41349,,,,
,41349,0.2270968109369278,646,,
0.001,41399,,,,
,41399,0.16848021745681763,646,,
,41407,,646,0.01767735183238983,
,41407,,646,,0.19747745990753174
0.001,41408,,,,
0.001,41449,,,,
,41449,0.17106851935386658,647,,
,41471,,647,0.015606127679347992,
,41471,,647,,0.1980528086423874
0.001,41472,,,,
0.001,41499,,,,
,41499,0.2110457867383957,648,,
,41535,,648,0.018081750720739365,
,41535,,648,,0.19679953157901764
0.001,41536,,,,
0.001,41549,,,,
,41549,0.29508957266807556,649,,
0.001,41599,,,,
,41599,0.1312316507101059,649,,
,41599,,649,0.01802932843565941,
,41599,,649,,0.19979579746723175
0.001,41600,,,,
0.001,41649,,,,
,41649,0.22511684894561768,650,,
,41663,,650,0.017025411128997803,
,41663,,650,,0.19705532491207123
0.001,41664,,,,
0.001,41699,,,,
,41699,0.08470571786165237,651,,
,41727,,651,0.01748322881758213,
,41727,,651,,0.19737699627876282
0.001,41728,,,,
0.001,41749,,,,
,41749,0.25518885254859924,652,,
,41791,,652,0.016251888126134872,
,41791,,652,,0.19626985490322113
0.001,41792,,,,
0.001,41799,,,,
,41799,0.2613316774368286,653,,
0.001,41849,,,,
,41849,0.15423893928527832,653,,
,41855,,653,0.01735338196158409,
,41855,,653,,0.19555528461933136
0.001,41856,,,,
0.001,41899,,,,
,41899,0.16028453409671783,654,,
,41919,,654,0.018263142555952072,
,41919,,654,,0.1967368721961975
0.001,41920,,,,
0.001,41949,,,,
,41949,0.2024226039648056,655,,
,41983,,655,0.01837313361465931,
,41983,,655,,0.19876597821712494
0.001,41984,,,,
0.001,41999,,,,
,41999,0.20199793577194214,656,,
,42047,,656,0.01619093306362629,
,42047,,656,,0.1982814371585846
0.001,42048,,,,
0.001,42049,,,,
,42049,0.15204301476478577,657,,
0.001,42099,,,,
,42099,0.29326102137565613,657,,
,42111,,657,0.017305642366409302,
,42111,,657,,0.1976941078901291
0.001,42112,,,,
0.001,42149,,,,
,42149,0.17246121168136597,658,,
,42175,,658,0.01622156985104084,
,42175,,658,,0.19483636319637299
0.001,42176,,,,
0.001,42199,,,,
,42199,0.20594172179698944,659,,
,42239,,659,0.01589163765311241,
,42239,,659,,0.19645874202251434
0.001,42240,,,,
0.001,42249,,,,
,42249,0.1568433791399002,660,,
0.001,42299,,,,
,42299,0.11238468438386917,660,,
,42303,,660,0.01702026091516018,
,42303,,660,,0.19893285632133484
0.001,42304,,,,
0.001,42349,,,,
,42349,0.13191933929920197,661,,
,42367,,661,0.015709778293967247,
,42367,,661,,0.19450533390045166
0.001,42368,,,,
0.001,42399,,,,
,42399,0.12426675856113434,662,,
,42431,,662,0.015426106750965118,
,42431,,662,,0.19666554033756256
0.001,42432,,,,
0.001,42449,,,,
,42449,0.2163058966398239,663,,
,42495,,663,0.015536298044025898,
,42495,,663,,0.19556234776973724
0.001,42496,,,,
0.001,42499,,,,
,42499,0.19965368509292603,664,,
0.001,42549,,,,
,42549,0.11603745818138123,664,,
,42559,,664,0.016789807006716728,
,42559,,664,,0.19504836201667786
0.001,42560,,,,
0.001,42599,,,,
,42599,0.1875227838754654,665,,
,42623,,665,0.017192689701914787,
,42623,,665,,0.19891305267810822
0.001,42624,,,,
0.001,42649,,,,
,42649,0.21818950772285461,666,,
,42687,,666,0.01536018680781126,
,42687,,666,,0.19723497331142426
0.001,42688,,,,
0.001,42699,,,,
,42699,0.1001756489276886,667,,
0.001,42749,,,,
,42749,0.2658047378063202,667,,
,42751,,667,0.016336848959326744,
,42751,,667,,0.19518440961837769
0.001,42752,,,,
0.001,42799,,,,
,42799,0.21739435195922852,668,,
,42815,,668,0.015294430777430534,
,42815,,668,,0.19532711803913116
0.001,42816,,,,
0.001,42849,,,,
,42849,0.09105231612920761,669,,
,42879,,669,0.016376487910747528,
,42879,,669,,0.19542989134788513
0.001,42880,,,,
0.001,42899,,,,
,42899,0.1650816798210144,670,,
,42943,,670,0.018322234973311424,
,42943,,670,,0.19656363129615784
0.001,42944,,,,
0.001,42949,,,,
,42949,0.23993481695652008,671,,
0.001,42999,,,,
,42999,0.21619945764541626,671,,
,43007,,671,0.015956170856952667,
,43007,,671,,0.19576136767864227
0.001,43008,,,,
0.001,43049,,,,
,43049,0.19964070618152618,672,,
,43071,,672,0.015462026000022888,
,43071,,672,,0.19585029780864716
0.001,43072,,,,
0.001,43099,,,,
,43099,0.24256263673305511,673,,
,43135,,673,0.01662144437432289,
,43135,,673,,0.19547703862190247
0.001,43136,,,,
0.001,43149,,,,
,43149,0.2089487463235855,674,,
0.001,43199,,,,
,43199,0.18909144401550293,674,,
,43199,,674,0.01738620549440384,
,43199,,674,,0.1958426982164383
0.001,43200,,,,
0.001,43249,,,,
,43249,0.12446357309818268,675,,
,43263,,675,0.01789115183055401,
,43263,,675,,0.194624125957489
0.001,43264,,,,
0.001,43299,,,,
,43299,0.19962862133979797,676,,
,43327,,676,0.0169688630849123,
,43327,,676,,0.19716733694076538
0.001,43328,,,,
0.001,43349,,,,
,43349,0.11712563037872314,677,,
,43391,,677,0.015502403490245342,
,43391,,677,,0.19554713368415833
0.001,43392,,,,
0.001,43399,,,,
,43399,0.12092988193035126,678,,
0.001,43449,,,,
,43449,0.24997909367084503,678,,
,43455,,678,0.01581999659538269,
,43455,,678,,0.1955306977033615
0.001,43456,,,,
0.001,43499,,,,
,43499,0.21832267940044403,679,,
,43519,,679,0.016547901555895805,
,43519,,679,,0.196101114153862
0.001,43520,,,,
0.001,43549,,,,
,43549,0.1703357994556427,680,,
,43583,,680,0.016545651480555534,
,43583,,680,,0.19629226624965668
0.001,43584,,,,
0.001,43599,,,,
,43599,0.1579287201166153,681,,
,43647,,681,0.015184810385107994,
,43647,,681,,0.19701752066612244
0.001,43648,,,,
0.001,43649,,,,
,43649,0.2526122033596039,682,,
0.001,43699,,,,
,43699,0.27788883447647095,682,,
,43711,,682,0.015532160177826881,
,43711,,682,,0.19741588830947876
0.001,43712,,,,
0.001,43749,,,,
,43749,0.14051856100559235,683,,
,43775,,683,0.015008235350251198,
,43775,,683,,0.19340868294239044
0.001,43776,,,,
0.001,43799,,,,
,43799,0.13937583565711975,684,,
,43839,,684,0.016480261459946632,
,43839,,684,,0.19718462228775024
0.001,43840,,,,
0.001,43849,,,,
,43849,0.17774425446987152,685,,
0.001,43899,,,,
,43899,0.1996176540851593,685,,
,43903,,685,0.019449369981884956,
,43903,,685,,0.202340766787529
0.001,43904,,,,
0.001,43949,,,,
,43949,0.18287083506584167,686,,
,43967,,686,0.016205450519919395,
,43967,,686,,0.2000746876001358
0.001,43968,,,,
0.001,43999,,,,
,43999,0.2055136263370514,687,,
,44031,,687,0.016371551901102066,
,44031,,687,,0.19513365626335144
0.001,44032,,,,
0.001,44049,,,,
,44049,0.22700753808021545,688,,
,44095,,688,0.015962474048137665,
,44095,,688,,0.1969626098871231
0.001,44096,,,,
0.001,44099,,,,
,44099,0.19294628500938416,689,,
0.001,44149,,,,
,44149,0.14648495614528656,689,,
,44159,,689,0.01602241024374962,
,44159,,689,,0.1951754242181778
0.001,44160,,,,
0.001,44199,,,,
,44199,0.1900671124458313,690,,
,44223,,690,0.016065217554569244,
,44223,,690,,0.19552187621593475
0.001,44224,,,,
0.001,44249,,,,
,44249,0.1997682899236679,691,,
