epoch,train_loss_step,lr-Adam,step,val_loss,train_loss_epoch,test_loss
,,0.001,30912,,,
,,0.001,30949,,,
483,0.01844491809606552,,30949,,,
483,,,30975,0.018968388438224792,,
483,,,30975,,0.018750466406345367,
,,0.001,30976,,,
,,0.001,30999,,,
484,0.019233977422118187,,30999,,,
484,,,31039,0.018531804904341698,,
484,,,31039,,0.018738001585006714,
,,0.001,31040,,,
,,0.001,31049,,,
485,0.017917998135089874,,31049,,,
,,0.001,31099,,,
485,0.018273210152983665,,31099,,,
485,,,31103,0.018281040713191032,,
485,,,31103,,0.018341368064284325,
,,0.001,31104,,,
,,0.001,31149,,,
486,0.019207656383514404,,31149,,,
486,,,31167,0.01857992261648178,,
486,,,31167,,0.018774626776576042,
,,0.001,31168,,,
,,0.001,31199,,,
487,0.018510250374674797,,31199,,,
487,,,31231,0.01853194274008274,,
487,,,31231,,0.018421296030282974,
,,0.001,31232,,,
,,0.001,31249,,,
488,0.019852710887789726,,31249,,,
488,,,31295,0.01827353797852993,,
488,,,31295,,0.01849721372127533,
,,0.001,31296,,,
,,0.001,31299,,,
489,0.01890593022108078,,31299,,,
,,0.001,31349,,,
489,0.01863791048526764,,31349,,,
489,,,31359,0.018250303342938423,,
489,,,31359,,0.018892647698521614,
,,0.001,31360,,,
,,0.001,31399,,,
490,0.019467627629637718,,31399,,,
490,,,31423,0.018423184752464294,,
490,,,31423,,0.01848439686000347,
,,0.001,31424,,,
,,0.001,31449,,,
491,0.020663511008024216,,31449,,,
491,,,31487,0.01824222132563591,,
491,,,31487,,0.018511563539505005,
,,0.001,31488,,,
,,0.001,31499,,,
492,0.018104031682014465,,31499,,,
,,0.001,31549,,,
492,0.01838500425219536,,31549,,,
492,,,31551,0.018799418583512306,,
492,,,31551,,0.01859985664486885,
,,0.001,31552,,,
,,0.001,31599,,,
493,0.017961010336875916,,31599,,,
493,,,31615,0.018340498208999634,,
493,,,31615,,0.018438253551721573,
,,0.001,31616,,,
,,0.001,31649,,,
494,0.0179424025118351,,31649,,,
494,,,31679,0.01805182360112667,,
494,,,31679,,0.018449438735842705,
,,0.001,31680,,,
,,0.001,31699,,,
495,0.019758813083171844,,31699,,,
495,,,31743,0.018652034923434258,,
495,,,31743,,0.019143452867865562,
,,0.001,31744,,,
,,0.001,31749,,,
496,0.017961133271455765,,31749,,,
,,0.001,31799,,,
496,0.018918858841061592,,31799,,,
496,,,31807,0.01840907894074917,,
496,,,31807,,0.01856190152466297,
,,0.001,31808,,,
,,0.001,31849,,,
497,0.019972309470176697,,31849,,,
497,,,31871,0.018621565774083138,,
497,,,31871,,0.018538327887654305,
,,0.001,31872,,,
,,0.001,31899,,,
498,0.018370384350419044,,31899,,,
498,,,31935,0.019330674782395363,,
498,,,31935,,0.019052432850003242,
,,0.001,31936,,,
,,0.001,31949,,,
499,0.019251378253102303,,31949,,,
,,0.001,31999,,,
499,0.021171871572732925,,31999,,,
499,,,31999,0.021683240309357643,,
499,,,31999,,0.02018776163458824,
,,0.001,32000,,,
,,0.001,32049,,,
500,0.018527379259467125,,32049,,,
500,,,32063,0.01847258023917675,,
500,,,32063,,0.019256696105003357,
,,0.001,32064,,,
,,0.001,32099,,,
501,0.018046820536255836,,32099,,,
501,,,32127,0.01862853392958641,,
501,,,32127,,0.018335798755288124,
,,0.001,32128,,,
,,0.001,32149,,,
502,0.01835676096379757,,32149,,,
502,,,32191,0.018430568277835846,,
502,,,32191,,0.01895133964717388,
,,0.001,32192,,,
,,0.001,32199,,,
503,0.019021717831492424,,32199,,,
,,0.001,32249,,,
503,0.018164440989494324,,32249,,,
503,,,32255,0.018299676477909088,,
503,,,32255,,0.018392659723758698,
,,0.001,32256,,,
,,0.001,32299,,,
504,0.020344428718090057,,32299,,,
504,,,32319,0.018791981041431427,,
504,,,32319,,0.01867476850748062,
,,0.001,32320,,,
,,0.001,32349,,,
505,0.018902817741036415,,32349,,,
505,,,32383,0.018690327182412148,,
505,,,32383,,0.01840592361986637,
,,0.001,32384,,,
,,0.001,32399,,,
506,0.018353279680013657,,32399,,,
506,,,32447,0.0182457584887743,,
506,,,32447,,0.01826641522347927,
,,0.001,32448,,,
,,0.001,32449,,,
507,0.019267577677965164,,32449,,,
,,0.001,32499,,,
507,0.018269797787070274,,32499,,,
507,,,32511,0.018221599981188774,,
507,,,32511,,0.01836320571601391,
,,0.001,32512,,,
,,0.001,32549,,,
508,0.017726745456457138,,32549,,,
508,,,32575,0.018254173919558525,,
508,,,32575,,0.018409810960292816,
,,0.001,32576,,,
,,0.001,32599,,,
509,0.018697207793593407,,32599,,,
509,,,32639,0.018180305138230324,,
509,,,32639,,0.018592393025755882,
,,0.001,32640,,,
,,0.001,32649,,,
510,0.019656293094158173,,32649,,,
,,0.001,32699,,,
510,0.01954357698559761,,32699,,,
510,,,32703,0.01849203370511532,,
510,,,32703,,0.018771769478917122,
,,0.001,32704,,,
,,0.001,32749,,,
511,0.018085652962327003,,32749,,,
511,,,32767,0.018850719556212425,,
511,,,32767,,0.01839243620634079,
,,0.001,32768,,,
,,0.001,32799,,,
512,0.01878371648490429,,32799,,,
512,,,32831,0.018115738406777382,,
512,,,32831,,0.018883882090449333,
,,0.001,32832,,,
,,0.001,32849,,,
513,0.018658770248293877,,32849,,,
513,,,32895,0.01797948218882084,,
513,,,32895,,0.018349410966038704,
,,0.001,32896,,,
,,0.001,32899,,,
514,0.018153926357626915,,32899,,,
,,0.001,32949,,,
514,0.01803627982735634,,32949,,,
514,,,32959,0.018104122951626778,,
514,,,32959,,0.018133055418729782,
,,0.001,32960,,,
,,0.001,32999,,,
515,0.017966367304325104,,32999,,,
515,,,33023,0.018335429951548576,,
515,,,33023,,0.018330184742808342,
,,0.001,33024,,,
,,0.001,33049,,,
516,0.018382679671049118,,33049,,,
516,,,33087,0.018149636685848236,,
516,,,33087,,0.01830485835671425,
,,0.001,33088,,,
,,0.001,33099,,,
517,0.018297065049409866,,33099,,,
,,0.001,33149,,,
517,0.0186885055154562,,33149,,,
517,,,33151,0.018732881173491478,,
517,,,33151,,0.018298571929335594,
,,0.001,33152,,,
,,0.001,33199,,,
518,0.0187867172062397,,33199,,,
518,,,33215,0.018489351496100426,,
518,,,33215,,0.01871316321194172,
,,0.001,33216,,,
,,0.001,33249,,,
519,0.01876951940357685,,33249,,,
519,,,33279,0.018376566469669342,,
519,,,33279,,0.01905599609017372,
,,0.001,33280,,,
,,0.001,33299,,,
520,0.018295081332325935,,33299,,,
520,,,33343,0.018487362191081047,,
520,,,33343,,0.018404042348265648,
,,0.001,33344,,,
,,0.001,33349,,,
521,0.01885104551911354,,33349,,,
,,0.001,33399,,,
521,0.018376098945736885,,33399,,,
521,,,33407,0.018202153965830803,,
521,,,33407,,0.018257392570376396,
,,0.001,33408,,,
,,0.001,33449,,,
522,0.019776592031121254,,33449,,,
522,,,33471,0.020559750497341156,,
522,,,33471,,0.01885995641350746,
,,0.001,33472,,,
,,0.001,33499,,,
523,0.01936880685389042,,33499,,,
523,,,33535,0.018553821370005608,,
523,,,33535,,0.018809912726283073,
,,0.001,33536,,,
,,0.001,33549,,,
524,0.018283799290657043,,33549,,,
,,0.001,33599,,,
524,0.018469179049134254,,33599,,,
524,,,33599,0.018447043374180794,,
524,,,33599,,0.0185387022793293,
,,0.001,33600,,,
,,0.001,33649,,,
525,0.018314016982913017,,33649,,,
525,,,33663,0.018949957564473152,,
525,,,33663,,0.01833914779126644,
,,0.001,33664,,,
,,0.001,33699,,,
526,0.01909836195409298,,33699,,,
526,,,33727,0.019452843815088272,,
526,,,33727,,0.01959492266178131,
,,0.001,33728,,,
,,0.001,33749,,,
527,0.01897592842578888,,33749,,,
527,,,33791,0.020109647884964943,,
527,,,33791,,0.018755381926894188,
,,0.001,33792,,,
,,0.001,33799,,,
528,0.02031640149652958,,33799,,,
,,0.001,33849,,,
528,0.01787959784269333,,33849,,,
528,,,33855,0.01824432611465454,,
528,,,33855,,0.019040293991565704,
,,0.001,33856,,,
,,0.001,33899,,,
529,0.018326718360185623,,33899,,,
529,,,33919,0.018069501966238022,,
529,,,33919,,0.01810828037559986,
,,0.001,33920,,,
,,0.001,33949,,,
530,0.01834789663553238,,33949,,,
530,,,33983,0.01832209900021553,,
530,,,33983,,0.018297342583537102,
,,0.001,33984,,,
,,0.001,33999,,,
531,0.018232738599181175,,33999,,,
531,,,34047,0.018296245485544205,,
531,,,34047,,0.018445441499352455,
,,0.001,34048,,,
,,0.001,34049,,,
532,0.018031572923064232,,34049,,,
,,0.001,34099,,,
532,0.018283504992723465,,34099,,,
532,,,34111,0.017967507243156433,,
532,,,34111,,0.018302781507372856,
,,0.001,34112,,,
,,0.001,34149,,,
533,0.0176947470754385,,34149,,,
533,,,34175,0.01808422990143299,,
533,,,34175,,0.0181069765239954,
,,0.001,34176,,,
,,0.001,34199,,,
534,0.018900461494922638,,34199,,,
534,,,34239,0.018321800976991653,,
534,,,34239,,0.01842126064002514,
,,0.001,34240,,,
,,0.001,34249,,,
535,0.01817217282950878,,34249,,,
,,0.001,34299,,,
535,0.01789511926472187,,34299,,,
535,,,34303,0.01989487186074257,,
535,,,34303,,0.0193878635764122,
,,0.001,34304,,,
,,0.001,34349,,,
536,0.017801839858293533,,34349,,,
536,,,34367,0.0181144867092371,,
536,,,34367,,0.01880159229040146,
,,0.001,34368,,,
,,0.001,34399,,,
537,0.019291982054710388,,34399,,,
537,,,34431,0.017904007807374,,
537,,,34431,,0.018164148554205894,
,,0.001,34432,,,
,,0.001,34449,,,
538,0.018194036558270454,,34449,,,
538,,,34495,0.018001966178417206,,
538,,,34495,,0.018212303519248962,
,,0.001,34496,,,
,,0.001,34499,,,
539,0.018146799877285957,,34499,,,
,,0.001,34549,,,
539,0.017775269225239754,,34549,,,
539,,,34559,0.017984995618462563,,
539,,,34559,,0.018080873414874077,
,,0.001,34560,,,
,,0.001,34599,,,
540,0.018828632310032845,,34599,,,
540,,,34623,0.019677909091114998,,
540,,,34623,,0.018705543130636215,
,,0.001,34624,,,
,,0.001,34649,,,
541,0.018389567732810974,,34649,,,
541,,,34687,0.01835990510880947,,
541,,,34687,,0.018575889989733696,
,,0.001,34688,,,
,,0.001,34699,,,
542,0.018962347880005836,,34699,,,
,,0.001,34749,,,
542,0.018249236047267914,,34749,,,
542,,,34751,0.018376922234892845,,
542,,,34751,,0.018246043473482132,
,,0.001,34752,,,
,,0.001,34799,,,
543,0.01832391321659088,,34799,,,
543,,,34815,0.018302176147699356,,
543,,,34815,,0.018344704061746597,
,,0.001,34816,,,
,,0.001,34849,,,
544,0.01865088939666748,,34849,,,
544,,,34879,0.018166501075029373,,
544,,,34879,,0.018283026292920113,
,,0.001,34880,,,
,,0.001,34899,,,
545,0.018360299989581108,,34899,,,
545,,,34943,0.01815187931060791,,
545,,,34943,,0.0181882381439209,
,,0.001,34944,,,
,,0.001,34949,,,
546,0.019001953303813934,,34949,,,
,,0.001,34999,,,
546,0.019316457211971283,,34999,,,
546,,,35007,0.018042074516415596,,
546,,,35007,,0.018538901582360268,
,,0.001,35008,,,
,,0.001,35049,,,
547,0.01883978396654129,,35049,,,
547,,,35071,0.020252883434295654,,
547,,,35071,,0.018755927681922913,
,,0.001,35072,,,
,,0.001,35099,,,
548,0.020157340914011,,35099,,,
548,,,35135,0.01896919123828411,,
548,,,35135,,0.019954286515712738,
,,0.001,35136,,,
,,0.001,35149,,,
549,0.01791762188076973,,35149,,,
,,0.001,35199,,,
549,0.020746638998389244,,35199,,,
549,,,35199,0.01991076022386551,,
549,,,35199,,0.018833162263035774,
,,0.001,35200,,,
,,0.001,35249,,,
550,0.017804497852921486,,35249,,,
550,,,35263,0.018447604030370712,,
550,,,35263,,0.01843859627842903,
,,0.001,35264,,,
,,0.001,35299,,,
551,0.017551226541399956,,35299,,,
551,,,35327,0.017977753654122353,,
551,,,35327,,0.018304649740457535,
,,0.001,35328,,,
,,0.001,35349,,,
552,0.018074726685881615,,35349,,,
552,,,35391,0.018121398985385895,,
552,,,35391,,0.018140709027647972,
,,0.001,35392,,,
,,0.001,35399,,,
553,0.01778867468237877,,35399,,,
,,0.001,35449,,,
553,0.018207712098956108,,35449,,,
553,,,35455,0.01796880178153515,,
553,,,35455,,0.01863272301852703,
,,0.001,35456,,,
,,0.001,35499,,,
554,0.017900193110108376,,35499,,,
554,,,35519,0.01815321296453476,,
554,,,35519,,0.018011653795838356,
,,0.001,35520,,,
,,0.001,35549,,,
555,0.018388964235782623,,35549,,,
555,,,35583,0.01826842874288559,,
555,,,35583,,0.018349604681134224,
,,0.001,35584,,,
,,0.001,35599,,,
556,0.017948796972632408,,35599,,,
556,,,35647,0.017927544191479683,,
556,,,35647,,0.018651509657502174,
,,0.001,35648,,,
,,0.001,35649,,,
557,0.017703503370285034,,35649,,,
,,0.001,35699,,,
557,0.018161913380026817,,35699,,,
557,,,35711,0.018396606668829918,,
557,,,35711,,0.01816154271364212,
,,0.001,35712,,,
,,0.001,35749,,,
558,0.018463987857103348,,35749,,,
558,,,35775,0.018184056505560875,,
558,,,35775,,0.018341705203056335,
,,0.001,35776,,,
,,0.001,35799,,,
559,0.018842032179236412,,35799,,,
559,,,35839,0.01951463147997856,,
559,,,35839,,0.01839602179825306,
,,0.001,35840,,,
,,0.001,35849,,,
560,0.018116112798452377,,35849,,,
,,0.001,35899,,,
560,0.018251905217766762,,35899,,,
560,,,35903,0.017980089411139488,,
560,,,35903,,0.018081683665513992,
,,0.001,35904,,,
,,0.001,35949,,,
561,0.01837962679564953,,35949,,,
561,,,35967,0.02121138386428356,,
561,,,35967,,0.01845594495534897,
,,0.001,35968,,,
,,0.001,35999,,,
562,0.01832916960120201,,35999,,,
562,,,36031,0.018132470548152924,,
562,,,36031,,0.018703671172261238,
,,0.001,36032,,,
,,0.001,36049,,,
563,0.018074162304401398,,36049,,,
563,,,36095,0.017985517159104347,,
563,,,36095,,0.018168989568948746,
,,0.001,36096,,,
,,0.001,36099,,,
564,0.018113180994987488,,36099,,,
,,0.001,36149,,,
564,0.019361471757292747,,36149,,,
564,,,36159,0.018612036481499672,,
564,,,36159,,0.018336988985538483,
,,0.001,36160,,,
,,0.001,36199,,,
565,0.018026892095804214,,36199,,,
565,,,36223,0.018700916320085526,,
565,,,36223,,0.019467920064926147,
,,0.001,36224,,,
,,0.001,36249,,,
566,0.018903259187936783,,36249,,,
566,,,36287,0.019611524417996407,,
566,,,36287,,0.01848779059946537,
,,0.001,36288,,,
,,0.001,36299,,,
567,0.018032817170023918,,36299,,,
,,0.001,36349,,,
567,0.018088318407535553,,36349,,,
567,,,36351,0.017991913482546806,,
567,,,36351,,0.018288640305399895,
,,0.001,36352,,,
,,0.001,36399,,,
568,0.018178287893533707,,36399,,,
568,,,36415,0.018327318131923676,,
568,,,36415,,0.018054846674203873,
,,0.001,36416,,,
,,0.001,36449,,,
569,0.018140895292162895,,36449,,,
569,,,36479,0.01825999841094017,,
569,,,36479,,0.018302276730537415,
,,0.001,36480,,,
,,0.001,36499,,,
570,0.018209164962172508,,36499,,,
570,,,36543,0.018144816160202026,,
570,,,36543,,0.018512150272727013,
,,0.001,36544,,,
,,0.001,36549,,,
571,0.018439026549458504,,36549,,,
,,0.001,36599,,,
571,0.01853344589471817,,36599,,,
571,,,36607,0.0178449135273695,,
571,,,36607,,0.018540143966674805,
,,0.001,36608,,,
,,0.001,36649,,,
572,0.018193522468209267,,36649,,,
572,,,36671,0.018170448020100594,,
572,,,36671,,0.018058059737086296,
,,0.001,36672,,,
,,0.001,36699,,,
573,0.017850562930107117,,36699,,,
573,,,36735,0.018274210393428802,,
573,,,36735,,0.018332215026021004,
,,0.001,36736,,,
,,0.001,36749,,,
574,0.018441641703248024,,36749,,,
,,0.001,36799,,,
574,0.01922244392335415,,36799,,,
574,,,36799,0.01869758404791355,,
574,,,36799,,0.018236098811030388,
,,0.001,36800,,,
,,0.001,36849,,,
575,0.018938396126031876,,36849,,,
575,,,36863,0.018013037741184235,,
575,,,36863,,0.01820601336658001,
,,0.001,36864,,,
,,0.001,36899,,,
576,0.0184400025755167,,36899,,,
576,,,36927,0.018422873690724373,,
576,,,36927,,0.018150579184293747,
,,0.001,36928,,,
,,0.001,36949,,,
577,0.01826419122517109,,36949,,,
577,,,36991,0.018469320610165596,,
577,,,36991,,0.01821753941476345,
,,0.001,36992,,,
,,0.001,36999,,,
578,0.01803739182651043,,36999,,,
,,0.001,37049,,,
578,0.017812376841902733,,37049,,,
578,,,37055,0.018077369779348373,,
578,,,37055,,0.018391793593764305,
,,0.001,37056,,,
,,0.001,37099,,,
579,0.018496328964829445,,37099,,,
579,,,37119,0.01906963251531124,,
579,,,37119,,0.018517831340432167,
,,0.001,37120,,,
,,0.001,37149,,,
580,0.01876642182469368,,37149,,,
580,,,37183,0.01819596253335476,,
580,,,37183,,0.018657533451914787,
,,0.001,37184,,,
,,0.001,37199,,,
581,0.017104830592870712,,37199,,,
581,,,37247,0.01933521032333374,,
581,,,37247,,0.018032947555184364,
,,0.001,37248,,,
,,0.001,37249,,,
582,0.019054876640439034,,37249,,,
,,0.001,37299,,,
582,0.01811041682958603,,37299,,,
582,,,37311,0.01934998296201229,,
582,,,37311,,0.018182966858148575,
,,0.001,37312,,,
,,0.001,37349,,,
583,0.01917889714241028,,37349,,,
583,,,37375,0.018139490857720375,,
583,,,37375,,0.01918579824268818,
,,0.001,37376,,,
,,0.001,37399,,,
584,0.017692551016807556,,37399,,,
584,,,37439,0.018039030954241753,,
584,,,37439,,0.018129242584109306,
,,0.001,37440,,,
,,0.001,37449,,,
585,0.01805652491748333,,37449,,,
,,0.001,37499,,,
585,0.0183023102581501,,37499,,,
585,,,37503,0.01823311671614647,,
585,,,37503,,0.01812754012644291,
,,0.001,37504,,,
,,0.001,37549,,,
586,0.018866080790758133,,37549,,,
586,,,37567,0.018818214535713196,,
586,,,37567,,0.01854889467358589,
,,0.001,37568,,,
,,0.001,37599,,,
587,0.01896660029888153,,37599,,,
587,,,37631,0.01782107912003994,,
587,,,37631,,0.01845908723771572,
,,0.001,37632,,,
,,0.001,37649,,,
588,0.018298214301466942,,37649,,,
588,,,37695,0.017961785197257996,,
588,,,37695,,0.018134837970137596,
,,0.001,37696,,,
,,0.001,37699,,,
589,0.018840596079826355,,37699,,,
,,0.001,37749,,,
589,0.01827545277774334,,37749,,,
589,,,37759,0.01819644682109356,,
589,,,37759,,0.01847013644874096,
,,0.001,37760,,,
,,0.001,37799,,,
590,0.01875888556241989,,37799,,,
590,,,37823,0.0181361623108387,,
590,,,37823,,0.018465716391801834,
,,0.001,37824,,,
,,0.001,37849,,,
591,0.018582148477435112,,37849,,,
591,,,37887,0.017837347462773323,,
591,,,37887,,0.01832589879631996,
,,0.001,37888,,,
,,0.001,37899,,,
592,0.01827630028128624,,37899,,,
,,0.001,37949,,,
592,0.01778212934732437,,37949,,,
592,,,37951,0.01868095062673092,,
592,,,37951,,0.017976097762584686,
,,0.001,37952,,,
,,0.001,37999,,,
593,0.018421774730086327,,37999,,,
593,,,38015,0.020273607224225998,,
593,,,38015,,0.018476692959666252,
,,0.001,38016,,,
,,0.001,38049,,,
594,0.017781725153326988,,38049,,,
594,,,38079,0.018255725502967834,,
594,,,38079,,0.018489250913262367,
,,0.001,38080,,,
,,0.001,38099,,,
595,0.01805499568581581,,38099,,,
595,,,38143,0.01834019459784031,,
595,,,38143,,0.01815338060259819,
,,0.001,38144,,,
,,0.001,38149,,,
596,0.01760878786444664,,38149,,,
,,0.001,38199,,,
596,0.01868489384651184,,38199,,,
596,,,38207,0.01868342235684395,,
596,,,38207,,0.018254071474075317,
,,0.001,38208,,,
,,0.001,38249,,,
597,0.018831519410014153,,38249,,,
597,,,38271,0.018325701355934143,,
597,,,38271,,0.018191300332546234,
,,0.001,38272,,,
,,0.001,38299,,,
598,0.018064871430397034,,38299,,,
598,,,38335,0.01894472725689411,,
598,,,38335,,0.018026011064648628,
,,0.001,38336,,,
,,0.001,38349,,,
599,0.01871166191995144,,38349,,,
,,0.001,38399,,,
599,0.018134765326976776,,38399,,,
599,,,38399,0.017829755321145058,,
599,,,38399,,0.01818646676838398,
,,0.001,38400,,,
,,0.001,38449,,,
600,0.018210867419838905,,38449,,,
600,,,38463,0.018302857875823975,,
600,,,38463,,0.018145110458135605,
,,0.001,38464,,,
,,0.001,38499,,,
601,0.018445493653416634,,38499,,,
601,,,38527,0.017904581502079964,,
601,,,38527,,0.018233153969049454,
,,0.001,38528,,,
,,0.001,38549,,,
602,0.01822795905172825,,38549,,,
602,,,38591,0.018191354349255562,,
602,,,38591,,0.01819044165313244,
,,0.001,38592,,,
,,0.001,38599,,,
603,0.019975442439317703,,38599,,,
,,0.001,38649,,,
603,0.018639162182807922,,38649,,,
603,,,38655,0.017994709312915802,,
603,,,38655,,0.018704598769545555,
,,0.001,38656,,,
,,0.001,38699,,,
604,0.017977936193346977,,38699,,,
604,,,38719,0.018095124512910843,,
604,,,38719,,0.018056878820061684,
,,0.001,38720,,,
,,0.001,38749,,,
605,0.018756123259663582,,38749,,,
605,,,38783,0.018402833491563797,,
605,,,38783,,0.018342966213822365,
,,0.001,38784,,,
,,0.001,38799,,,
606,0.017963191494345665,,38799,,,
606,,,38847,0.0182748194783926,,
606,,,38847,,0.01807456649839878,
,,0.001,38848,,,
,,0.001,38849,,,
607,0.017611604183912277,,38849,,,
,,0.001,38899,,,
607,0.018671521916985512,,38899,,,
607,,,38911,0.02115265093743801,,
607,,,38911,,0.018524011597037315,
,,0.001,38912,,,
,,0.001,38949,,,
608,0.017795145511627197,,38949,,,
608,,,38975,0.017797080799937248,,
608,,,38975,,0.018525533378124237,
,,0.001,38976,,,
,,0.001,38999,,,
609,0.01818520948290825,,38999,,,
609,,,39039,0.017929349094629288,,
609,,,39039,,0.018354864791035652,
,,0.001,39040,,,
,,0.001,39049,,,
610,0.018548479303717613,,39049,,,
,,0.001,39099,,,
610,0.01735789142549038,,39099,,,
610,,,39103,0.018183590844273567,,
610,,,39103,,0.01799607090651989,
,,0.001,39104,,,
,,0.001,39149,,,
611,0.018679026514291763,,39149,,,
611,,,39167,0.018595753237605095,,
611,,,39167,,0.01822100579738617,
,,0.001,39168,,,
,,0.001,39199,,,
612,0.017864303663372993,,39199,,,
612,,,39231,0.018318945541977882,,
612,,,39231,,0.01798027567565441,
,,0.001,39232,,,
,,0.001,39249,,,
613,0.018720334395766258,,39249,,,
613,,,39295,0.017885597422719002,,
613,,,39295,,0.018160682171583176,
,,0.001,39296,,,
,,0.001,39299,,,
614,0.01749482750892639,,39299,,,
,,0.001,39349,,,
614,0.017863506451249123,,39349,,,
614,,,39359,0.018292918801307678,,
614,,,39359,,0.018122125416994095,
,,0.001,39360,,,
,,0.001,39399,,,
615,0.01856096275150776,,39399,,,
615,,,39423,0.0178679246455431,,
615,,,39423,,0.018246471881866455,
,,0.001,39424,,,
,,0.001,39449,,,
616,0.01799152046442032,,39449,,,
616,,,39487,0.018153224140405655,,
616,,,39487,,0.018133055418729782,
,,0.001,39488,,,
,,0.001,39499,,,
617,0.017960328608751297,,39499,,,
,,0.001,39549,,,
617,0.01793593540787697,,39549,,,
617,,,39551,0.01773875765502453,,
617,,,39551,,0.017921511083841324,
,,0.001,39552,,,
,,0.001,39599,,,
618,0.020318767055869102,,39599,,,
618,,,39615,0.01799805834889412,,
618,,,39615,,0.018540596589446068,
,,0.001,39616,,,
,,0.001,39649,,,
619,0.018113357946276665,,39649,,,
619,,,39679,0.01770036481320858,,
619,,,39679,,0.01827109605073929,
,,0.001,39680,,,
,,0.001,39699,,,
620,0.018309753388166428,,39699,,,
620,,,39743,0.017809022217988968,,
620,,,39743,,0.017838893458247185,
,,0.001,39744,,,
,,0.001,39749,,,
621,0.017803039401769638,,39749,,,
,,0.001,39799,,,
621,0.01739838346838951,,39799,,,
621,,,39807,0.017894139513373375,,
621,,,39807,,0.017810281366109848,
,,0.001,39808,,,
,,0.001,39849,,,
622,0.017879366874694824,,39849,,,
622,,,39871,0.018100053071975708,,
622,,,39871,,0.01826716959476471,
,,0.001,39872,,,
,,0.001,39899,,,
623,0.01947699673473835,,39899,,,
623,,,39935,0.018432974815368652,,
623,,,39935,,0.0181141197681427,
,,0.001,39936,,,
,,0.001,39949,,,
624,0.017645277082920074,,39949,,,
,,0.001,39999,,,
624,0.018798159435391426,,39999,,,
624,,,39999,0.019833480939269066,,
624,,,39999,,0.018114428967237473,
,,0.001,40000,,,
,,0.001,40049,,,
625,0.020166151225566864,,40049,,,
625,,,40063,0.019367996603250504,,
625,,,40063,,0.019336014986038208,
,,0.001,40064,,,
,,0.001,40099,,,
626,0.018094491213560104,,40099,,,
626,,,40127,0.0183070320636034,,
626,,,40127,,0.018256688490509987,
,,0.001,40128,,,
,,0.001,40149,,,
627,0.01905134879052639,,40149,,,
627,,,40191,0.017854580655694008,,
627,,,40191,,0.01849004253745079,
,,0.001,40192,,,
,,0.001,40199,,,
628,0.01748628355562687,,40199,,,
,,0.001,40249,,,
628,0.01778971403837204,,40249,,,
628,,,40255,0.018151206895709038,,
628,,,40255,,0.018079837784171104,
,,0.001,40256,,,
,,0.001,40299,,,
629,0.01844790019094944,,40299,,,
629,,,40319,0.017927076667547226,,
629,,,40319,,0.018064716830849648,
,,0.001,40320,,,
,,0.001,40349,,,
630,0.018378010019659996,,40349,,,
630,,,40383,0.01789919100701809,,
630,,,40383,,0.018031064420938492,
,,0.001,40384,,,
,,0.001,40399,,,
631,0.017961151897907257,,40399,,,
631,,,40447,0.01765376888215542,,
631,,,40447,,0.01787145435810089,
,,0.001,40448,,,
,,0.001,40449,,,
632,0.018282495439052582,,40449,,,
,,0.001,40499,,,
632,0.01874665357172489,,40499,,,
632,,,40511,0.018131282180547714,,
632,,,40511,,0.018068157136440277,
,,0.001,40512,,,
,,0.001,40549,,,
633,0.01795096881687641,,40549,,,
633,,,40575,0.01765068620443344,,
633,,,40575,,0.018077921122312546,
,,0.001,40576,,,
,,0.001,40599,,,
634,0.018109777942299843,,40599,,,
634,,,40639,0.01908910647034645,,
634,,,40639,,0.01851663738489151,
,,0.001,40640,,,
,,0.001,40649,,,
635,0.019050518050789833,,40649,,,
,,0.001,40699,,,
635,0.017561890184879303,,40699,,,
635,,,40703,0.018043700605630875,,
635,,,40703,,0.018248744308948517,
,,0.001,40704,,,
,,0.001,40749,,,
636,0.018376147374510765,,40749,,,
636,,,40767,0.0185594130307436,,
636,,,40767,,0.018039602786302567,
,,0.001,40768,,,
,,0.001,40799,,,
637,0.018435843288898468,,40799,,,
637,,,40831,0.018022486940026283,,
637,,,40831,,0.01789618469774723,
,,0.001,40832,,,
,,0.001,40849,,,
638,0.019517643377184868,,40849,,,
638,,,40895,0.01765279844403267,,
638,,,40895,,0.018195511773228645,
,,0.001,40896,,,
,,0.001,40899,,,
639,0.017440540716052055,,40899,,,
,,0.001,40949,,,
639,0.017591064795851707,,40949,,,
639,,,40959,0.017788125202059746,,
639,,,40959,,0.018330486491322517,
,,0.001,40960,,,
,,0.001,40999,,,
640,0.01817178912460804,,40999,,,
640,,,41023,0.017854074016213417,,
640,,,41023,,0.01787032186985016,
,,0.001,41024,,,
,,0.001,41049,,,
641,0.01776043325662613,,41049,,,
641,,,41087,0.017742767930030823,,
641,,,41087,,0.01788443699479103,
,,0.001,41088,,,
,,0.001,41099,,,
642,0.017605427652597427,,41099,,,
,,0.001,41149,,,
642,0.018045779317617416,,41149,,,
642,,,41151,0.01804124377667904,,
642,,,41151,,0.017995422706007957,
,,0.001,41152,,,
,,0.001,41199,,,
643,0.017496692016720772,,41199,,,
643,,,41215,0.01834229938685894,,
643,,,41215,,0.018354590982198715,
,,0.001,41216,,,
,,0.001,41249,,,
644,0.017750505357980728,,41249,,,
