epoch,step,lr-Adam,train_loss_step,val_loss,train_loss_epoch,test_loss
,51649,0.001,,,,
807,51649,,0.010217503644526005,,,
,51699,0.001,,,,
807,51699,,0.010059918276965618,,,
807,51711,,,0.010565386153757572,,
807,51711,,,,0.010223492980003357,
,51712,0.001,,,,
,51749,0.001,,,,
808,51749,,0.01002610195428133,,,
808,51775,,,0.010503609664738178,,
808,51775,,,,0.010226602666079998,
,51776,0.001,,,,
,51799,0.001,,,,
809,51799,,0.010204249992966652,,,
809,51839,,,0.010437773540616035,,
809,51839,,,,0.010065371170639992,
,51840,0.001,,,,
,51849,0.001,,,,
810,51849,,0.009736309759318829,,,
,51899,0.001,,,,
810,51899,,0.00995764508843422,,,
810,51903,,,0.010059836320579052,,
810,51903,,,,0.010117818601429462,
,51904,0.001,,,,
,51949,0.001,,,,
811,51949,,0.010014854371547699,,,
811,51967,,,0.01077053789049387,,
811,51967,,,,0.010153992101550102,
,51968,0.001,,,,
,51999,0.001,,,,
812,51999,,0.0101833650842309,,,
812,52031,,,0.00992064643651247,,
812,52031,,,,0.010064895264804363,
,52032,0.001,,,,
,52049,0.001,,,,
813,52049,,0.010004161857068539,,,
813,52095,,,0.01052912324666977,,
813,52095,,,,0.010084789246320724,
,52096,0.001,,,,
,52099,0.001,,,,
814,52099,,0.01070887316018343,,,
,52149,0.001,,,,
814,52149,,0.010707427747547626,,,
814,52159,,,0.010677449405193329,,
814,52159,,,,0.010617323219776154,
,52160,0.001,,,,
,52199,0.001,,,,
815,52199,,0.010289710946381092,,,
815,52223,,,0.010620435699820518,,
815,52223,,,,0.010454759933054447,
,52224,0.001,,,,
,52249,0.001,,,,
816,52249,,0.009927289560437202,,,
816,52287,,,0.010291165672242641,,
816,52287,,,,0.010227358900010586,
,52288,0.001,,,,
,52299,0.001,,,,
817,52299,,0.010362961329519749,,,
,52349,0.001,,,,
817,52349,,0.010211625136435032,,,
817,52351,,,0.009817561134696007,,
817,52351,,,,0.010388350114226341,
,52352,0.001,,,,
,52399,0.001,,,,
818,52399,,0.009920051321387291,,,
818,52415,,,0.009926257655024529,,
818,52415,,,,0.010072850622236729,
,52416,0.001,,,,
,52449,0.001,,,,
819,52449,,0.010042223148047924,,,
819,52479,,,0.009886564686894417,,
819,52479,,,,0.010157414712011814,
,52480,0.001,,,,
,52499,0.001,,,,
820,52499,,0.009899272583425045,,,
820,52543,,,0.009679867886006832,,
820,52543,,,,0.010108250193297863,
,52544,0.001,,,,
,52549,0.001,,,,
821,52549,,0.010148772038519382,,,
,52599,0.001,,,,
821,52599,,0.010004387237131596,,,
821,52607,,,0.010024282149970531,,
821,52607,,,,0.010022545233368874,
,52608,0.001,,,,
,52649,0.001,,,,
822,52649,,0.01031109131872654,,,
822,52671,,,0.010018767789006233,,
822,52671,,,,0.010072854347527027,
,52672,0.001,,,,
,52699,0.001,,,,
823,52699,,0.009756573475897312,,,
823,52735,,,0.010623589158058167,,
823,52735,,,,0.010118873789906502,
,52736,0.001,,,,
,52749,0.001,,,,
824,52749,,0.011175055988132954,,,
,52799,0.001,,,,
824,52799,,0.010244798846542835,,,
824,52799,,,0.009837443009018898,,
824,52799,,,,0.01026082132011652,
,52800,0.001,,,,
,52849,0.001,,,,
825,52849,,0.009997207671403885,,,
825,52863,,,0.010835799388587475,,
825,52863,,,,0.009978893212974072,
,52864,0.001,,,,
,52899,0.001,,,,
826,52899,,0.009949243627488613,,,
826,52927,,,0.009922727011144161,,
826,52927,,,,0.010026545263826847,
,52928,0.001,,,,
,52949,0.001,,,,
827,52949,,0.00978842843323946,,,
827,52991,,,0.010479002259671688,,
827,52991,,,,0.01030439231544733,
,52992,0.001,,,,
,52999,0.001,,,,
828,52999,,0.010918200947344303,,,
,53049,0.001,,,,
828,53049,,0.010050383396446705,,,
828,53055,,,0.009731709957122803,,
828,53055,,,,0.010092020034790039,
,53056,0.001,,,,
,53099,0.001,,,,
829,53099,,0.010420463047921658,,,
829,53119,,,0.010015109553933144,,
829,53119,,,,0.01014482881873846,
,53120,0.001,,,,
,53149,0.001,,,,
830,53149,,0.010091873817145824,,,
830,53183,,,0.010126876644790173,,
830,53183,,,,0.010181385092437267,
,53184,0.001,,,,
,53199,0.001,,,,
831,53199,,0.01079411618411541,,,
831,53247,,,0.010565818287432194,,
831,53247,,,,0.010898631066083908,
,53248,0.001,,,,
,53249,0.001,,,,
832,53249,,0.010374668054282665,,,
,53299,0.001,,,,
832,53299,,0.009790189564228058,,,
832,53311,,,0.010453563183546066,,
832,53311,,,,0.010102763772010803,
,53312,0.001,,,,
,53349,0.001,,,,
833,53349,,0.011192104779183865,,,
833,53375,,,0.010109557770192623,,
833,53375,,,,0.01032303273677826,
,53376,0.001,,,,
,53399,0.001,,,,
834,53399,,0.009627421386539936,,,
834,53439,,,0.009856434538960457,,
834,53439,,,,0.010057988576591015,
,53440,0.001,,,,
,53449,0.001,,,,
835,53449,,0.010239901021122932,,,
,53499,0.001,,,,
835,53499,,0.010690165683627129,,,
835,53503,,,0.010363749228417873,,
835,53503,,,,0.01022068690508604,
,53504,0.001,,,,
,53549,0.001,,,,
836,53549,,0.010459564626216888,,,
836,53567,,,0.0100849699229002,,
836,53567,,,,0.01043123472481966,
,53568,0.001,,,,
,53599,0.001,,,,
837,53599,,0.010890638455748558,,,
837,53631,,,0.010887639597058296,,
837,53631,,,,0.010536120273172855,
,53632,0.001,,,,
,53649,0.001,,,,
838,53649,,0.010122289881110191,,,
838,53695,,,0.009701176546514034,,
838,53695,,,,0.010141454637050629,
,53696,0.001,,,,
,53699,0.001,,,,
839,53699,,0.009829537011682987,,,
,53749,0.001,,,,
839,53749,,0.009667362086474895,,,
839,53759,,,0.012004878371953964,,
839,53759,,,,0.010131862945854664,
,53760,0.001,,,,
,53799,0.001,,,,
840,53799,,0.010216549038887024,,,
840,53823,,,0.009819671511650085,,
840,53823,,,,0.010788451880216599,
,53824,0.001,,,,
,53849,0.001,,,,
841,53849,,0.01022311206907034,,,
841,53887,,,0.009935221634805202,,
841,53887,,,,0.009946607984602451,
,53888,0.001,,,,
,53899,0.001,,,,
842,53899,,0.009494611993432045,,,
,53949,0.001,,,,
842,53949,,0.009819015860557556,,,
842,53951,,,0.00992339663207531,,
842,53951,,,,0.010110382921993732,
,53952,0.001,,,,
,53999,0.001,,,,
843,53999,,0.00942309107631445,,,
843,54015,,,0.009840681217610836,,
843,54015,,,,0.009881243109703064,
,54016,0.001,,,,
,54049,0.001,,,,
844,54049,,0.009967433288693428,,,
844,54079,,,0.009774512611329556,,
844,54079,,,,0.010176175273954868,
,54080,0.001,,,,
,54099,0.001,,,,
845,54099,,0.01004322711378336,,,
845,54143,,,0.010246718302369118,,
845,54143,,,,0.010124625638127327,
,54144,0.001,,,,
,54149,0.001,,,,
846,54149,,0.010378379374742508,,,
,54199,0.001,,,,
846,54199,,0.011151080951094627,,,
846,54207,,,0.010142097249627113,,
846,54207,,,,0.010169152170419693,
,54208,0.001,,,,
,54249,0.001,,,,
847,54249,,0.009793685749173164,,,
847,54271,,,0.009675269015133381,,
847,54271,,,,0.010099261999130249,
,54272,0.001,,,,
,54299,0.001,,,,
848,54299,,0.010019645094871521,,,
848,54335,,,0.011309712193906307,,
848,54335,,,,0.009998845867812634,
,54336,0.001,,,,
,54349,0.001,,,,
849,54349,,0.01121203601360321,,,
,54399,0.001,,,,
849,54399,,0.009809104725718498,,,
849,54399,,,0.010089910589158535,,
849,54399,,,,0.01064549945294857,
,54400,0.001,,,,
,54449,0.001,,,,
850,54449,,0.011362696066498756,,,
850,54463,,,0.010278328321874142,,
850,54463,,,,0.0103064039722085,
,54464,0.001,,,,
,54499,0.001,,,,
851,54499,,0.010576940141618252,,,
851,54527,,,0.010891451500356197,,
851,54527,,,,0.010126574896275997,
,54528,0.001,,,,
,54549,0.001,,,,
852,54549,,0.009964323602616787,,,
852,54591,,,0.009885507635772228,,
852,54591,,,,0.009970002807676792,
,54592,0.001,,,,
,54599,0.001,,,,
853,54599,,0.01022093091160059,,,
,54649,0.001,,,,
853,54649,,0.010109319351613522,,,
853,54655,,,0.010697068646550179,,
853,54655,,,,0.0105719193816185,
,54656,0.001,,,,
,54699,0.001,,,,
854,54699,,0.010125694796442986,,,
854,54719,,,0.010135740973055363,,
854,54719,,,,0.010350375436246395,
,54720,0.001,,,,
,54749,0.001,,,,
855,54749,,0.010148215107619762,,,
855,54783,,,0.009966784156858921,,
855,54783,,,,0.01012890413403511,
,54784,0.001,,,,
,54799,0.001,,,,
856,54799,,0.009764823131263256,,,
856,54847,,,0.010282238014042377,,
856,54847,,,,0.010038959793746471,
,54848,0.001,,,,
,54849,0.001,,,,
857,54849,,0.009775328449904919,,,
,54899,0.001,,,,
857,54899,,0.010441034100949764,,,
857,54911,,,0.010327048599720001,,
857,54911,,,,0.010554914362728596,
,54912,0.001,,,,
,54949,0.001,,,,
858,54949,,0.010302042588591576,,,
858,54975,,,0.009810557588934898,,
858,54975,,,,0.01000277604907751,
,54976,0.001,,,,
,54999,0.001,,,,
859,54999,,0.010227721184492111,,,
859,55039,,,0.010201243683695793,,
859,55039,,,,0.010054755955934525,
,55040,0.001,,,,
,55049,0.001,,,,
860,55049,,0.009724359028041363,,,
,55099,0.001,,,,
860,55099,,0.010663413442671299,,,
860,55103,,,0.00991106778383255,,
860,55103,,,,0.010043518617749214,
,55104,0.001,,,,
,55149,0.001,,,,
861,55149,,0.010427609086036682,,,
861,55167,,,0.009913741610944271,,
861,55167,,,,0.010058963671326637,
,55168,0.001,,,,
,55199,0.001,,,,
862,55199,,0.0098717687651515,,,
862,55231,,,0.011506706476211548,,
862,55231,,,,0.010080831125378609,
,55232,0.001,,,,
,55249,0.001,,,,
863,55249,,0.010253055021166801,,,
863,55295,,,0.010332494974136353,,
863,55295,,,,0.010117514058947563,
,55296,0.001,,,,
,55299,0.001,,,,
864,55299,,0.010203404352068901,,,
,55349,0.001,,,,
864,55349,,0.009818156249821186,,,
864,55359,,,0.010198760777711868,,
864,55359,,,,0.010198368690907955,
,55360,0.001,,,,
,55399,0.001,,,,
865,55399,,0.010602585971355438,,,
865,55423,,,0.010154983028769493,,
865,55423,,,,0.01032350305467844,
,55424,0.001,,,,
,55449,0.001,,,,
866,55449,,0.009248042479157448,,,
866,55487,,,0.009937926195561886,,
866,55487,,,,0.009976326487958431,
,55488,0.001,,,,
,55499,0.001,,,,
867,55499,,0.010183979757130146,,,
,55549,0.001,,,,
867,55549,,0.009710941463708878,,,
867,55551,,,0.010011555626988411,,
867,55551,,,,0.010037173517048359,
,55552,0.001,,,,
,55599,0.001,,,,
868,55599,,0.010598083026707172,,,
868,55615,,,0.009932720102369785,,
868,55615,,,,0.010299035347998142,
,55616,0.001,,,,
,55649,0.001,,,,
869,55649,,0.009812400676310062,,,
869,55679,,,0.010413657873868942,,
869,55679,,,,0.010117311961948872,
,55680,0.001,,,,
,55699,0.001,,,,
870,55699,,0.009984309785068035,,,
870,55743,,,0.009749244898557663,,
870,55743,,,,0.010233337990939617,
,55744,0.001,,,,
,55749,0.001,,,,
871,55749,,0.011251558549702168,,,
,55799,0.001,,,,
871,55799,,0.010332041420042515,,,
871,55807,,,0.009900768287479877,,
871,55807,,,,0.010118961334228516,
,55808,0.001,,,,
,55849,0.001,,,,
872,55849,,0.010439688339829445,,,
872,55871,,,0.011190558783710003,,
872,55871,,,,0.01005748100578785,
,55872,0.001,,,,
,55899,0.001,,,,
873,55899,,0.010176101699471474,,,
873,55935,,,0.010402780957520008,,
873,55935,,,,0.010223057121038437,
,55936,0.001,,,,
,55949,0.001,,,,
874,55949,,0.010387779213488102,,,
,55999,0.001,,,,
874,55999,,0.009941961616277695,,,
874,55999,,,0.009837808087468147,,
874,55999,,,,0.010073051787912846,
,56000,0.001,,,,
,56049,0.001,,,,
875,56049,,0.010321635752916336,,,
875,56063,,,0.009959356859326363,,
875,56063,,,,0.009980733506381512,
,56064,0.001,,,,
,56099,0.001,,,,
876,56099,,0.009675862267613411,,,
876,56127,,,0.009814130142331123,,
876,56127,,,,0.009980746544897556,
,56128,0.001,,,,
,56149,0.001,,,,
877,56149,,0.009887809865176678,,,
877,56191,,,0.009721626527607441,,
877,56191,,,,0.009859359823167324,
,56192,0.001,,,,
,56199,0.001,,,,
878,56199,,0.01034607458859682,,,
,56249,0.001,,,,
878,56249,,0.009919414296746254,,,
878,56255,,,0.01048255618661642,,
878,56255,,,,0.010065307840704918,
,56256,0.001,,,,
,56299,0.001,,,,
879,56299,,0.011056900955736637,,,
879,56319,,,0.010440460406243801,,
879,56319,,,,0.010943083092570305,
,56320,0.001,,,,
,56349,0.001,,,,
880,56349,,0.010143748484551907,,,
880,56383,,,0.010120481252670288,,
880,56383,,,,0.010330747812986374,
,56384,0.001,,,,
,56399,0.001,,,,
881,56399,,0.009740298613905907,,,
881,56447,,,0.009845462627708912,,
881,56447,,,,0.010217800736427307,
,56448,0.001,,,,
,56449,0.001,,,,
882,56449,,0.01063871756196022,,,
,56499,0.001,,,,
882,56499,,0.010554689913988113,,,
882,56511,,,0.00977641437202692,,
882,56511,,,,0.009989717043936253,
,56512,0.001,,,,
,56549,0.001,,,,
883,56549,,0.009826947934925556,,,
883,56575,,,0.010346673429012299,,
883,56575,,,,0.010142522864043713,
,56576,0.001,,,,
,56599,0.001,,,,
884,56599,,0.009899796918034554,,,
884,56639,,,0.00977132748812437,,
884,56639,,,,0.010040012188255787,
,56640,0.001,,,,
,56649,0.001,,,,
885,56649,,0.009844840504229069,,,
,56699,0.001,,,,
885,56699,,0.010503304190933704,,,
885,56703,,,0.010456180199980736,,
885,56703,,,,0.01004796288907528,
,56704,0.001,,,,
,56749,0.001,,,,
886,56749,,0.009522855281829834,,,
886,56767,,,0.009904030710458755,,
886,56767,,,,0.01004647184163332,
,56768,0.001,,,,
,56799,0.001,,,,
887,56799,,0.009734846651554108,,,
887,56831,,,0.010117221623659134,,
887,56831,,,,0.010303273797035217,
,56832,0.001,,,,
,56849,0.001,,,,
888,56849,,0.010010232217609882,,,
888,56895,,,0.01031570415943861,,
888,56895,,,,0.010180307552218437,
,56896,0.001,,,,
,56899,0.001,,,,
889,56899,,0.010968063957989216,,,
,56949,0.001,,,,
889,56949,,0.009342694655060768,,,
889,56959,,,0.009931289590895176,,
889,56959,,,,0.009947250597178936,
,56960,0.001,,,,
,56999,0.001,,,,
890,56999,,0.010221580043435097,,,
890,57023,,,0.01012091152369976,,
890,57023,,,,0.009939378127455711,
,57024,0.001,,,,
,57049,0.001,,,,
891,57049,,0.011247729882597923,,,
891,57087,,,0.00978081300854683,,
891,57087,,,,0.010274707339704037,
,57088,0.001,,,,
,57099,0.001,,,,
892,57099,,0.01143497321754694,,,
,57149,0.001,,,,
892,57149,,0.010104259476065636,,,
892,57151,,,0.01011950708925724,,
892,57151,,,,0.01009949017316103,
,57152,0.001,,,,
,57199,0.001,,,,
893,57199,,0.01118461787700653,,,
893,57215,,,0.010187889449298382,,
893,57215,,,,0.01027705892920494,
,57216,0.001,,,,
,57249,0.001,,,,
894,57249,,0.009844956919550896,,,
894,57279,,,0.009724244475364685,,
894,57279,,,,0.00995213445276022,
,57280,0.001,,,,
,57299,0.001,,,,
895,57299,,0.009494910016655922,,,
895,57343,,,0.009992159903049469,,
895,57343,,,,0.009940696880221367,
,57344,0.001,,,,
,57349,0.001,,,,
896,57349,,0.01059600431472063,,,
,57399,0.001,,,,
896,57399,,0.01073825266212225,,,
896,57407,,,0.009887573309242725,,
896,57407,,,,0.010277912020683289,
,57408,0.001,,,,
,57449,0.001,,,,
897,57449,,0.010099987499415874,,,
897,57471,,,0.010172272101044655,,
897,57471,,,,0.010346867144107819,
,57472,0.001,,,,
,57499,0.001,,,,
898,57499,,0.009792602621018887,,,
898,57535,,,0.010036186315119267,,
898,57535,,,,0.009915143251419067,
,57536,0.001,,,,
,57549,0.001,,,,
899,57549,,0.010138659738004208,,,
,57599,0.001,,,,
899,57599,,0.009863379411399364,,,
899,57599,,,0.00973194558173418,,
899,57599,,,,0.009980272501707077,
,57600,0.001,,,,
,57649,0.001,,,,
900,57649,,0.00940375030040741,,,
900,57663,,,0.00979748833924532,,
900,57663,,,,0.01009314600378275,
,57664,0.001,,,,
,57699,0.001,,,,
901,57699,,0.009920172393321991,,,
901,57727,,,0.010833719745278358,,
901,57727,,,,0.010007028467953205,
,57728,0.001,,,,
,57749,0.001,,,,
902,57749,,0.009701707400381565,,,
902,57791,,,0.01009475439786911,,
902,57791,,,,0.010132653638720512,
,57792,0.001,,,,
,57799,0.001,,,,
903,57799,,0.009658032096922398,,,
,57849,0.001,,,,
903,57849,,0.009745451621711254,,,
903,57855,,,0.009694071486592293,,
903,57855,,,,0.01005543116480112,
,57856,0.001,,,,
,57899,0.001,,,,
904,57899,,0.009843623265624046,,,
904,57919,,,0.010505644604563713,,
904,57919,,,,0.009980294853448868,
,57920,0.001,,,,
,57949,0.001,,,,
905,57949,,0.00924746785312891,,,
905,57983,,,0.010114035569131374,,
905,57983,,,,0.009938177652657032,
,57984,0.001,,,,
,57999,0.001,,,,
906,57999,,0.00974936131387949,,,
906,58047,,,0.010230773128569126,,
906,58047,,,,0.00986518058925867,
,58048,0.001,,,,
,58049,0.001,,,,
907,58049,,0.01011356245726347,,,
,58099,0.001,,,,
907,58099,,0.009895004332065582,,,
907,58111,,,0.00992592703551054,,
907,58111,,,,0.01051255501806736,
,58112,0.001,,,,
,58149,0.001,,,,
908,58149,,0.009758966974914074,,,
908,58175,,,0.009636146947741508,,
908,58175,,,,0.00996326468884945,
,58176,0.001,,,,
,58199,0.001,,,,
909,58199,,0.010001701302826405,,,
909,58239,,,0.009983370080590248,,
909,58239,,,,0.009866228327155113,
,58240,0.001,,,,
,58249,0.001,,,,
910,58249,,0.010129425674676895,,,
,58299,0.001,,,,
910,58299,,0.009979003109037876,,,
910,58303,,,0.010494586080312729,,
910,58303,,,,0.010166740044951439,
,58304,0.001,,,,
,58349,0.001,,,,
911,58349,,0.01039425004273653,,,
911,58367,,,0.010828792117536068,,
911,58367,,,,0.010236283764243126,
,58368,0.001,,,,
,58399,0.001,,,,
912,58399,,0.010282845236361027,,,
912,58431,,,0.009830699302256107,,
912,58431,,,,0.010067381896078587,
,58432,0.001,,,,
,58449,0.001,,,,
913,58449,,0.010116769932210445,,,
913,58495,,,0.009615433402359486,,
913,58495,,,,0.009942262433469296,
,58496,0.001,,,,
,58499,0.001,,,,
914,58499,,0.00962768867611885,,,
,58549,0.001,,,,
914,58549,,0.009985975921154022,,,
914,58559,,,0.009812011383473873,,
914,58559,,,,0.009912117384374142,
,58560,0.001,,,,
,58599,0.001,,,,
915,58599,,0.010244639590382576,,,
915,58623,,,0.009895909577608109,,
915,58623,,,,0.010040954686701298,
,58624,0.001,,,,
,58649,0.001,,,,
916,58649,,0.009780208580195904,,,
916,58687,,,0.009777438826858997,,
916,58687,,,,0.00983258243650198,
,58688,0.001,,,,
,58699,0.001,,,,
917,58699,,0.009885669685900211,,,
,58749,0.001,,,,
917,58749,,0.011202775873243809,,,
917,58751,,,0.01033137459307909,,
917,58751,,,,0.010404067113995552,
,58752,0.001,,,,
,58799,0.001,,,,
918,58799,,0.00984561163932085,,,
918,58815,,,0.009632973000407219,,
918,58815,,,,0.009948060847818851,
,58816,0.001,,,,
,58849,0.001,,,,
919,58849,,0.009812673553824425,,,
919,58879,,,0.009825434535741806,,
919,58879,,,,0.010001631453633308,
,58880,0.001,,,,
,58899,0.001,,,,
920,58899,,0.010184028185904026,,,
920,58943,,,0.010133272036910057,,
920,58943,,,,0.010492201894521713,
,58944,0.001,,,,
,58949,0.001,,,,
921,58949,,0.01075312402099371,,,
,58999,0.001,,,,
921,58999,,0.010367062874138355,,,
921,59007,,,0.01088011171668768,,
921,59007,,,,0.010244152508676052,
,59008,0.001,,,,
,59049,0.001,,,,
922,59049,,0.009744623675942421,,,
922,59071,,,0.012015055865049362,,
922,59071,,,,0.010179858654737473,
,59072,0.001,,,,
,59099,0.001,,,,
923,59099,,0.010116173885762691,,,
923,59135,,,0.009956330060958862,,
923,59135,,,,0.010370259173214436,
,59136,0.001,,,,
,59149,0.001,,,,
924,59149,,0.009752202779054642,,,
,59199,0.001,,,,
924,59199,,0.012242169119417667,,,
924,59199,,,0.010571705177426338,,
924,59199,,,,0.009987793862819672,
,59200,0.001,,,,
,59249,0.001,,,,
925,59249,,0.010011796839535236,,,
925,59263,,,0.010104824788868427,,
925,59263,,,,0.010029980912804604,
,59264,0.001,,,,
,59299,0.001,,,,
926,59299,,0.010356648825109005,,,
926,59327,,,0.01044728234410286,,
926,59327,,,,0.01016370952129364,
,59328,0.001,,,,
,59349,0.001,,,,
927,59349,,0.011948363855481148,,,
927,59391,,,0.010135132819414139,,
927,59391,,,,0.010321658104658127,
,59392,0.001,,,,
,59399,0.001,,,,
928,59399,,0.010065499693155289,,,
,59449,0.001,,,,
928,59449,,0.009965676814317703,,,
928,59455,,,0.010459584183990955,,
928,59455,,,,0.010201755911111832,
,59456,0.001,,,,
,59499,0.001,,,,
929,59499,,0.009798096492886543,,,
929,59519,,,0.009746682830154896,,
929,59519,,,,0.010134373791515827,
,59520,0.001,,,,
,59549,0.001,,,,
930,59549,,0.010029928758740425,,,
930,59583,,,0.010966354049742222,,
930,59583,,,,0.00996418111026287,
,59584,0.001,,,,
,59599,0.001,,,,
931,59599,,0.010200436227023602,,,
931,59647,,,0.00985667947679758,,
931,59647,,,,0.010112263262271881,
,59648,0.001,,,,
,59649,0.001,,,,
932,59649,,0.00997825339436531,,,
,59699,0.001,,,,
932,59699,,0.00986087042838335,,,
932,59711,,,0.009714717045426369,,
932,59711,,,,0.009984658099710941,
,59712,0.001,,,,
,59749,0.001,,,,
933,59749,,0.010431519709527493,,,
933,59775,,,0.00965356919914484,,
933,59775,,,,0.010015166364610195,
,59776,0.001,,,,
,59799,0.001,,,,
934,59799,,0.00992763601243496,,,
934,59839,,,0.01003352738916874,,
934,59839,,,,0.010143118910491467,
,59840,0.001,,,,
,59849,0.001,,,,
935,59849,,0.010060501284897327,,,
,59899,0.001,,,,
935,59899,,0.01055585965514183,,,
935,59903,,,0.010848653502762318,,
935,59903,,,,0.010085699148476124,
,59904,0.001,,,,
,59949,0.001,,,,
936,59949,,0.010425339452922344,,,
936,59967,,,0.009957186877727509,,
936,59967,,,,0.010261045768857002,
,59968,0.001,,,,
,59999,0.001,,,,
937,59999,,0.009736660867929459,,,
937,60031,,,0.00971357524394989,,
937,60031,,,,0.009808695875108242,
,60032,0.001,,,,
,60049,0.001,,,,
938,60049,,0.010327499359846115,,,
938,60095,,,0.00965391006320715,,
938,60095,,,,0.009858343750238419,
,60096,0.001,,,,
,60099,0.001,,,,
939,60099,,0.009926634840667248,,,
,60149,0.001,,,,
939,60149,,0.010259970091283321,,,
939,60159,,,0.009943787939846516,,
939,60159,,,,0.009906617924571037,
,60160,0.001,,,,
,60199,0.001,,,,
940,60199,,0.010646075010299683,,,
940,60223,,,0.01003277488052845,,
940,60223,,,,0.010137303732335567,
,60224,0.001,,,,
,60249,0.001,,,,
941,60249,,0.012231479398906231,,,
941,60287,,,0.009652424603700638,,
941,60287,,,,0.01002765353769064,
,60288,0.001,,,,
,60299,0.001,,,,
942,60299,,0.009663990698754787,,,
,60349,0.001,,,,
942,60349,,0.00982320960611105,,,
942,60351,,,0.009874231182038784,,
942,60351,,,,0.010104423388838768,
,60352,0.001,,,,
,60399,0.001,,,,
943,60399,,0.0102212680503726,,,
943,60415,,,0.009711286053061485,,
943,60415,,,,0.010210644453763962,
,60416,0.001,,,,
,60449,0.001,,,,
944,60449,,0.01229894906282425,,,
944,60479,,,0.009923133999109268,,
944,60479,,,,0.010330859571695328,
,60480,0.001,,,,
,60499,0.001,,,,
945,60499,,0.01023867167532444,,,
945,60543,,,0.010118619538843632,,
945,60543,,,,0.009854664094746113,
,60544,0.001,,,,
,60549,0.001,,,,
946,60549,,0.00971052423119545,,,
,60599,0.001,,,,
946,60599,,0.009928738698363304,,,
946,60607,,,0.010016028769314289,,
946,60607,,,,0.00997824128717184,
,60608,0.001,,,,
,60649,0.001,,,,
947,60649,,0.010205053724348545,,,
947,60671,,,0.010465463623404503,,
947,60671,,,,0.010539066046476364,
,60672,0.001,,,,
,60699,0.001,,,,
948,60699,,0.010021846741437912,,,
948,60735,,,0.00978817604482174,,
948,60735,,,,0.010416598990559578,
,60736,0.001,,,,
,60749,0.001,,,,
949,60749,,0.009786052629351616,,,
,60799,0.001,,,,
949,60799,,0.010523147881031036,,,
949,60799,,,0.010159638710319996,,
949,60799,,,,0.00995903555303812,
,60800,0.001,,,,
,60849,0.001,,,,
950,60849,,0.009643778204917908,,,
950,60863,,,0.009549781680107117,,
950,60863,,,,0.009865118190646172,
,60864,0.001,,,,
,60899,0.001,,,,
951,60899,,0.009647051803767681,,,
951,60927,,,0.009813405573368073,,
951,60927,,,,0.009945680387318134,
,60928,0.001,,,,
,60949,0.001,,,,
952,60949,,0.010523319244384766,,,
952,60991,,,0.009601122699677944,,
952,60991,,,,0.009973901323974133,
,60992,0.001,,,,
,60999,0.001,,,,
953,60999,,0.009835087694227695,,,
,61049,0.001,,,,
953,61049,,0.010539745911955833,,,
953,61055,,,0.010100477375090122,,
953,61055,,,,0.009987394325435162,
,61056,0.001,,,,
,61099,0.001,,,,
954,61099,,0.009923581033945084,,,
954,61119,,,0.00972334761172533,,
954,61119,,,,0.010025054216384888,
,61120,0.001,,,,
,61149,0.001,,,,
955,61149,,0.010244457982480526,,,
955,61183,,,0.010328038595616817,,
955,61183,,,,0.010042065754532814,
,61184,0.001,,,,
,61199,0.001,,,,
956,61199,,0.009875917807221413,,,
956,61247,,,0.009776745922863483,,
956,61247,,,,0.010195146314799786,
,61248,0.001,,,,
,61249,0.001,,,,
957,61249,,0.009390258230268955,,,
,61299,0.001,,,,
957,61299,,0.00946626253426075,,,
957,61311,,,0.0110171502456069,,
957,61311,,,,0.010035029612481594,
,61312,0.001,,,,
,61349,0.001,,,,
958,61349,,0.010609488002955914,,,
958,61375,,,0.010220580734312534,,
958,61375,,,,0.01056462712585926,
,61376,0.001,,,,
,61399,0.001,,,,
959,61399,,0.00966408010572195,,,
959,61439,,,0.009922743774950504,,
959,61439,,,,0.00991137232631445,
,61440,0.001,,,,
,61449,0.001,,,,
960,61449,,0.010630154050886631,,,
,61499,0.001,,,,
960,61499,,0.009821311570703983,,,
960,61503,,,0.009807951748371124,,
960,61503,,,,0.01037602312862873,
,61504,0.001,,,,
,61549,0.001,,,,
961,61549,,0.009743745438754559,,,
961,61567,,,0.009735675528645515,,
961,61567,,,,0.009730556979775429,
,61568,0.001,,,,
,61599,0.001,,,,
962,61599,,0.010424581356346607,,,
962,61631,,,0.011367595754563808,,
962,61631,,,,0.009893578477203846,
,61632,0.001,,,,
,61649,0.001,,,,
963,61649,,0.010139537043869495,,,
963,61695,,,0.009767938405275345,,
963,61695,,,,0.010265634395182133,
,61696,0.001,,,,
,61699,0.001,,,,
964,61699,,0.010041669011116028,,,
,61749,0.001,,,,
964,61749,,0.010255023837089539,,,
964,61759,,,0.009816388599574566,,
964,61759,,,,0.00997751671820879,
,61760,0.001,,,,
,61799,0.001,,,,
965,61799,,0.00963763240724802,,,
965,61823,,,0.009725942276418209,,
965,61823,,,,0.009940244257450104,
,61824,0.001,,,,
,61849,0.001,,,,
966,61849,,0.010187276639044285,,,
966,61887,,,0.011236893013119698,,
966,61887,,,,0.010243000462651253,
,61888,0.001,,,,
,61899,0.001,,,,
967,61899,,0.01001447718590498,,,
,61949,0.001,,,,
967,61949,,0.009885142557322979,,,
967,61951,,,0.009710719808936119,,
967,61951,,,,0.00995499175041914,
,61952,0.001,,,,
,61999,0.001,,,,
