lr-Adam,train_loss_step,step,epoch,val_loss,train_loss_epoch,test_loss
0.001,,30849,,,,
,0.010138245299458504,30849,482,,,
0.001,,30899,,,,
,0.009996073320508003,30899,482,,,
,,30911,482,0.009615813381969929,,
,,30911,482,,0.010151431895792484,
0.001,,30912,,,,
0.001,,30949,,,,
,0.010408999398350716,30949,483,,,
,,30975,483,0.009892108850181103,,
,,30975,483,,0.009827799163758755,
0.001,,30976,,,,
0.001,,30999,,,,
,0.009801588952541351,30999,484,,,
,,31039,484,0.009736618958413601,,
,,31039,484,,0.009791563265025616,
0.001,,31040,,,,
0.001,,31049,,,,
,0.009981952607631683,31049,485,,,
0.001,,31099,,,,
,0.009874658659100533,31099,485,,,
,,31103,485,0.009722803719341755,,
,,31103,485,,0.009721417911350727,
0.001,,31104,,,,
0.001,,31149,,,,
,0.009630742482841015,31149,486,,,
,,31167,486,0.009746832773089409,,
,,31167,486,,0.009805954061448574,
0.001,,31168,,,,
0.001,,31199,,,,
,0.008988789282739162,31199,487,,,
,,31231,487,0.009667770937085152,,
,,31231,487,,0.010006398893892765,
0.001,,31232,,,,
0.001,,31249,,,,
,0.009232846088707447,31249,488,,,
,,31295,488,0.009647953324019909,,
,,31295,488,,0.009851817041635513,
0.001,,31296,,,,
0.001,,31299,,,,
,0.009828039444983006,31299,489,,,
0.001,,31349,,,,
,0.009504894725978374,31349,489,,,
,,31359,489,0.009592754766345024,,
,,31359,489,,0.009828303009271622,
0.001,,31360,,,,
0.001,,31399,,,,
,0.011270126327872276,31399,490,,,
,,31423,490,0.00960398931056261,,
,,31423,490,,0.010307186283171177,
0.001,,31424,,,,
0.001,,31449,,,,
,0.010128764435648918,31449,491,,,
,,31487,491,0.009896636009216309,,
,,31487,491,,0.009904523380100727,
0.001,,31488,,,,
0.001,,31499,,,,
,0.009437238797545433,31499,492,,,
0.001,,31549,,,,
,0.009930462576448917,31549,492,,,
,,31551,492,0.010192100889980793,,
,,31551,492,,0.009908858686685562,
0.001,,31552,,,,
0.001,,31599,,,,
,0.01020027045160532,31599,493,,,
,,31615,493,0.009693904779851437,,
,,31615,493,,0.009836338460445404,
0.001,,31616,,,,
0.001,,31649,,,,
,0.009749533608555794,31649,494,,,
,,31679,494,0.010320225730538368,,
,,31679,494,,0.00996626541018486,
0.001,,31680,,,,
0.001,,31699,,,,
,0.010144294239580631,31699,495,,,
,,31743,495,0.009527403861284256,,
,,31743,495,,0.010042463429272175,
0.001,,31744,,,,
0.001,,31749,,,,
,0.009267069399356842,31749,496,,,
0.001,,31799,,,,
,0.009892962872982025,31799,496,,,
,,31807,496,0.009996794164180756,,
,,31807,496,,0.010094556957483292,
0.001,,31808,,,,
0.001,,31849,,,,
,0.010316918604075909,31849,497,,,
,,31871,497,0.00948843639343977,,
,,31871,497,,0.010117252357304096,
0.001,,31872,,,,
0.001,,31899,,,,
,0.009701667353510857,31899,498,,,
,,31935,498,0.010263468138873577,,
,,31935,498,,0.009929808788001537,
0.001,,31936,,,,
0.001,,31949,,,,
,0.010245084762573242,31949,499,,,
0.001,,31999,,,,
,0.00991896539926529,31999,499,,,
,,31999,499,0.00979265570640564,,
,,31999,499,,0.009827685542404652,
0.001,,32000,,,,
0.001,,32049,,,,
,0.01003190316259861,32049,500,,,
,,32063,500,0.009691137820482254,,
,,32063,500,,0.009760781191289425,
0.001,,32064,,,,
0.001,,32099,,,,
,0.009979641065001488,32099,501,,,
,,32127,501,0.009901878423988819,,
,,32127,501,,0.009686981327831745,
0.001,,32128,,,,
0.001,,32149,,,,
,0.010265843942761421,32149,502,,,
,,32191,502,0.009715075604617596,,
,,32191,502,,0.010311443358659744,
0.001,,32192,,,,
0.001,,32199,,,,
,0.009850758127868176,32199,503,,,
0.001,,32249,,,,
,0.00938508752733469,32249,503,,,
,,32255,503,0.009496914222836494,,
,,32255,503,,0.009717578999698162,
0.001,,32256,,,,
0.001,,32299,,,,
,0.00872363056987524,32299,504,,,
,,32319,504,0.009490298107266426,,
,,32319,504,,0.009620174765586853,
0.001,,32320,,,,
0.001,,32349,,,,
,0.010185197927057743,32349,505,,,
,,32383,505,0.009929245337843895,,
,,32383,505,,0.009894180111587048,
0.001,,32384,,,,
0.001,,32399,,,,
,0.009462548419833183,32399,506,,,
,,32447,506,0.010180508717894554,,
,,32447,506,,0.009834429249167442,
0.001,,32448,,,,
0.001,,32449,,,,
,0.010357409715652466,32449,507,,,
0.001,,32499,,,,
,0.009909317828714848,32499,507,,,
,,32511,507,0.01023077592253685,,
,,32511,507,,0.009974564425647259,
0.001,,32512,,,,
0.001,,32549,,,,
,0.009006447158753872,32549,508,,,
,,32575,508,0.009572651237249374,,
,,32575,508,,0.009959742426872253,
0.001,,32576,,,,
0.001,,32599,,,,
,0.009511773474514484,32599,509,,,
,,32639,509,0.009412704966962337,,
,,32639,509,,0.009734854102134705,
0.001,,32640,,,,
0.001,,32649,,,,
,0.00940835103392601,32649,510,,,
0.001,,32699,,,,
,0.011592351831495762,32699,510,,,
,,32703,510,0.010299582965672016,,
,,32703,510,,0.009944242425262928,
0.001,,32704,,,,
0.001,,32749,,,,
,0.008917552419006824,32749,511,,,
,,32767,511,0.009679519571363926,,
,,32767,511,,0.009891401045024395,
0.001,,32768,,,,
0.001,,32799,,,,
,0.009464744478464127,32799,512,,,
,,32831,512,0.009875217452645302,,
,,32831,512,,0.009960740804672241,
0.001,,32832,,,,
0.001,,32849,,,,
,0.010633890517055988,32849,513,,,
,,32895,513,0.010134750045835972,,
,,32895,513,,0.009965507313609123,
0.001,,32896,,,,
0.001,,32899,,,,
,0.01004896778613329,32899,514,,,
0.001,,32949,,,,
,0.010623474605381489,32949,514,,,
,,32959,514,0.009629960171878338,,
,,32959,514,,0.00991644337773323,
0.001,,32960,,,,
0.001,,32999,,,,
,0.009977671317756176,32999,515,,,
,,33023,515,0.009510794654488564,,
,,33023,515,,0.00968381017446518,
0.001,,33024,,,,
0.001,,33049,,,,
,0.009196772240102291,33049,516,,,
,,33087,516,0.00945370551198721,,
,,33087,516,,0.009686295874416828,
0.001,,33088,,,,
0.001,,33099,,,,
,0.009492922574281693,33099,517,,,
0.001,,33149,,,,
,0.009979257360100746,33149,517,,,
,,33151,517,0.00958716869354248,,
,,33151,517,,0.009690774604678154,
0.001,,33152,,,,
0.001,,33199,,,,
,0.011143406853079796,33199,518,,,
,,33215,518,0.009737415239214897,,
,,33215,518,,0.01003638468682766,
0.001,,33216,,,,
0.001,,33249,,,,
,0.009480107575654984,33249,519,,,
,,33279,519,0.009264185093343258,,
,,33279,519,,0.009731758385896683,
0.001,,33280,,,,
0.001,,33299,,,,
,0.009432455524802208,33299,520,,,
,,33343,520,0.009714191779494286,,
,,33343,520,,0.009726425632834435,
0.001,,33344,,,,
0.001,,33349,,,,
,0.009902715682983398,33349,521,,,
0.001,,33399,,,,
,0.00935275387018919,33399,521,,,
,,33407,521,0.010269778780639172,,
,,33407,521,,0.00972134992480278,
0.001,,33408,,,,
0.001,,33449,,,,
,0.00910334475338459,33449,522,,,
,,33471,522,0.009905005805194378,,
,,33471,522,,0.009944041259586811,
0.001,,33472,,,,
0.001,,33499,,,,
,0.009436695836484432,33499,523,,,
,,33535,523,0.010279765352606773,,
,,33535,523,,0.009756538085639477,
0.001,,33536,,,,
0.001,,33549,,,,
,0.009619168937206268,33549,524,,,
0.001,,33599,,,,
,0.00980149582028389,33599,524,,,
,,33599,524,0.010056235827505589,,
,,33599,524,,0.00980471633374691,
0.001,,33600,,,,
0.001,,33649,,,,
,0.010043717920780182,33649,525,,,
,,33663,525,0.010323465801775455,,
,,33663,525,,0.010267217643558979,
0.001,,33664,,,,
0.001,,33699,,,,
,0.010366215370595455,33699,526,,,
,,33727,526,0.009636118076741695,,
,,33727,526,,0.00981600396335125,
0.001,,33728,,,,
0.001,,33749,,,,
,0.00942560750991106,33749,527,,,
,,33791,527,0.010123012587428093,,
,,33791,527,,0.009858175180852413,
0.001,,33792,,,,
0.001,,33799,,,,
,0.011209957301616669,33799,528,,,
0.001,,33849,,,,
,0.009123963303864002,33849,528,,,
,,33855,528,0.012714439071714878,,
,,33855,528,,0.009780870750546455,
0.001,,33856,,,,
0.001,,33899,,,,
,0.0090266028419137,33899,529,,,
,,33919,529,0.010104775428771973,,
,,33919,529,,0.009983005933463573,
0.001,,33920,,,,
0.001,,33949,,,,
,0.009476309642195702,33949,530,,,
,,33983,530,0.009979440830647945,,
,,33983,530,,0.009664406068623066,
0.001,,33984,,,,
0.001,,33999,,,,
,0.009408135898411274,33999,531,,,
,,34047,531,0.01048830896615982,,
,,34047,531,,0.009816471487283707,
0.001,,34048,,,,
0.001,,34049,,,,
,0.010062741115689278,34049,532,,,
0.001,,34099,,,,
,0.009983168914914131,34099,532,,,
,,34111,532,0.009743321686983109,,
,,34111,532,,0.010129404254257679,
0.001,,34112,,,,
0.001,,34149,,,,
,0.009801090694963932,34149,533,,,
,,34175,533,0.010304789990186691,,
,,34175,533,,0.010056762956082821,
0.001,,34176,,,,
0.001,,34199,,,,
,0.009412938728928566,34199,534,,,
,,34239,534,0.009327760897576809,,
,,34239,534,,0.009747479110956192,
0.001,,34240,,,,
0.001,,34249,,,,
,0.008987044915556908,34249,535,,,
0.001,,34299,,,,
,0.008937225677073002,34299,535,,,
,,34303,535,0.009473306126892567,,
,,34303,535,,0.009766238741576672,
0.001,,34304,,,,
0.001,,34349,,,,
,0.009872176684439182,34349,536,,,
,,34367,536,0.009428982622921467,,
,,34367,536,,0.00969965010881424,
0.001,,34368,,,,
0.001,,34399,,,,
,0.009229407645761967,34399,537,,,
,,34431,537,0.00972407590597868,,
,,34431,537,,0.009484290145337582,
0.001,,34432,,,,
0.001,,34449,,,,
,0.00956656876951456,34449,538,,,
,,34495,538,0.009378261864185333,,
,,34495,538,,0.010121198371052742,
0.001,,34496,,,,
0.001,,34499,,,,
,0.010132189840078354,34499,539,,,
0.001,,34549,,,,
,0.009616686031222343,34549,539,,,
,,34559,539,0.009416264481842518,,
,,34559,539,,0.009732653386890888,
0.001,,34560,,,,
0.001,,34599,,,,
,0.009004277177155018,34599,540,,,
,,34623,540,0.01011718064546585,,
,,34623,540,,0.009512035176157951,
0.001,,34624,,,,
0.001,,34649,,,,
,0.009424928575754166,34649,541,,,
,,34687,541,0.009537940844893456,,
,,34687,541,,0.009692547842860222,
0.001,,34688,,,,
0.001,,34699,,,,
,0.009766226634383202,34699,542,,,
0.001,,34749,,,,
,0.010180126875638962,34749,542,,,
,,34751,542,0.009859687648713589,,
,,34751,542,,0.009665402583777905,
0.001,,34752,,,,
0.001,,34799,,,,
,0.010340042412281036,34799,543,,,
,,34815,543,0.009281767532229424,,
,,34815,543,,0.009687133133411407,
0.001,,34816,,,,
0.001,,34849,,,,
,0.009420081041753292,34849,544,,,
,,34879,544,0.009639475494623184,,
,,34879,544,,0.00964648462831974,
0.001,,34880,,,,
0.001,,34899,,,,
,0.009827081114053726,34899,545,,,
,,34943,545,0.009323612786829472,,
,,34943,545,,0.009763886220753193,
0.001,,34944,,,,
0.001,,34949,,,,
,0.009362026117742062,34949,546,,,
0.001,,34999,,,,
,0.009593645110726357,34999,546,,,
,,35007,546,0.009318266063928604,,
,,35007,546,,0.009767158888280392,
0.001,,35008,,,,
0.001,,35049,,,,
,0.009346451610326767,35049,547,,,
,,35071,547,0.009229086339473724,,
,,35071,547,,0.00966121256351471,
0.001,,35072,,,,
0.001,,35099,,,,
,0.010477947071194649,35099,548,,,
,,35135,548,0.009803459979593754,,
,,35135,548,,0.010033363476395607,
0.001,,35136,,,,
0.001,,35149,,,,
,0.010105838999152184,35149,549,,,
0.001,,35199,,,,
,0.00889923982322216,35199,549,,,
,,35199,549,0.009704459458589554,,
,,35199,549,,0.009603799320757389,
0.001,,35200,,,,
0.001,,35249,,,,
,0.01005534827709198,35249,550,,,
,,35263,550,0.009190951474010944,,
,,35263,550,,0.009658226743340492,
0.001,,35264,,,,
0.001,,35299,,,,
,0.010310712270438671,35299,551,,,
,,35327,551,0.009252863936126232,,
,,35327,551,,0.009851360693573952,
0.001,,35328,,,,
0.001,,35349,,,,
,0.009922589175403118,35349,552,,,
,,35391,552,0.009327840059995651,,
,,35391,552,,0.009677997790277004,
0.001,,35392,,,,
0.001,,35399,,,,
,0.00980640109628439,35399,553,,,
0.001,,35449,,,,
,0.010346395894885063,35449,553,,,
,,35455,553,0.010442910715937614,,
,,35455,553,,0.009919162839651108,
0.001,,35456,,,,
0.001,,35499,,,,
,0.00946163758635521,35499,554,,,
,,35519,554,0.00943417102098465,,
,,35519,554,,0.009928877465426922,
0.001,,35520,,,,
0.001,,35549,,,,
,0.009740949608385563,35549,555,,,
,,35583,555,0.009232448413968086,,
,,35583,555,,0.009702875278890133,
0.001,,35584,,,,
0.001,,35599,,,,
,0.00897233933210373,35599,556,,,
,,35647,556,0.009494688361883163,,
,,35647,556,,0.00952383503317833,
0.001,,35648,,,,
0.001,,35649,,,,
,0.009244639426469803,35649,557,,,
0.001,,35699,,,,
,0.009324047714471817,35699,557,,,
,,35711,557,0.010196253657341003,,
,,35711,557,,0.009912200272083282,
0.001,,35712,,,,
0.001,,35749,,,,
,0.009306500665843487,35749,558,,,
,,35775,558,0.009453465230762959,,
,,35775,558,,0.010104775428771973,
0.001,,35776,,,,
0.001,,35799,,,,
,0.010299171321094036,35799,559,,,
,,35839,559,0.009749417193233967,,
,,35839,559,,0.00960691086947918,
0.001,,35840,,,,
0.001,,35849,,,,
,0.009656033478677273,35849,560,,,
0.001,,35899,,,,
,0.008764092810451984,35899,560,,,
,,35903,560,0.009436119347810745,,
,,35903,560,,0.009489430114626884,
0.001,,35904,,,,
0.001,,35949,,,,
,0.011051301844418049,35949,561,,,
,,35967,561,0.00964400079101324,,
,,35967,561,,0.009818539954721928,
0.001,,35968,,,,
0.001,,35999,,,,
,0.009042233228683472,35999,562,,,
,,36031,562,0.009327773004770279,,
,,36031,562,,0.009505313821136951,
0.001,,36032,,,,
0.001,,36049,,,,
,0.009919551201164722,36049,563,,,
,,36095,563,0.009640793316066265,,
,,36095,563,,0.009658354334533215,
0.001,,36096,,,,
0.001,,36099,,,,
,0.009113980457186699,36099,564,,,
0.001,,36149,,,,
,0.008970522321760654,36149,564,,,
,,36159,564,0.009218043647706509,,
,,36159,564,,0.009722868911921978,
0.001,,36160,,,,
0.001,,36199,,,,
,0.010592300444841385,36199,565,,,
,,36223,565,0.009563491679728031,,
,,36223,565,,0.009577864781022072,
0.001,,36224,,,,
0.001,,36249,,,,
,0.0092485211789608,36249,566,,,
,,36287,566,0.009354258887469769,,
,,36287,566,,0.009554757736623287,
0.001,,36288,,,,
0.001,,36299,,,,
,0.008734562434256077,36299,567,,,
0.001,,36349,,,,
,0.01018849853426218,36349,567,,,
,,36351,567,0.010400952771306038,,
,,36351,567,,0.009645593352615833,
0.001,,36352,,,,
0.001,,36399,,,,
,0.00956581812351942,36399,568,,,
,,36415,568,0.010665824636816978,,
,,36415,568,,0.009880028665065765,
0.001,,36416,,,,
0.001,,36449,,,,
,0.009220749139785767,36449,569,,,
,,36479,569,0.010004645213484764,,
,,36479,569,,0.00978849083185196,
0.001,,36480,,,,
0.001,,36499,,,,
,0.009663422591984272,36499,570,,,
,,36543,570,0.009550209157168865,,
,,36543,570,,0.009633105248212814,
0.001,,36544,,,,
0.001,,36549,,,,
,0.009817522950470448,36549,571,,,
0.001,,36599,,,,
,0.010639932937920094,36599,571,,,
,,36607,571,0.01008676178753376,,
,,36607,571,,0.009664766490459442,
0.001,,36608,,,,
0.001,,36649,,,,
,0.010478918440639973,36649,572,,,
,,36671,572,0.010002227500081062,,
,,36671,572,,0.009765992872416973,
0.001,,36672,,,,
0.001,,36699,,,,
,0.008848186582326889,36699,573,,,
,,36735,573,0.00965926144272089,,
,,36735,573,,0.00980793684720993,
0.001,,36736,,,,
0.001,,36749,,,,
,0.00907441321760416,36749,574,,,
0.001,,36799,,,,
,0.010370793752372265,36799,574,,,
,,36799,574,0.009278645738959312,,
,,36799,574,,0.00958047155290842,
0.001,,36800,,,,
0.001,,36849,,,,
,0.009134291671216488,36849,575,,,
,,36863,575,0.01058267243206501,,
,,36863,575,,0.009585138410329819,
0.001,,36864,,,,
0.001,,36899,,,,
,0.00964290276169777,36899,576,,,
,,36927,576,0.010708256624639034,,
,,36927,576,,0.009816374629735947,
0.001,,36928,,,,
0.001,,36949,,,,
,0.009193290956318378,36949,577,,,
,,36991,577,0.009318968281149864,,
,,36991,577,,0.009495426900684834,
0.001,,36992,,,,
0.001,,36999,,,,
,0.009677263908088207,36999,578,,,
0.001,,37049,,,,
,0.009315156377851963,37049,578,,,
,,37055,578,0.009677174501121044,,
,,37055,578,,0.009621054865419865,
0.001,,37056,,,,
0.001,,37099,,,,
,0.009660616517066956,37099,579,,,
,,37119,579,0.011817609891295433,,
,,37119,579,,0.00975331012159586,
0.001,,37120,,,,
0.001,,37149,,,,
,0.010435196571052074,37149,580,,,
,,37183,580,0.009367121383547783,,
,,37183,580,,0.009746750816702843,
0.001,,37184,,,,
0.001,,37199,,,,
,0.00887349247932434,37199,581,,,
,,37247,581,0.010103411041200161,,
,,37247,581,,0.009600690566003323,
0.001,,37248,,,,
0.001,,37249,,,,
,0.01011993084102869,37249,582,,,
0.001,,37299,,,,
,0.009194742888212204,37299,582,,,
,,37311,582,0.009211224503815174,,
,,37311,582,,0.009626190178096294,
0.001,,37312,,,,
0.001,,37349,,,,
,0.009462704882025719,37349,583,,,
,,37375,583,0.009695034474134445,,
,,37375,583,,0.009631543420255184,
0.001,,37376,,,,
0.001,,37399,,,,
,0.009410451166331768,37399,584,,,
,,37439,584,0.010053809732198715,,
,,37439,584,,0.009556890465319157,
0.001,,37440,,,,
0.001,,37449,,,,
,0.009226078167557716,37449,585,,,
0.001,,37499,,,,
,0.009352562017738819,37499,585,,,
,,37503,585,0.009417684748768806,,
,,37503,585,,0.009592141024768353,
0.001,,37504,,,,
0.001,,37549,,,,
,0.009097481146454811,37549,586,,,
,,37567,586,0.00946505181491375,,
,,37567,586,,0.009486454539000988,
0.001,,37568,,,,
0.001,,37599,,,,
,0.008666612207889557,37599,587,,,
,,37631,587,0.009103511460125446,,
,,37631,587,,0.009650162421166897,
0.001,,37632,,,,
0.001,,37649,,,,
,0.009884416125714779,37649,588,,,
,,37695,588,0.010125622153282166,,
,,37695,588,,0.009511309675872326,
0.001,,37696,,,,
0.001,,37699,,,,
,0.01043851487338543,37699,589,,,
0.001,,37749,,,,
,0.009935254231095314,37749,589,,,
,,37759,589,0.009083742275834084,,
,,37759,589,,0.01018852461129427,
0.001,,37760,,,,
0.001,,37799,,,,
,0.009231636300683022,37799,590,,,
,,37823,590,0.009647953324019909,,
,,37823,590,,0.009466217830777168,
0.001,,37824,,,,
0.001,,37849,,,,
,0.009092244319617748,37849,591,,,
,,37887,591,0.00901587214320898,,
,,37887,591,,0.009485536254942417,
0.001,,37888,,,,
0.001,,37899,,,,
,0.00879000499844551,37899,592,,,
0.001,,37949,,,,
,0.009080658666789532,37949,592,,,
,,37951,592,0.009967435151338577,,
,,37951,592,,0.009480973705649376,
0.001,,37952,,,,
0.001,,37999,,,,
,0.00898749753832817,37999,593,,,
,,38015,593,0.009166555479168892,,
,,38015,593,,0.00964196864515543,
0.001,,38016,,,,
0.001,,38049,,,,
,0.008767850697040558,38049,594,,,
,,38079,594,0.009153477847576141,,
,,38079,594,,0.009486852213740349,
0.001,,38080,,,,
0.001,,38099,,,,
,0.009572315029799938,38099,595,,,
,,38143,595,0.009159323759377003,,
,,38143,595,,0.0097974743694067,
0.001,,38144,,,,
0.001,,38149,,,,
,0.009915018454194069,38149,596,,,
0.001,,38199,,,,
,0.00933140330016613,38199,596,,,
,,38207,596,0.009827770292758942,,
,,38207,596,,0.009623109363019466,
0.001,,38208,,,,
0.001,,38249,,,,
,0.009238259866833687,38249,597,,,
,,38271,597,0.009167752228677273,,
,,38271,597,,0.009622210636734962,
0.001,,38272,,,,
0.001,,38299,,,,
,0.009491391479969025,38299,598,,,
,,38335,598,0.009045965038239956,,
,,38335,598,,0.009530173614621162,
0.001,,38336,,,,
0.001,,38349,,,,
,0.00874392781406641,38349,599,,,
0.001,,38399,,,,
,0.010639349929988384,38399,599,,,
,,38399,599,0.010186862200498581,,
,,38399,599,,0.009442735463380814,
0.001,,38400,,,,
0.001,,38449,,,,
,0.009794206358492374,38449,600,,,
,,38463,600,0.00938690360635519,,
,,38463,600,,0.009660530835390091,
0.001,,38464,,,,
0.001,,38499,,,,
,0.009500909596681595,38499,601,,,
,,38527,601,0.009628813713788986,,
,,38527,601,,0.009552214294672012,
0.001,,38528,,,,
0.001,,38549,,,,
,0.008877783082425594,38549,602,,,
,,38591,602,0.0094852140173316,,
,,38591,602,,0.00968699250370264,
0.001,,38592,,,,
0.001,,38599,,,,
,0.00898726750165224,38599,603,,,
0.001,,38649,,,,
,0.008908449672162533,38649,603,,,
,,38655,603,0.009307917207479477,,
,,38655,603,,0.009675806388258934,
0.001,,38656,,,,
0.001,,38699,,,,
,0.008770947344601154,38699,604,,,
,,38719,604,0.009546314366161823,,
,,38719,604,,0.009503227658569813,
0.001,,38720,,,,
0.001,,38749,,,,
,0.009252994321286678,38749,605,,,
,,38783,605,0.009922772645950317,,
,,38783,605,,0.009587984532117844,
0.001,,38784,,,,
0.001,,38799,,,,
,0.009805659763514996,38799,606,,,
,,38847,606,0.009482401423156261,,
,,38847,606,,0.009611723944544792,
0.001,,38848,,,,
0.001,,38849,,,,
,0.009494151920080185,38849,607,,,
0.001,,38899,,,,
,0.009672717191278934,38899,607,,,
,,38911,607,0.009707465767860413,,
,,38911,607,,0.009575922042131424,
0.001,,38912,,,,
0.001,,38949,,,,
,0.00919861625880003,38949,608,,,
,,38975,608,0.010345778428018093,,
,,38975,608,,0.009537957608699799,
0.001,,38976,,,,
0.001,,38999,,,,
,0.009516481310129166,38999,609,,,
,,39039,609,0.010632031597197056,,
,,39039,609,,0.009906534105539322,
0.001,,39040,,,,
0.001,,39049,,,,
,0.009445615112781525,39049,610,,,
0.001,,39099,,,,
,0.008984142914414406,39099,610,,,
,,39103,610,0.009564079344272614,,
,,39103,610,,0.00950158666819334,
0.001,,39104,,,,
0.001,,39149,,,,
,0.010345756076276302,39149,611,,,
,,39167,611,0.009237277321517467,,
,,39167,611,,0.009809274226427078,
0.001,,39168,,,,
0.001,,39199,,,,
,0.009552021510899067,39199,612,,,
,,39231,612,0.0098300501704216,,
,,39231,612,,0.009667403995990753,
0.001,,39232,,,,
0.001,,39249,,,,
,0.009418987669050694,39249,613,,,
,,39295,613,0.009395647794008255,,
,,39295,613,,0.009440435096621513,
0.001,,39296,,,,
0.001,,39299,,,,
,0.009035727009177208,39299,614,,,
0.001,,39349,,,,
,0.00965895690023899,39349,614,,,
,,39359,614,0.0091623580083251,,
,,39359,614,,0.009358861483633518,
0.001,,39360,,,,
0.001,,39399,,,,
,0.00902102142572403,39399,615,,,
,,39423,615,0.010118052363395691,,
,,39423,615,,0.009411738254129887,
0.001,,39424,,,,
0.001,,39449,,,,
,0.009616777300834656,39449,616,,,
,,39487,616,0.00939030759036541,,
,,39487,616,,0.009536399506032467,
0.001,,39488,,,,
0.001,,39499,,,,
,0.009349413216114044,39499,617,,,
0.001,,39549,,,,
,0.008803964592516422,39549,617,,,
,,39551,617,0.009299006313085556,,
,,39551,617,,0.009457707405090332,
0.001,,39552,,,,
0.001,,39599,,,,
,0.010214376263320446,39599,618,,,
,,39615,618,0.009748036041855812,,
,,39615,618,,0.009395789355039597,
0.001,,39616,,,,
0.001,,39649,,,,
,0.009473474696278572,39649,619,,,
,,39679,619,0.009686130098998547,,
,,39679,619,,0.009455406107008457,
0.001,,39680,,,,
0.001,,39699,,,,
,0.008545528165996075,39699,620,,,
,,39743,620,0.00930909626185894,,
,,39743,620,,0.00955303106456995,
0.001,,39744,,,,
0.001,,39749,,,,
,0.009764869697391987,39749,621,,,
0.001,,39799,,,,
,0.009488500654697418,39799,621,,,
,,39807,621,0.009151887148618698,,
,,39807,621,,0.009449029341340065,
0.001,,39808,,,,
0.001,,39849,,,,
,0.009845791384577751,39849,622,,,
,,39871,622,0.009239128790795803,,
,,39871,622,,0.009453809820115566,
0.001,,39872,,,,
0.001,,39899,,,,
,0.008989285677671432,39899,623,,,
,,39935,623,0.010109059512615204,,
,,39935,623,,0.009762655012309551,
0.001,,39936,,,,
0.001,,39949,,,,
,0.008816058747470379,39949,624,,,
0.001,,39999,,,,
,0.009289730340242386,39999,624,,,
,,39999,624,0.009460682049393654,,
,,39999,624,,0.009522324427962303,
0.001,,40000,,,,
0.001,,40049,,,,
,0.010014398954808712,40049,625,,,
,,40063,625,0.009155825711786747,,
,,40063,625,,0.00944333802908659,
0.001,,40064,,,,
0.001,,40099,,,,
,0.009843464009463787,40099,626,,,
,,40127,626,0.009277373552322388,,
,,40127,626,,0.009529629722237587,
0.001,,40128,,,,
0.001,,40149,,,,
,0.009355282410979271,40149,627,,,
,,40191,627,0.009327143430709839,,
,,40191,627,,0.009551608934998512,
0.001,,40192,,,,
0.001,,40199,,,,
,0.008812246844172478,40199,628,,,
0.001,,40249,,,,
,0.009915733709931374,40249,628,,,
,,40255,628,0.00899435207247734,,
,,40255,628,,0.009543818421661854,
0.001,,40256,,,,
0.001,,40299,,,,
,0.010417683981359005,40299,629,,,
,,40319,629,0.009633258916437626,,
,,40319,629,,0.0098638404160738,
0.001,,40320,,,,
0.001,,40349,,,,
,0.009307474829256535,40349,630,,,
,,40383,630,0.010009280405938625,,
,,40383,630,,0.009632200933992863,
0.001,,40384,,,,
0.001,,40399,,,,
,0.01026166696101427,40399,631,,,
,,40447,631,0.009009908884763718,,
,,40447,631,,0.009583829902112484,
0.001,,40448,,,,
0.001,,40449,,,,
,0.009258040226995945,40449,632,,,
0.001,,40499,,,,
,0.009695097804069519,40499,632,,,
,,40511,632,0.00944480299949646,,
,,40511,632,,0.009356580674648285,
0.001,,40512,,,,
0.001,,40549,,,,
,0.009178545325994492,40549,633,,,
,,40575,633,0.010386241599917412,,
,,40575,633,,0.009702869690954685,
0.001,,40576,,,,
0.001,,40599,,,,
,0.009587125852704048,40599,634,,,
,,40639,634,0.009428446181118488,,
,,40639,634,,0.009501751512289047,
0.001,,40640,,,,
0.001,,40649,,,,
,0.008747275918722153,40649,635,,,
0.001,,40699,,,,
,0.009413303807377815,40699,635,,,
,,40703,635,0.009080583229660988,,
,,40703,635,,0.009396960027515888,
0.001,,40704,,,,
0.001,,40749,,,,
,0.00891411304473877,40749,636,,,
,,40767,636,0.010314512997865677,,
,,40767,636,,0.009549166075885296,
0.001,,40768,,,,
0.001,,40799,,,,
,0.009047763422131538,40799,637,,,
,,40831,637,0.008943521417677402,,
,,40831,637,,0.009258019737899303,
0.001,,40832,,,,
0.001,,40849,,,,
,0.010548793710768223,40849,638,,,
,,40895,638,0.009094544686377048,,
,,40895,638,,0.00950967613607645,
0.001,,40896,,,,
0.001,,40899,,,,
,0.009312605485320091,40899,639,,,
0.001,,40949,,,,
,0.009539833292365074,40949,639,,,
,,40959,639,0.008989891968667507,,
,,40959,639,,0.00942619051784277,
0.001,,40960,,,,
0.001,,40999,,,,
,0.00949858408421278,40999,640,,,
,,41023,640,0.009266115725040436,,
,,41023,640,,0.009470264427363873,
0.001,,41024,,,,
0.001,,41049,,,,
,0.008776170201599598,41049,641,,,
,,41087,641,0.009924688376486301,,
,,41087,641,,0.009454106912016869,
0.001,,41088,,,,
0.001,,41099,,,,
,0.00948493741452694,41099,642,,,
0.001,,41149,,,,
,0.008991328999400139,41149,642,,,
,,41151,642,0.009081315249204636,,
,,41151,642,,0.00922518689185381,
0.001,,41152,,,,
0.001,,41199,,,,
