step,train_loss_step,lr-Adam,epoch,val_loss,train_loss_epoch,test_loss
31099,0.16279762983322144,,485,,,
31103,,,485,0.017388788983225822,,
31103,,,485,,0.193374902009964,
31104,,0.001,,,,
31149,,0.001,,,,
31149,0.20929516851902008,,486,,,
31167,,,486,0.01744152046740055,,
31167,,,486,,0.19048234820365906,
31168,,0.001,,,,
31199,,0.001,,,,
31199,0.14380118250846863,,487,,,
31231,,,487,0.017730828374624252,,
31231,,,487,,0.19203197956085205,
31232,,0.001,,,,
31249,,0.001,,,,
31249,0.18025171756744385,,488,,,
31295,,,488,0.017667138949036598,,
31295,,,488,,0.19243207573890686,
31296,,0.001,,,,
31299,,0.001,,,,
31299,0.196992427110672,,489,,,
31349,,0.001,,,,
31349,0.2495909184217453,,489,,,
31359,,,489,0.017163563519716263,,
31359,,,489,,0.19180268049240112,
31360,,0.001,,,,
31399,,0.001,,,,
31399,0.19666442275047302,,490,,,
31423,,,490,0.02022920735180378,,
31423,,,490,,0.1981925070285797,
31424,,0.001,,,,
31449,,0.001,,,,
31449,0.22083237767219543,,491,,,
31487,,,491,0.017399299889802933,,
31487,,,491,,0.19387097656726837,
31488,,0.001,,,,
31499,,0.001,,,,
31499,0.23770278692245483,,492,,,
31549,,0.001,,,,
31549,0.23637741804122925,,492,,,
31551,,,492,0.01774556376039982,,
31551,,,492,,0.1935587078332901,
31552,,0.001,,,,
31599,,0.001,,,,
31599,0.29177355766296387,,493,,,
31615,,,493,0.018874546512961388,,
31615,,,493,,0.19121301174163818,
31616,,0.001,,,,
31649,,0.001,,,,
31649,0.1793815940618515,,494,,,
31679,,,494,0.016646629199385643,,
31679,,,494,,0.1926192045211792,
31680,,0.001,,,,
31699,,0.001,,,,
31699,0.1850319653749466,,495,,,
31743,,,495,0.018269559368491173,,
31743,,,495,,0.1954844892024994,
31744,,0.001,,,,
31749,,0.001,,,,
31749,0.2004731297492981,,496,,,
31799,,0.001,,,,
31799,0.25330767035484314,,496,,,
31807,,,496,0.020335854962468147,,
31807,,,496,,0.1976076066493988,
31808,,0.001,,,,
31849,,0.001,,,,
31849,0.19695067405700684,,497,,,
31871,,,497,0.016766449436545372,,
31871,,,497,,0.19323542714118958,
31872,,0.001,,,,
31899,,0.001,,,,
31899,0.1118408739566803,,498,,,
31935,,,498,0.01686967723071575,,
31935,,,498,,0.19183339178562164,
31936,,0.001,,,,
31949,,0.001,,,,
31949,0.19978442788124084,,499,,,
31999,,0.001,,,,
31999,0.2056197077035904,,499,,,
31999,,,499,0.020455611869692802,,
31999,,,499,,0.19241689145565033,
32000,,0.001,,,,
32049,,0.001,,,,
32049,0.20555749535560608,,500,,,
32063,,,500,0.01700693927705288,,
32063,,,500,,0.19147418439388275,
32064,,0.001,,,,
32099,,0.001,,,,
32099,0.1277439445257187,,501,,,
32127,,,501,0.017082585021853447,,
32127,,,501,,0.1944623440504074,
32128,,0.001,,,,
32149,,0.001,,,,
32149,0.2254936397075653,,502,,,
32191,,,502,0.017881877720355988,,
32191,,,502,,0.19418169558048248,
32192,,0.001,,,,
32199,,0.001,,,,
32199,0.2389598935842514,,503,,,
32249,,0.001,,,,
32249,0.2769840955734253,,503,,,
32255,,,503,0.01821991428732872,,
32255,,,503,,0.19224098324775696,
32256,,0.001,,,,
32299,,0.001,,,,
32299,0.1530972719192505,,504,,,
32319,,,504,0.017934301868081093,,
32319,,,504,,0.19282536208629608,
32320,,0.001,,,,
32349,,0.001,,,,
32349,0.18640536069869995,,505,,,
32383,,,505,0.018020842224359512,,
32383,,,505,,0.1891167163848877,
32384,,0.001,,,,
32399,,0.001,,,,
32399,0.2141532599925995,,506,,,
32447,,,506,0.020297089591622353,,
32447,,,506,,0.19269241392612457,
32448,,0.001,,,,
32449,,0.001,,,,
32449,0.21703524887561798,,507,,,
32499,,0.001,,,,
32499,0.2392430603504181,,507,,,
32511,,,507,0.01812031678855419,,
32511,,,507,,0.19047164916992188,
32512,,0.001,,,,
32549,,0.001,,,,
32549,0.25831082463264465,,508,,,
32575,,,508,0.020421188324689865,,
32575,,,508,,0.2101878970861435,
32576,,0.001,,,,
32599,,0.001,,,,
32599,0.1919003278017044,,509,,,
32639,,,509,0.017661167308688164,,
32639,,,509,,0.19354109466075897,
32640,,0.001,,,,
32649,,0.001,,,,
32649,0.1422794759273529,,510,,,
32699,,0.001,,,,
32699,0.15325944125652313,,510,,,
32703,,,510,0.017313862219452858,,
32703,,,510,,0.19177791476249695,
32704,,0.001,,,,
32749,,0.001,,,,
32749,0.233858123421669,,511,,,
32767,,,511,0.018649036064743996,,
32767,,,511,,0.19355091452598572,
32768,,0.001,,,,
32799,,0.001,,,,
32799,0.20874173939228058,,512,,,
32831,,,512,0.019128212705254555,,
32831,,,512,,0.1927153766155243,
32832,,0.001,,,,
32849,,0.001,,,,
32849,0.23658229410648346,,513,,,
32895,,,513,0.019625885412096977,,
32895,,,513,,0.1921829879283905,
32896,,0.001,,,,
32899,,0.001,,,,
32899,0.20354320108890533,,514,,,
32949,,0.001,,,,
32949,0.22923585772514343,,514,,,
32959,,,514,0.019108448177576065,,
32959,,,514,,0.19326373934745789,
32960,,0.001,,,,
32999,,0.001,,,,
32999,0.21208789944648743,,515,,,
33023,,,515,0.017059065401554108,,
33023,,,515,,0.19345040619373322,
33024,,0.001,,,,
33049,,0.001,,,,
33049,0.1327013522386551,,516,,,
33087,,,516,0.017555726692080498,,
33087,,,516,,0.19132347404956818,
33088,,0.001,,,,
33099,,0.001,,,,
33099,0.2674787640571594,,517,,,
33149,,0.001,,,,
33149,0.18961234390735626,,517,,,
33151,,,517,0.017734916880726814,,
33151,,,517,,0.19113580882549286,
33152,,0.001,,,,
33199,,0.001,,,,
33199,0.1659272313117981,,518,,,
33215,,,518,0.016750039532780647,,
33215,,,518,,0.19369813799858093,
33216,,0.001,,,,
33249,,0.001,,,,
33249,0.14476197957992554,,519,,,
33279,,,519,0.01850166544318199,,
33279,,,519,,0.19210480153560638,
33280,,0.001,,,,
33299,,0.001,,,,
33299,0.1851968616247177,,520,,,
33343,,,520,0.018118184059858322,,
33343,,,520,,0.1908649057149887,
33344,,0.001,,,,
33349,,0.001,,,,
33349,0.20940792560577393,,521,,,
33399,,0.001,,,,
33399,0.20917262136936188,,521,,,
33407,,,521,0.017567601054906845,,
33407,,,521,,0.19331859052181244,
33408,,0.001,,,,
33449,,0.001,,,,
33449,0.1877695918083191,,522,,,
33471,,,522,0.0176253579556942,,
33471,,,522,,0.191203311085701,
33472,,0.001,,,,
33499,,0.001,,,,
33499,0.20750486850738525,,523,,,
33535,,,523,0.017020300030708313,,
33535,,,523,,0.1918707937002182,
33536,,0.001,,,,
33549,,0.001,,,,
33549,0.20450767874717712,,524,,,
33599,,0.001,,,,
33599,0.21739299595355988,,524,,,
33599,,,524,0.016618050634860992,,
33599,,,524,,0.19104094803333282,
33600,,0.001,,,,
33649,,0.001,,,,
33649,0.19253787398338318,,525,,,
33663,,,525,0.016946448013186455,,
33663,,,525,,0.19380724430084229,
33664,,0.001,,,,
33699,,0.001,,,,
33699,0.28950366377830505,,526,,,
33727,,,526,0.017907561734318733,,
33727,,,526,,0.19170111417770386,
33728,,0.001,,,,
33749,,0.001,,,,
33749,0.16822503507137299,,527,,,
33791,,,527,0.018293794244527817,,
33791,,,527,,0.19140689074993134,
33792,,0.001,,,,
33799,,0.001,,,,
33799,0.23347952961921692,,528,,,
33849,,0.001,,,,
33849,0.14308089017868042,,528,,,
33855,,,528,0.017789237201213837,,
33855,,,528,,0.19167934358119965,
33856,,0.001,,,,
33899,,0.001,,,,
33899,0.08083448559045792,,529,,,
33919,,,529,0.02182721346616745,,
33919,,,529,,0.19127404689788818,
33920,,0.001,,,,
33949,,0.001,,,,
33949,0.22375309467315674,,530,,,
33983,,,530,0.018676742911338806,,
33983,,,530,,0.19300328195095062,
33984,,0.001,,,,
33999,,0.001,,,,
33999,0.16570499539375305,,531,,,
34047,,,531,0.01902412250638008,,
34047,,,531,,0.1915801614522934,
34048,,0.001,,,,
34049,,0.001,,,,
34049,0.2323942929506302,,532,,,
34099,,0.001,,,,
34099,0.18540887534618378,,532,,,
34111,,,532,0.018253030255436897,,
34111,,,532,,0.18957437574863434,
34112,,0.001,,,,
34149,,0.001,,,,
34149,0.19036155939102173,,533,,,
34175,,,533,0.018446316942572594,,
34175,,,533,,0.19119864702224731,
34176,,0.001,,,,
34199,,0.001,,,,
34199,0.18385019898414612,,534,,,
34239,,,534,0.017850345000624657,,
34239,,,534,,0.18961957097053528,
34240,,0.001,,,,
34249,,0.001,,,,
34249,0.08845611661672592,,535,,,
34299,,0.001,,,,
34299,0.2671152353286743,,535,,,
34303,,,535,0.017053967341780663,,
34303,,,535,,0.19317375123500824,
34304,,0.001,,,,
34349,,0.001,,,,
34349,0.2502468526363373,,536,,,
34367,,,536,0.018554920330643654,,
34367,,,536,,0.19202639162540436,
34368,,0.001,,,,
34399,,0.001,,,,
34399,0.22393983602523804,,537,,,
34431,,,537,0.017016135156154633,,
34431,,,537,,0.19218386709690094,
34432,,0.001,,,,
34449,,0.001,,,,
34449,0.1360311359167099,,538,,,
34495,,,538,0.02114257588982582,,
34495,,,538,,0.19213108718395233,
34496,,0.001,,,,
34499,,0.001,,,,
34499,0.16394369304180145,,539,,,
34549,,0.001,,,,
34549,0.18837782740592957,,539,,,
34559,,,539,0.01802053116261959,,
34559,,,539,,0.19320319592952728,
34560,,0.001,,,,
34599,,0.001,,,,
34599,0.2387883961200714,,540,,,
34623,,,540,0.022060323506593704,,
34623,,,540,,0.1935800015926361,
34624,,0.001,,,,
34649,,0.001,,,,
34649,0.15506231784820557,,541,,,
34687,,,541,0.01799880526959896,,
34687,,,541,,0.19107970595359802,
34688,,0.001,,,,
34699,,0.001,,,,
34699,0.14363010227680206,,542,,,
34749,,0.001,,,,
34749,0.22729550302028656,,542,,,
34751,,,542,0.0179560799151659,,
34751,,,542,,0.19080860912799835,
34752,,0.001,,,,
34799,,0.001,,,,
34799,0.2904466390609741,,543,,,
34815,,,543,0.018065236508846283,,
34815,,,543,,0.18905791640281677,
34816,,0.001,,,,
34849,,0.001,,,,
34849,0.16640451550483704,,544,,,
34879,,,544,0.01863287016749382,,
34879,,,544,,0.19013580679893494,
34880,,0.001,,,,
34899,,0.001,,,,
34899,0.2933307886123657,,545,,,
34943,,,545,0.022091271355748177,,
34943,,,545,,0.19137950241565704,
34944,,0.001,,,,
34949,,0.001,,,,
34949,0.2213798612356186,,546,,,
34999,,0.001,,,,
34999,0.14602959156036377,,546,,,
35007,,,546,0.024700580164790154,,
35007,,,546,,0.19476628303527832,
35008,,0.001,,,,
35049,,0.001,,,,
35049,0.13712675869464874,,547,,,
35071,,,547,0.017078112810850143,,
35071,,,547,,0.19383105635643005,
35072,,0.001,,,,
35099,,0.001,,,,
35099,0.20559196174144745,,548,,,
35135,,,548,0.016946839168667793,,
35135,,,548,,0.18935510516166687,
35136,,0.001,,,,
35149,,0.001,,,,
35149,0.2740570902824402,,549,,,
35199,,0.001,,,,
35199,0.1461687535047531,,549,,,
35199,,,549,0.018722860142588615,,
35199,,,549,,0.1915968805551529,
35200,,0.001,,,,
35249,,0.001,,,,
35249,0.0898379310965538,,550,,,
35263,,,550,0.01785343885421753,,
35263,,,550,,0.19085760414600372,
35264,,0.001,,,,
35299,,0.001,,,,
35299,0.1178821325302124,,551,,,
35327,,,551,0.018517127260565758,,
35327,,,551,,0.1914874017238617,
35328,,0.001,,,,
35349,,0.001,,,,
35349,0.2095838189125061,,552,,,
35391,,,552,0.0350521095097065,,
35391,,,552,,0.19507791101932526,
35392,,0.001,,,,
35399,,0.001,,,,
35399,0.18258138000965118,,553,,,
35449,,0.001,,,,
35449,0.2011607140302658,,553,,,
35455,,,553,0.017017502337694168,,
35455,,,553,,0.1982468068599701,
35456,,0.001,,,,
35499,,0.001,,,,
35499,0.2861604690551758,,554,,,
35519,,,554,0.018218591809272766,,
35519,,,554,,0.19212111830711365,
35520,,0.001,,,,
35549,,0.001,,,,
35549,0.21782538294792175,,555,,,
35583,,,555,0.017381133511662483,,
35583,,,555,,0.18969260156154633,
35584,,0.001,,,,
35599,,0.001,,,,
35599,0.23639170825481415,,556,,,
35647,,,556,0.019862886518239975,,
35647,,,556,,0.19051581621170044,
35648,,0.001,,,,
35649,,0.001,,,,
35649,0.23212173581123352,,557,,,
35699,,0.001,,,,
35699,0.21044503152370453,,557,,,
35711,,,557,0.01831861399114132,,
35711,,,557,,0.18926958739757538,
35712,,0.001,,,,
35749,,0.001,,,,
35749,0.23067599534988403,,558,,,
35775,,,558,0.017844004556536674,,
35775,,,558,,0.1946873813867569,
35776,,0.001,,,,
35799,,0.001,,,,
35799,0.16911165416240692,,559,,,
35839,,,559,0.017169227823615074,,
35839,,,559,,0.19137287139892578,
35840,,0.001,,,,
35849,,0.001,,,,
35849,0.13280414044857025,,560,,,
35899,,0.001,,,,
35899,0.1576872169971466,,560,,,
35903,,,560,0.01720046065747738,,
35903,,,560,,0.18888752162456512,
35904,,0.001,,,,
35949,,0.001,,,,
35949,0.20429958403110504,,561,,,
35967,,,561,0.019328352063894272,,
35967,,,561,,0.1905224472284317,
35968,,0.001,,,,
35999,,0.001,,,,
35999,0.2155453860759735,,562,,,
36031,,,562,0.017402973026037216,,
36031,,,562,,0.19336646795272827,
36032,,0.001,,,,
36049,,0.001,,,,
36049,0.19948062300682068,,563,,,
36095,,,563,0.01820565015077591,,
36095,,,563,,0.19281333684921265,
36096,,0.001,,,,
36099,,0.001,,,,
36099,0.27936479449272156,,564,,,
36149,,0.001,,,,
36149,0.20895592868328094,,564,,,
36159,,,564,0.018170876428484917,,
36159,,,564,,0.19070085883140564,
36160,,0.001,,,,
36199,,0.001,,,,
36199,0.17153625190258026,,565,,,
36223,,,565,0.017951391637325287,,
36223,,,565,,0.19101740419864655,
36224,,0.001,,,,
36249,,0.001,,,,
36249,0.2778254449367523,,566,,,
36287,,,566,0.033684179186820984,,
36287,,,566,,0.21022440493106842,
36288,,0.001,,,,
36299,,0.001,,,,
36299,0.18237188458442688,,567,,,
36349,,0.001,,,,
36349,0.2831239700317383,,567,,,
36351,,,567,0.02161170355975628,,
36351,,,567,,0.2001541405916214,
36352,,0.001,,,,
36399,,0.001,,,,
36399,0.09505929797887802,,568,,,
36415,,,568,0.019997507333755493,,
36415,,,568,,0.19445466995239258,
36416,,0.001,,,,
36449,,0.001,,,,
36449,0.2733537554740906,,569,,,
36479,,,569,0.019279923290014267,,
36479,,,569,,0.19348512589931488,
36480,,0.001,,,,
36499,,0.001,,,,
36499,0.32178959250450134,,570,,,
36543,,,570,0.02084827981889248,,
36543,,,570,,0.19559112191200256,
36544,,0.001,,,,
36549,,0.001,,,,
36549,0.20994354784488678,,571,,,
36599,,0.001,,,,
36599,0.10892290621995926,,571,,,
36607,,,571,0.017189400270581245,,
36607,,,571,,0.19173231720924377,
36608,,0.001,,,,
36649,,0.001,,,,
36649,0.23441879451274872,,572,,,
36671,,,572,0.019761092960834503,,
36671,,,572,,0.19193121790885925,
36672,,0.001,,,,
36699,,0.001,,,,
36699,0.22143685817718506,,573,,,
36735,,,573,0.01920999214053154,,
36735,,,573,,0.19425258040428162,
36736,,0.001,,,,
36749,,0.001,,,,
36749,0.15383681654930115,,574,,,
36799,,0.001,,,,
36799,0.17803578078746796,,574,,,
36799,,,574,0.021986616775393486,,
36799,,,574,,0.19268222153186798,
36800,,0.001,,,,
36849,,0.001,,,,
36849,0.1931951642036438,,575,,,
36863,,,575,0.018768129870295525,,
36863,,,575,,0.19309082627296448,
36864,,0.001,,,,
36899,,0.001,,,,
36899,0.2377372682094574,,576,,,
36927,,,576,0.019113879650831223,,
36927,,,576,,0.19085557758808136,
36928,,0.001,,,,
36949,,0.001,,,,
36949,0.16438429057598114,,577,,,
36991,,,577,0.019252104684710503,,
36991,,,577,,0.19047755002975464,
36992,,0.001,,,,
36999,,0.001,,,,
36999,0.17105668783187866,,578,,,
37049,,0.001,,,,
37049,0.18058334290981293,,578,,,
37055,,,578,0.019245820119976997,,
37055,,,578,,0.19227902591228485,
37056,,0.001,,,,
37099,,0.001,,,,
37099,0.2923302948474884,,579,,,
37119,,,579,0.019397027790546417,,
37119,,,579,,0.19346606731414795,
37120,,0.001,,,,
37149,,0.001,,,,
37149,0.17977240681648254,,580,,,
37183,,,580,0.017505325376987457,,
37183,,,580,,0.19169165194034576,
37184,,0.001,,,,
37199,,0.001,,,,
37199,0.26108238101005554,,581,,,
37247,,,581,0.017322493717074394,,
37247,,,581,,0.19246995449066162,
37248,,0.001,,,,
37249,,0.001,,,,
37249,0.22526369988918304,,582,,,
37299,,0.001,,,,
37299,0.2043589949607849,,582,,,
37311,,,582,0.019910037517547607,,
37311,,,582,,0.19109058380126953,
37312,,0.001,,,,
37349,,0.001,,,,
37349,0.23938162624835968,,583,,,
37375,,,583,0.019301049411296844,,
37375,,,583,,0.19207364320755005,
37376,,0.001,,,,
37399,,0.001,,,,
37399,0.1912103146314621,,584,,,
37439,,,584,0.0185027327388525,,
37439,,,584,,0.19152142107486725,
37440,,0.001,,,,
37449,,0.001,,,,
37449,0.18165022134780884,,585,,,
37499,,0.001,,,,
37499,0.13810953497886658,,585,,,
37503,,,585,0.020115263760089874,,
37503,,,585,,0.19274772703647614,
37504,,0.001,,,,
37549,,0.001,,,,
37549,0.19477041065692902,,586,,,
37567,,,586,0.020575782284140587,,
37567,,,586,,0.1906004548072815,
37568,,0.001,,,,
37599,,0.001,,,,
37599,0.27277234196662903,,587,,,
37631,,,587,0.017694920301437378,,
37631,,,587,,0.18612369894981384,
37632,,0.001,,,,
37649,,0.001,,,,
37649,0.24934197962284088,,588,,,
37695,,,588,0.025118332356214523,,
37695,,,588,,0.19084681570529938,
37696,,0.001,,,,
37699,,0.001,,,,
37699,0.2229136824607849,,589,,,
37749,,0.001,,,,
37749,0.2741990387439728,,589,,,
37759,,,589,0.035353511571884155,,
37759,,,589,,0.19543880224227905,
37760,,0.001,,,,
37799,,0.001,,,,
37799,0.2330355942249298,,590,,,
37823,,,590,0.018865490332245827,,
37823,,,590,,0.19638057053089142,
37824,,0.001,,,,
37849,,0.001,,,,
37849,0.234036386013031,,591,,,
37887,,,591,0.02136976830661297,,
37887,,,591,,0.1922919899225235,
37888,,0.001,,,,
37899,,0.001,,,,
37899,0.061167582869529724,,592,,,
37949,,0.001,,,,
37949,0.10912395268678665,,592,,,
37951,,,592,0.018242046236991882,,
37951,,,592,,0.19432833790779114,
37952,,0.001,,,,
37999,,0.001,,,,
37999,0.1972082257270813,,593,,,
38015,,,593,0.018092691898345947,,
38015,,,593,,0.1901683658361435,
38016,,0.001,,,,
38049,,0.001,,,,
38049,0.12172438204288483,,594,,,
38079,,,594,0.020185645669698715,,
38079,,,594,,0.18961308896541595,
38080,,0.001,,,,
38099,,0.001,,,,
38099,0.19549205899238586,,595,,,
38143,,,595,0.019390633329749107,,
38143,,,595,,0.19007091224193573,
38144,,0.001,,,,
38149,,0.001,,,,
38149,0.1407141089439392,,596,,,
38199,,0.001,,,,
38199,0.2597014605998993,,596,,,
38207,,,596,0.020076638087630272,,
38207,,,596,,0.19102337956428528,
38208,,0.001,,,,
38249,,0.001,,,,
38249,0.2437116652727127,,597,,,
38271,,,597,0.019122706726193428,,
38271,,,597,,0.1918071210384369,
38272,,0.001,,,,
38299,,0.001,,,,
38299,0.15868404507637024,,598,,,
38335,,,598,0.019077878445386887,,
38335,,,598,,0.1898253709077835,
38336,,0.001,,,,
38349,,0.001,,,,
38349,0.1653822958469391,,599,,,
38399,,0.001,,,,
38399,0.22025835514068604,,599,,,
38399,,,599,0.017280738800764084,,
38399,,,599,,0.18963906168937683,
38400,,0.001,,,,
38449,,0.001,,,,
38449,0.19211573898792267,,600,,,
38463,,,600,0.023740511387586594,,
38463,,,600,,0.19249747693538666,
38464,,0.001,,,,
38499,,0.001,,,,
38499,0.2304326742887497,,601,,,
38527,,,601,0.01848127879202366,,
38527,,,601,,0.19253018498420715,
38528,,0.001,,,,
38549,,0.001,,,,
38549,0.19221913814544678,,602,,,
38591,,,602,0.02010032907128334,,
38591,,,602,,0.19175055623054504,
38592,,0.001,,,,
38599,,0.001,,,,
38599,0.1852286010980606,,603,,,
38649,,0.001,,,,
38649,0.09010792523622513,,603,,,
38655,,,603,0.0210026353597641,,
38655,,,603,,0.18983207643032074,
38656,,0.001,,,,
38699,,0.001,,,,
38699,0.17912538349628448,,604,,,
38719,,,604,0.01744816079735756,,
38719,,,604,,0.1915215253829956,
38720,,0.001,,,,
38749,,0.001,,,,
38749,0.21208980679512024,,605,,,
38783,,,605,0.01737498678267002,,
38783,,,605,,0.19293171167373657,
38784,,0.001,,,,
38799,,0.001,,,,
38799,0.18091300129890442,,606,,,
38847,,,606,0.01949443854391575,,
38847,,,606,,0.19177260994911194,
38848,,0.001,,,,
38849,,0.001,,,,
38849,0.12630262970924377,,607,,,
38899,,0.001,,,,
38899,0.22533731162548065,,607,,,
38911,,,607,0.018152333796024323,,
38911,,,607,,0.1898500770330429,
38912,,0.001,,,,
38949,,0.001,,,,
38949,0.1384393721818924,,608,,,
38975,,,608,0.0180565994232893,,
38975,,,608,,0.19091394543647766,
38976,,0.001,,,,
38999,,0.001,,,,
38999,0.16272243857383728,,609,,,
39039,,,609,0.018490957096219063,,
39039,,,609,,0.190944105386734,
39040,,0.001,,,,
39049,,0.001,,,,
39049,0.18090635538101196,,610,,,
39099,,0.001,,,,
39099,0.21090811491012573,,610,,,
39103,,,610,0.016704091802239418,,
39103,,,610,,0.18972739577293396,
39104,,0.001,,,,
39149,,0.001,,,,
39149,0.20743702352046967,,611,,,
39167,,,611,0.01825181394815445,,
39167,,,611,,0.19371184706687927,
39168,,0.001,,,,
39199,,0.001,,,,
39199,0.23704442381858826,,612,,,
39231,,,612,0.020333286374807358,,
39231,,,612,,0.19210775196552277,
39232,,0.001,,,,
39249,,0.001,,,,
39249,0.06225188076496124,,613,,,
39295,,,613,0.018317990005016327,,
39295,,,613,,0.18810541927814484,
39296,,0.001,,,,
39299,,0.001,,,,
39299,0.20580708980560303,,614,,,
39349,,0.001,,,,
39349,0.1764509677886963,,614,,,
39359,,,614,0.018536044284701347,,
39359,,,614,,0.1875874549150467,
39360,,0.001,,,,
39399,,0.001,,,,
39399,0.2202809453010559,,615,,,
39423,,,615,0.022454731166362762,,
39423,,,615,,0.19168062508106232,
39424,,0.001,,,,
39449,,0.001,,,,
39449,0.23301835358142853,,616,,,
39487,,,616,0.018306463956832886,,
39487,,,616,,0.19326142966747284,
39488,,0.001,,,,
39499,,0.001,,,,
39499,0.21130050718784332,,617,,,
39549,,0.001,,,,
39549,0.20684951543807983,,617,,,
39551,,,617,0.019377687945961952,,
39551,,,617,,0.1928282529115677,
39552,,0.001,,,,
39599,,0.001,,,,
39599,0.08917968720197678,,618,,,
39615,,,618,0.018281029537320137,,
39615,,,618,,0.19000016152858734,
39616,,0.001,,,,
39649,,0.001,,,,
39649,0.1464945673942566,,619,,,
39679,,,619,0.01913517713546753,,
39679,,,619,,0.18906037509441376,
39680,,0.001,,,,
39699,,0.001,,,,
39699,0.2304823398590088,,620,,,
39743,,,620,0.023690495640039444,,
39743,,,620,,0.1929229199886322,
39744,,0.001,,,,
39749,,0.001,,,,
39749,0.2738521099090576,,621,,,
39799,,0.001,,,,
39799,0.20731210708618164,,621,,,
39807,,,621,0.023100415244698524,,
39807,,,621,,0.1960529386997223,
39808,,0.001,,,,
39849,,0.001,,,,
39849,0.24527086317539215,,622,,,
39871,,,622,0.022072117775678635,,
39871,,,622,,0.19057488441467285,
39872,,0.001,,,,
39899,,0.001,,,,
39899,0.14313781261444092,,623,,,
39935,,,623,0.01774417608976364,,
39935,,,623,,0.19016510248184204,
39936,,0.001,,,,
39949,,0.001,,,,
39949,0.16930216550827026,,624,,,
39999,,0.001,,,,
39999,0.21440744400024414,,624,,,
39999,,,624,0.01738097332417965,,
39999,,,624,,0.1896114945411682,
40000,,0.001,,,,
40049,,0.001,,,,
40049,0.19977188110351562,,625,,,
40063,,,625,0.022854018956422806,,
40063,,,625,,0.18992920219898224,
40064,,0.001,,,,
40099,,0.001,,,,
40099,0.1499786078929901,,626,,,
40127,,,626,0.01761387288570404,,
40127,,,626,,0.19006961584091187,
40128,,0.001,,,,
40149,,0.001,,,,
40149,0.25425294041633606,,627,,,
40191,,,627,0.01939082145690918,,
40191,,,627,,0.18824122846126556,
40192,,0.001,,,,
40199,,0.001,,,,
40199,0.14508609473705292,,628,,,
40249,,0.001,,,,
40249,0.23558510839939117,,628,,,
40255,,,628,0.018037578091025352,,
40255,,,628,,0.18947595357894897,
40256,,0.001,,,,
40299,,0.001,,,,
40299,0.2038835734128952,,629,,,
40319,,,629,0.018432047218084335,,
40319,,,629,,0.18882115185260773,
40320,,0.001,,,,
40349,,0.001,,,,
40349,0.14247983694076538,,630,,,
40383,,,630,0.018018728122115135,,
40383,,,630,,0.18926416337490082,
40384,,0.001,,,,
40399,,0.001,,,,
40399,0.1905820369720459,,631,,,
40447,,,631,0.020029403269290924,,
40447,,,631,,0.19277633726596832,
40448,,0.001,,,,
40449,,0.001,,,,
40449,0.2027176022529602,,632,,,
40499,,0.001,,,,
40499,0.24219225347042084,,632,,,
40511,,,632,0.018619835376739502,,
40511,,,632,,0.18809130787849426,
40512,,0.001,,,,
40549,,0.001,,,,
40549,0.24457044899463654,,633,,,
40575,,,633,0.02463597059249878,,
40575,,,633,,0.19149038195610046,
40576,,0.001,,,,
40599,,0.001,,,,
40599,0.21006473898887634,,634,,,
40639,,,634,0.01934182085096836,,
40639,,,634,,0.1910189390182495,
40640,,0.001,,,,
40649,,0.001,,,,
40649,0.12795431911945343,,635,,,
40699,,0.001,,,,
40699,0.2237526923418045,,635,,,
40703,,,635,0.01904127560555935,,
40703,,,635,,0.19057603180408478,
40704,,0.001,,,,
40749,,0.001,,,,
40749,0.08922958374023438,,636,,,
40767,,,636,0.018809160217642784,,
40767,,,636,,0.1897784024477005,
40768,,0.001,,,,
40799,,0.001,,,,
40799,0.19375501573085785,,637,,,
40831,,,637,0.017944132909178734,,
40831,,,637,,0.19114792346954346,
40832,,0.001,,,,
40849,,0.001,,,,
40849,0.2760601341724396,,638,,,
40895,,,638,0.01992083713412285,,
40895,,,638,,0.19101952016353607,
40896,,0.001,,,,
40899,,0.001,,,,
40899,0.23857787251472473,,639,,,
40949,,0.001,,,,
40949,0.1994413137435913,,639,,,
40959,,,639,0.019748501479625702,,
40959,,,639,,0.19145211577415466,
40960,,0.001,,,,
40999,,0.001,,,,
40999,0.11970391869544983,,640,,,
41023,,,640,0.01832684874534607,,
41023,,,640,,0.1902182549238205,
41024,,0.001,,,,
41049,,0.001,,,,
41049,0.18138258159160614,,641,,,
41087,,,641,0.016935529187321663,,
41087,,,641,,0.18804728984832764,
41088,,0.001,,,,
41099,,0.001,,,,
41099,0.16020552814006805,,642,,,
41149,,0.001,,,,
41149,0.146344855427742,,642,,,
41151,,,642,0.018829746171832085,,
41151,,,642,,0.18787619471549988,
41152,,0.001,,,,
41199,,0.001,,,,
41199,0.1423439085483551,,643,,,
41215,,,643,0.01850646734237671,,
41215,,,643,,0.1908474564552307,
41216,,0.001,,,,
41249,,0.001,,,,
41249,0.21338650584220886,,644,,,
41279,,,644,0.018443480134010315,,
41279,,,644,,0.19131579995155334,
41280,,0.001,,,,
41299,,0.001,,,,
41299,0.18607883155345917,,645,,,
41343,,,645,0.022064881399273872,,
41343,,,645,,0.19074249267578125,
41344,,0.001,,,,
41349,,0.001,,,,
41349,0.28634893894195557,,646,,,
41399,,0.001,,,,
41399,0.19369512796401978,,646,,,
41407,,,646,0.018735220655798912,,
41407,,,646,,0.1911820024251938,
