train_loss_step,epoch,step,lr-Adam,val_loss,train_loss_epoch,test_loss
,486,31167,,0.7940537929534912,,
,486,31167,,,0.7870888710021973,
,,31168,0.001,,,
,,31199,0.001,,,
0.7615035176277161,487,31199,,,,
,487,31231,,0.794025182723999,,
,487,31231,,,0.7871248126029968,
,,31232,0.001,,,
,,31249,0.001,,,
0.7946855425834656,488,31249,,,,
,488,31295,,0.7939842939376831,,
,488,31295,,,0.7871114015579224,
,,31296,0.001,,,
,,31299,0.001,,,
0.790550172328949,489,31299,,,,
,,31349,0.001,,,
0.7832768559455872,489,31349,,,,
,489,31359,,0.7940073609352112,,
,489,31359,,,0.7870708107948303,
,,31360,0.001,,,
,,31399,0.001,,,
0.7887403964996338,490,31399,,,,
,490,31423,,0.7940571308135986,,
,490,31423,,,0.7872310876846313,
,,31424,0.001,,,
,,31449,0.001,,,
0.7683187127113342,491,31449,,,,
,491,31487,,0.7940028309822083,,
,491,31487,,,0.7872440218925476,
,,31488,0.001,,,
,,31499,0.001,,,
0.8148269057273865,492,31499,,,,
,,31549,0.001,,,
0.7709888219833374,492,31549,,,,
,492,31551,,0.7939978837966919,,
,492,31551,,,0.7870861291885376,
,,31552,0.001,,,
,,31599,0.001,,,
0.8109492063522339,493,31599,,,,
,493,31615,,0.794014573097229,,
,493,31615,,,0.7870808243751526,
,,31616,0.001,,,
,,31649,0.001,,,
0.7923328280448914,494,31649,,,,
,494,31679,,0.7942981719970703,,
,494,31679,,,0.7871289849281311,
,,31680,0.001,,,
,,31699,0.001,,,
0.7989676594734192,495,31699,,,,
,495,31743,,0.7946186065673828,,
,495,31743,,,0.7872717976570129,
,,31744,0.001,,,
,,31749,0.001,,,
0.8185926675796509,496,31749,,,,
,,31799,0.001,,,
0.7785438299179077,496,31799,,,,
,496,31807,,0.7940777540206909,,
,496,31807,,,0.7876336574554443,
,,31808,0.001,,,
,,31849,0.001,,,
0.7872262597084045,497,31849,,,,
,497,31871,,0.7939909100532532,,
,497,31871,,,0.7871010899543762,
,,31872,0.001,,,
,,31899,0.001,,,
0.8070353269577026,498,31899,,,,
,498,31935,,0.7939778566360474,,
,498,31935,,,0.7870895862579346,
,,31936,0.001,,,
,,31949,0.001,,,
0.761132538318634,499,31949,,,,
,,31999,0.001,,,
0.7911178469657898,499,31999,,,,
,499,31999,,0.7939789891242981,,
,499,31999,,,0.7870522141456604,
,,32000,0.001,,,
,,32049,0.001,,,
0.7689322829246521,500,32049,,,,
,500,32063,,0.7939904928207397,,
,500,32063,,,0.787097156047821,
,,32064,0.001,,,
,,32099,0.001,,,
0.8207579851150513,501,32099,,,,
,501,32127,,0.7939847111701965,,
,501,32127,,,0.7870983481407166,
,,32128,0.001,,,
,,32149,0.001,,,
0.8053298592567444,502,32149,,,,
,502,32191,,0.79398512840271,,
,502,32191,,,0.7870834469795227,
,,32192,0.001,,,
,,32199,0.001,,,
0.8035665154457092,503,32199,,,,
,,32249,0.001,,,
0.8171460628509521,503,32249,,,,
,503,32255,,0.7941231727600098,,
,503,32255,,,0.7871541380882263,
,,32256,0.001,,,
,,32299,0.001,,,
0.7823547720909119,504,32299,,,,
,504,32319,,0.7942670583724976,,
,504,32319,,,0.7871986627578735,
,,32320,0.001,,,
,,32349,0.001,,,
0.782400906085968,505,32349,,,,
,505,32383,,0.7939896583557129,,
,505,32383,,,0.7871992588043213,
,,32384,0.001,,,
,,32399,0.001,,,
0.7808972001075745,506,32399,,,,
,506,32447,,0.7939735054969788,,
,506,32447,,,0.7870970368385315,
,,32448,0.001,,,
,,32449,0.001,,,
0.78423011302948,507,32449,,,,
,,32499,0.001,,,
0.7891284227371216,507,32499,,,,
,507,32511,,0.7939757704734802,,
,507,32511,,,0.7870784401893616,
,,32512,0.001,,,
,,32549,0.001,,,
0.7675622701644897,508,32549,,,,
,508,32575,,0.7940375804901123,,
,508,32575,,,0.7870435118675232,
,,32576,0.001,,,
,,32599,0.001,,,
0.8042364716529846,509,32599,,,,
,509,32639,,0.7941128015518188,,
,509,32639,,,0.7872079014778137,
,,32640,0.001,,,
,,32649,0.001,,,
0.8087734580039978,510,32649,,,,
,,32699,0.001,,,
0.7640893459320068,510,32699,,,,
,510,32703,,0.7941307425498962,,
,510,32703,,,0.7872554063796997,
,,32704,0.001,,,
,,32749,0.001,,,
0.7644967436790466,511,32749,,,,
,511,32767,,0.7940047383308411,,
,511,32767,,,0.7872153520584106,
,,32768,0.001,,,
,,32799,0.001,,,
0.7901109457015991,512,32799,,,,
,512,32831,,0.7940220832824707,,
,512,32831,,,0.7870937585830688,
,,32832,0.001,,,
,,32849,0.001,,,
0.8072685599327087,513,32849,,,,
,513,32895,,0.7939921021461487,,
,513,32895,,,0.787153959274292,
,,32896,0.001,,,
,,32899,0.001,,,
0.7883096933364868,514,32899,,,,
,,32949,0.001,,,
0.8034424185752869,514,32949,,,,
,514,32959,,0.7939695119857788,,
,514,32959,,,0.7870408296585083,
,,32960,0.001,,,
,,32999,0.001,,,
0.790013313293457,515,32999,,,,
,515,33023,,0.7944549322128296,,
,515,33023,,,0.7870609760284424,
,,33024,0.001,,,
,,33049,0.001,,,
0.7876144647598267,516,33049,,,,
,516,33087,,0.7940077781677246,,
,516,33087,,,0.7873051166534424,
,,33088,0.001,,,
,,33099,0.001,,,
0.7875950336456299,517,33099,,,,
,,33149,0.001,,,
0.796739399433136,517,33149,,,,
,517,33151,,0.7939754128456116,,
,517,33151,,,0.7870545983314514,
,,33152,0.001,,,
,,33199,0.001,,,
0.756843626499176,518,33199,,,,
,518,33215,,0.7939839363098145,,
,518,33215,,,0.7871088981628418,
,,33216,0.001,,,
,,33249,0.001,,,
0.7733380794525146,519,33249,,,,
,519,33279,,0.7943345904350281,,
,519,33279,,,0.7870982885360718,
,,33280,0.001,,,
,,33299,0.001,,,
0.7642589807510376,520,33299,,,,
,520,33343,,0.7941596508026123,,
,520,33343,,,0.7876537442207336,
,,33344,0.001,,,
,,33349,0.001,,,
0.7793048024177551,521,33349,,,,
,,33399,0.001,,,
0.7909095287322998,521,33399,,,,
,521,33407,,0.7939779162406921,,
,521,33407,,,0.7871549725532532,
,,33408,0.001,,,
,,33449,0.001,,,
0.8076532483100891,522,33449,,,,
,522,33471,,0.7939745187759399,,
,522,33471,,,0.787032425403595,
,,33472,0.001,,,
,,33499,0.001,,,
0.776353120803833,523,33499,,,,
,523,33535,,0.7939841151237488,,
,523,33535,,,0.7870727777481079,
,,33536,0.001,,,
,,33549,0.001,,,
0.7717238664627075,524,33549,,,,
,,33599,0.001,,,
0.8113136887550354,524,33599,,,,
,524,33599,,0.793982207775116,,
,524,33599,,,0.7870632410049438,
,,33600,0.001,,,
,,33649,0.001,,,
0.7986683249473572,525,33649,,,,
,525,33663,,0.7940107583999634,,
,525,33663,,,0.7870631217956543,
,,33664,0.001,,,
,,33699,0.001,,,
0.7760940790176392,526,33699,,,,
,526,33727,,0.7942250370979309,,
,526,33727,,,0.787155270576477,
,,33728,0.001,,,
,,33749,0.001,,,
0.7697708606719971,527,33749,,,,
,527,33791,,0.7940127849578857,,
,527,33791,,,0.7872490882873535,
,,33792,0.001,,,
,,33799,0.001,,,
0.790541410446167,528,33799,,,,
,,33849,0.001,,,
0.8070905208587646,528,33849,,,,
,528,33855,,0.7940266728401184,,
,528,33855,,,0.7871260643005371,
,,33856,0.001,,,
,,33899,0.001,,,
0.7739530205726624,529,33899,,,,
,529,33919,,0.7939895987510681,,
,529,33919,,,0.7870426177978516,
,,33920,0.001,,,
,,33949,0.001,,,
0.7761027216911316,530,33949,,,,
,530,33983,,0.7939686179161072,,
,530,33983,,,0.7870631217956543,
,,33984,0.001,,,
,,33999,0.001,,,
0.7945074439048767,531,33999,,,,
,531,34047,,0.7940575480461121,,
,531,34047,,,0.7871257066726685,
,,34048,0.001,,,
,,34049,0.001,,,
0.7441646456718445,532,34049,,,,
,,34099,0.001,,,
0.7931453585624695,532,34099,,,,
,532,34111,,0.7940374612808228,,
,532,34111,,,0.787091851234436,
,,34112,0.001,,,
,,34149,0.001,,,
0.7797179222106934,533,34149,,,,
,533,34175,,0.7939798831939697,,
,533,34175,,,0.7870917320251465,
,,34176,0.001,,,
,,34199,0.001,,,
0.7820814847946167,534,34199,,,,
,534,34239,,0.7939856052398682,,
,534,34239,,,0.7870587110519409,
,,34240,0.001,,,
,,34249,0.001,,,
0.771135151386261,535,34249,,,,
,,34299,0.001,,,
0.7861295342445374,535,34299,,,,
,535,34303,,0.7939842343330383,,
,535,34303,,,0.7871068716049194,
,,34304,0.001,,,
,,34349,0.001,,,
0.797182023525238,536,34349,,,,
,536,34367,,0.7940024733543396,,
,536,34367,,,0.7871428728103638,
,,34368,0.001,,,
,,34399,0.001,,,
0.7734420299530029,537,34399,,,,
,537,34431,,0.7939884662628174,,
,537,34431,,,0.7870894074440002,
,,34432,0.001,,,
,,34449,0.001,,,
0.8198307752609253,538,34449,,,,
,538,34495,,0.7944610118865967,,
,538,34495,,,0.7871432900428772,
,,34496,0.001,,,
,,34499,0.001,,,
0.7858642935752869,539,34499,,,,
,,34549,0.001,,,
0.8216035962104797,539,34549,,,,
,539,34559,,0.794013261795044,,
,539,34559,,,0.7872685790061951,
,,34560,0.001,,,
,,34599,0.001,,,
0.7608565092086792,540,34599,,,,
,540,34623,,0.7941376566886902,,
,540,34623,,,0.7872553467750549,
,,34624,0.001,,,
,,34649,0.001,,,
0.80806964635849,541,34649,,,,
,541,34687,,0.7939901351928711,,
,541,34687,,,0.7871484756469727,
,,34688,0.001,,,
,,34699,0.001,,,
0.7777214646339417,542,34699,,,,
,,34749,0.001,,,
0.7741100192070007,542,34749,,,,
,542,34751,,0.7939612865447998,,
,542,34751,,,0.7871053814888,
,,34752,0.001,,,
,,34799,0.001,,,
0.7669854164123535,543,34799,,,,
,543,34815,,0.793972909450531,,
,543,34815,,,0.7870848178863525,
,,34816,0.001,,,
,,34849,0.001,,,
0.795109748840332,544,34849,,,,
,544,34879,,0.7941294312477112,,
,544,34879,,,0.7873201370239258,
,,34880,0.001,,,
,,34899,0.001,,,
0.7905906438827515,545,34899,,,,
,545,34943,,0.7939884662628174,,
,545,34943,,,0.7871608138084412,
,,34944,0.001,,,
,,34949,0.001,,,
0.7986088395118713,546,34949,,,,
,,34999,0.001,,,
0.7500810027122498,546,34999,,,,
,546,35007,,0.7939640283584595,,
,546,35007,,,0.7870590686798096,
,,35008,0.001,,,
,,35049,0.001,,,
0.8028491735458374,547,35049,,,,
,547,35071,,0.7939575910568237,,
,547,35071,,,0.7870540022850037,
,,35072,0.001,,,
,,35099,0.001,,,
0.7744837403297424,548,35099,,,,
,548,35135,,0.7939697504043579,,
,548,35135,,,0.7870625853538513,
,,35136,0.001,,,
,,35149,0.001,,,
0.7838073968887329,549,35149,,,,
,,35199,0.001,,,
0.7574092745780945,549,35199,,,,
,549,35199,,0.7940661907196045,,
,549,35199,,,0.7870790958404541,
,,35200,0.001,,,
,,35249,0.001,,,
0.785881757736206,550,35249,,,,
,550,35263,,0.7939661145210266,,
,550,35263,,,0.7870493531227112,
,,35264,0.001,,,
,,35299,0.001,,,
0.7592145800590515,551,35299,,,,
,551,35327,,0.7939803600311279,,
,551,35327,,,0.7870603799819946,
,,35328,0.001,,,
,,35349,0.001,,,
0.7692108154296875,552,35349,,,,
,552,35391,,0.7939640879631042,,
,552,35391,,,0.7870871424674988,
,,35392,0.001,,,
,,35399,0.001,,,
0.7984790205955505,553,35399,,,,
,,35449,0.001,,,
0.7748223543167114,553,35449,,,,
,553,35455,,0.7939952611923218,,
,553,35455,,,0.7871491312980652,
,,35456,0.001,,,
,,35499,0.001,,,
0.7757193446159363,554,35499,,,,
,554,35519,,0.7940167188644409,,
,554,35519,,,0.7871425747871399,
,,35520,0.001,,,
,,35549,0.001,,,
0.7799745798110962,555,35549,,,,
,555,35583,,0.7939534187316895,,
,555,35583,,,0.7871088981628418,
,,35584,0.001,,,
,,35599,0.001,,,
0.8024510741233826,556,35599,,,,
,556,35647,,0.7939549088478088,,
,556,35647,,,0.7870291471481323,
,,35648,0.001,,,
,,35649,0.001,,,
0.7896054983139038,557,35649,,,,
,,35699,0.001,,,
0.8052183985710144,557,35699,,,,
,557,35711,,0.7940599918365479,,
,557,35711,,,0.7870739698410034,
,,35712,0.001,,,
,,35749,0.001,,,
0.7934978008270264,558,35749,,,,
,558,35775,,0.7939893007278442,,
,558,35775,,,0.7871122360229492,
,,35776,0.001,,,
,,35799,0.001,,,
0.8042115569114685,559,35799,,,,
,559,35839,,0.7939574718475342,,
,559,35839,,,0.7870778441429138,
,,35840,0.001,,,
,,35849,0.001,,,
0.779230535030365,560,35849,,,,
,,35899,0.001,,,
0.7723079919815063,560,35899,,,,
,560,35903,,0.7939698100090027,,
,560,35903,,,0.7870752215385437,
,,35904,0.001,,,
,,35949,0.001,,,
0.8198464512825012,561,35949,,,,
,561,35967,,0.794246256351471,,
,561,35967,,,0.7871268391609192,
,,35968,0.001,,,
,,35999,0.001,,,
0.7918739318847656,562,35999,,,,
,562,36031,,0.7939925193786621,,
,562,36031,,,0.7872052192687988,
,,36032,0.001,,,
,,36049,0.001,,,
0.7745742797851562,563,36049,,,,
,563,36095,,0.7940732836723328,,
,563,36095,,,0.7871465682983398,
,,36096,0.001,,,
,,36099,0.001,,,
0.8044658303260803,564,36099,,,,
,,36149,0.001,,,
0.8132280111312866,564,36149,,,,
,564,36159,,0.7939677238464355,,
,564,36159,,,0.7870994210243225,
,,36160,0.001,,,
,,36199,0.001,,,
0.791155219078064,565,36199,,,,
,565,36223,,0.7944604158401489,,
,565,36223,,,0.7872845530509949,
,,36224,0.001,,,
,,36249,0.001,,,
0.7814715504646301,566,36249,,,,
,566,36287,,0.7946071624755859,,
,566,36287,,,0.7871459126472473,
,,36288,0.001,,,
,,36299,0.001,,,
0.8061004281044006,567,36299,,,,
,,36349,0.001,,,
0.7953103184700012,567,36349,,,,
,567,36351,,0.7939815521240234,,
,567,36351,,,0.7872263193130493,
,,36352,0.001,,,
,,36399,0.001,,,
0.7905592918395996,568,36399,,,,
,568,36415,,0.7939671874046326,,
,568,36415,,,0.7870230078697205,
,,36416,0.001,,,
,,36449,0.001,,,
0.8068239092826843,569,36449,,,,
,569,36479,,0.7939523458480835,,
,569,36479,,,0.7869837880134583,
,,36480,0.001,,,
,,36499,0.001,,,
0.8071510791778564,570,36499,,,,
,570,36543,,0.7940018177032471,,
,570,36543,,,0.7870602607727051,
,,36544,0.001,,,
,,36549,0.001,,,
0.7834157943725586,571,36549,,,,
,,36599,0.001,,,
0.76914381980896,571,36599,,,,
,571,36607,,0.7939639091491699,,
,571,36607,,,0.7871468663215637,
,,36608,0.001,,,
,,36649,0.001,,,
0.7567256689071655,572,36649,,,,
,572,36671,,0.7939806580543518,,
,572,36671,,,0.7870497107505798,
,,36672,0.001,,,
,,36699,0.001,,,
0.7661838531494141,573,36699,,,,
,573,36735,,0.7939881682395935,,
,573,36735,,,0.787050724029541,
,,36736,0.001,,,
,,36749,0.001,,,
0.774157702922821,574,36749,,,,
,,36799,0.001,,,
0.7866600155830383,574,36799,,,,
,574,36799,,0.7940018177032471,,
,574,36799,,,0.7872157096862793,
,,36800,0.001,,,
,,36849,0.001,,,
0.8085030913352966,575,36849,,,,
,575,36863,,0.7940096855163574,,
,575,36863,,,0.7870853543281555,
,,36864,0.001,,,
,,36899,0.001,,,
0.7675703167915344,576,36899,,,,
,576,36927,,0.7939443588256836,,
,576,36927,,,0.787076473236084,
,,36928,0.001,,,
,,36949,0.001,,,
0.7634661197662354,577,36949,,,,
,577,36991,,0.7942992448806763,,
,577,36991,,,0.787057638168335,
,,36992,0.001,,,
,,36999,0.001,,,
0.7949610352516174,578,36999,,,,
,,37049,0.001,,,
0.8045609593391418,578,37049,,,,
,578,37055,,0.7939841747283936,,
,578,37055,,,0.7871696949005127,
,,37056,0.001,,,
,,37099,0.001,,,
0.7984437942504883,579,37099,,,,
,579,37119,,0.7939925789833069,,
,579,37119,,,0.7870639562606812,
,,37120,0.001,,,
,,37149,0.001,,,
0.8142045736312866,580,37149,,,,
,580,37183,,0.7939742207527161,,
,580,37183,,,0.7870370149612427,
,,37184,0.001,,,
,,37199,0.001,,,
0.8208093643188477,581,37199,,,,
,581,37247,,0.7939928770065308,,
,581,37247,,,0.7870562076568604,
,,37248,0.001,,,
,,37249,0.001,,,
0.784540057182312,582,37249,,,,
,,37299,0.001,,,
0.8027138710021973,582,37299,,,,
,582,37311,,0.7940884828567505,,
,582,37311,,,0.787198007106781,
,,37312,0.001,,,
,,37349,0.001,,,
0.8203812837600708,583,37349,,,,
,583,37375,,0.7939768433570862,,
,583,37375,,,0.7872228026390076,
,,37376,0.001,,,
,,37399,0.001,,,
0.7941101789474487,584,37399,,,,
,584,37439,,0.7939780354499817,,
,584,37439,,,0.7870833277702332,
,,37440,0.001,,,
,,37449,0.001,,,
0.7728441953659058,585,37449,,,,
,,37499,0.001,,,
0.7758111357688904,585,37499,,,,
,585,37503,,0.7939624190330505,,
,585,37503,,,0.7870911359786987,
,,37504,0.001,,,
,,37549,0.001,,,
0.78395015001297,586,37549,,,,
,586,37567,,0.7939695715904236,,
,586,37567,,,0.7870256900787354,
,,37568,0.001,,,
,,37599,0.001,,,
0.8080565929412842,587,37599,,,,
,587,37631,,0.7940809726715088,,
,587,37631,,,0.787132740020752,
,,37632,0.001,,,
,,37649,0.001,,,
0.8104046583175659,588,37649,,,,
,588,37695,,0.7939790487289429,,
,588,37695,,,0.787097156047821,
,,37696,0.001,,,
,,37699,0.001,,,
0.7659317255020142,589,37699,,,,
,,37749,0.001,,,
0.7722909450531006,589,37749,,,,
,589,37759,,0.7939544320106506,,
,589,37759,,,0.787138044834137,
,,37760,0.001,,,
,,37799,0.001,,,
0.8097277283668518,590,37799,,,,
,590,37823,,0.7940201163291931,,
,590,37823,,,0.7870555520057678,
,,37824,0.001,,,
,,37849,0.001,,,
0.7981010675430298,591,37849,,,,
,591,37887,,0.7941049933433533,,
,591,37887,,,0.7870920896530151,
,,37888,0.001,,,
,,37899,0.001,,,
0.7650303244590759,592,37899,,,,
,,37949,0.001,,,
0.8262557983398438,592,37949,,,,
,592,37951,,0.7939918637275696,,
,592,37951,,,0.7870773673057556,
,,37952,0.001,,,
,,37999,0.001,,,
0.7955570220947266,593,37999,,,,
,593,38015,,0.7940399050712585,,
,593,38015,,,0.787033200263977,
,,38016,0.001,,,
,,38049,0.001,,,
0.8114816546440125,594,38049,,,,
,594,38079,,0.7939430475234985,,
,594,38079,,,0.7870758771896362,
,,38080,0.001,,,
,,38099,0.001,,,
0.7762637734413147,595,38099,,,,
,595,38143,,0.7939503192901611,,
,595,38143,,,0.7870839238166809,
,,38144,0.001,,,
,,38149,0.001,,,
0.7987409234046936,596,38149,,,,
,,38199,0.001,,,
0.7832689881324768,596,38199,,,,
,596,38207,,0.7939444184303284,,
,596,38207,,,0.7870962619781494,
,,38208,0.001,,,
,,38249,0.001,,,
0.786464512348175,597,38249,,,,
,597,38271,,0.7939898371696472,,
,597,38271,,,0.7870285511016846,
,,38272,0.001,,,
,,38299,0.001,,,
0.7727678418159485,598,38299,,,,
,598,38335,,0.7939633727073669,,
,598,38335,,,0.7871232032775879,
,,38336,0.001,,,
,,38349,0.001,,,
0.7890321016311646,599,38349,,,,
,,38399,0.001,,,
0.7533295750617981,599,38399,,,,
,599,38399,,0.7940340042114258,,
,599,38399,,,0.7870371341705322,
,,38400,0.001,,,
,,38449,0.001,,,
0.7782753705978394,600,38449,,,,
,600,38463,,0.7940797209739685,,
,600,38463,,,0.7870615720748901,
,,38464,0.001,,,
,,38499,0.001,,,
0.7885302305221558,601,38499,,,,
,601,38527,,0.793967068195343,,
,601,38527,,,0.7870655059814453,
,,38528,0.001,,,
,,38549,0.001,,,
0.7909820079803467,602,38549,,,,
,602,38591,,0.7940096855163574,,
,602,38591,,,0.7870206236839294,
,,38592,0.001,,,
,,38599,0.001,,,
0.7944964170455933,603,38599,,,,
,,38649,0.001,,,
0.7957108616828918,603,38649,,,,
,603,38655,,0.7940781116485596,,
,603,38655,,,0.7871392369270325,
,,38656,0.001,,,
,,38699,0.001,,,
0.7593848705291748,604,38699,,,,
,604,38719,,0.7939688563346863,,
,604,38719,,,0.7871887683868408,
,,38720,0.001,,,
,,38749,0.001,,,
0.7864921689033508,605,38749,,,,
,605,38783,,0.7940240502357483,,
,605,38783,,,0.7870352268218994,
,,38784,0.001,,,
,,38799,0.001,,,
0.7874763607978821,606,38799,,,,
,606,38847,,0.7940168976783752,,
,606,38847,,,0.7870699167251587,
,,38848,0.001,,,
,,38849,0.001,,,
0.798892080783844,607,38849,,,,
,,38899,0.001,,,
0.7957379221916199,607,38899,,,,
,607,38911,,0.7941644191741943,,
,607,38911,,,0.787152886390686,
,,38912,0.001,,,
,,38949,0.001,,,
0.7917771339416504,608,38949,,,,
,608,38975,,0.7940624356269836,,
,608,38975,,,0.7871682047843933,
,,38976,0.001,,,
,,38999,0.001,,,
0.8105406165122986,609,38999,,,,
,609,39039,,0.7939565777778625,,
,609,39039,,,0.7870621681213379,
,,39040,0.001,,,
,,39049,0.001,,,
0.8187381625175476,610,39049,,,,
,,39099,0.001,,,
0.7638453841209412,610,39099,,,,
,610,39103,,0.7939305901527405,,
,610,39103,,,0.7870593070983887,
,,39104,0.001,,,
,,39149,0.001,,,
0.7877928018569946,611,39149,,,,
,611,39167,,0.7943165898323059,,
,611,39167,,,0.7870146632194519,
,,39168,0.001,,,
,,39199,0.001,,,
0.796159029006958,612,39199,,,,
,612,39231,,0.793965756893158,,
,612,39231,,,0.787144660949707,
,,39232,0.001,,,
,,39249,0.001,,,
0.7701143622398376,613,39249,,,,
,613,39295,,0.793938398361206,,
,613,39295,,,0.787034809589386,
,,39296,0.001,,,
,,39299,0.001,,,
0.8050084114074707,614,39299,,,,
,,39349,0.001,,,
0.7560818195343018,614,39349,,,,
,614,39359,,0.7940161228179932,,
,614,39359,,,0.7870218753814697,
,,39360,0.001,,,
,,39399,0.001,,,
0.7990624308586121,615,39399,,,,
,615,39423,,0.7939918637275696,,
,615,39423,,,0.7870717644691467,
,,39424,0.001,,,
,,39449,0.001,,,
0.7855755686759949,616,39449,,,,
,616,39487,,0.7939475178718567,,
,616,39487,,,0.7870585322380066,
,,39488,0.001,,,
,,39499,0.001,,,
0.7815957069396973,617,39499,,,,
,,39549,0.001,,,
0.8087424635887146,617,39549,,,,
,617,39551,,0.7939676642417908,,
,617,39551,,,0.787031352519989,
,,39552,0.001,,,
,,39599,0.001,,,
0.7677338123321533,618,39599,,,,
,618,39615,,0.7940436005592346,,
,618,39615,,,0.7870864868164062,
,,39616,0.001,,,
,,39649,0.001,,,
0.7910590767860413,619,39649,,,,
,619,39679,,0.7939362525939941,,
,619,39679,,,0.787098228931427,
,,39680,0.001,,,
,,39699,0.001,,,
0.7616395354270935,620,39699,,,,
,620,39743,,0.794098973274231,,
,620,39743,,,0.7870252728462219,
,,39744,0.001,,,
,,39749,0.001,,,
0.768443763256073,621,39749,,,,
,,39799,0.001,,,
0.7583677172660828,621,39799,,,,
,621,39807,,0.7939355373382568,,
,621,39807,,,0.7871265411376953,
,,39808,0.001,,,
,,39849,0.001,,,
0.8066800236701965,622,39849,,,,
,622,39871,,0.7940301299095154,,
,622,39871,,,0.7871020436286926,
,,39872,0.001,,,
,,39899,0.001,,,
0.7801806330680847,623,39899,,,,
,623,39935,,0.7943815588951111,,
,623,39935,,,0.7873145937919617,
,,39936,0.001,,,
,,39949,0.001,,,
0.7950965762138367,624,39949,,,,
,,39999,0.001,,,
0.7561371922492981,624,39999,,,,
,624,39999,,0.7940225005149841,,
,624,39999,,,0.787372887134552,
,,40000,0.001,,,
,,40049,0.001,,,
0.7815917730331421,625,40049,,,,
,625,40063,,0.7939363718032837,,
,625,40063,,,0.7870709300041199,
,,40064,0.001,,,
,,40099,0.001,,,
0.7705247402191162,626,40099,,,,
,626,40127,,0.7939394116401672,,
,626,40127,,,0.7870559096336365,
,,40128,0.001,,,
,,40149,0.001,,,
0.8062519431114197,627,40149,,,,
,627,40191,,0.7939582467079163,,
,627,40191,,,0.7870091199874878,
,,40192,0.001,,,
,,40199,0.001,,,
0.7389698624610901,628,40199,,,,
,,40249,0.001,,,
0.8037957549095154,628,40249,,,,
,628,40255,,0.7939324378967285,,
,628,40255,,,0.7870380282402039,
,,40256,0.001,,,
,,40299,0.001,,,
0.7815129160881042,629,40299,,,,
,629,40319,,0.7939422130584717,,
,629,40319,,,0.7870413661003113,
,,40320,0.001,,,
,,40349,0.001,,,
0.7869556546211243,630,40349,,,,
,630,40383,,0.7940821647644043,,
,630,40383,,,0.7871391177177429,
,,40384,0.001,,,
,,40399,0.001,,,
0.7868447303771973,631,40399,,,,
,631,40447,,0.7939519286155701,,
,631,40447,,,0.7871406078338623,
,,40448,0.001,,,
,,40449,0.001,,,
0.7976634502410889,632,40449,,,,
,,40499,0.001,,,
0.7842442989349365,632,40499,,,,
,632,40511,,0.7939913272857666,,
,632,40511,,,0.7870592474937439,
,,40512,0.001,,,
,,40549,0.001,,,
0.8184722661972046,633,40549,,,,
,633,40575,,0.7940396666526794,,
,633,40575,,,0.787094235420227,
,,40576,0.001,,,
,,40599,0.001,,,
0.7920259833335876,634,40599,,,,
,634,40639,,0.7940182685852051,,
,634,40639,,,0.787100076675415,
,,40640,0.001,,,
,,40649,0.001,,,
0.7856462597846985,635,40649,,,,
,,40699,0.001,,,
0.7794473767280579,635,40699,,,,
,635,40703,,0.7940757870674133,,
,635,40703,,,0.7870756983757019,
,,40704,0.001,,,
,,40749,0.001,,,
0.7883769273757935,636,40749,,,,
,636,40767,,0.7939720153808594,,
,636,40767,,,0.7871235013008118,
,,40768,0.001,,,
,,40799,0.001,,,
0.7877964973449707,637,40799,,,,
,637,40831,,0.7939311861991882,,
,637,40831,,,0.7870648503303528,
,,40832,0.001,,,
,,40849,0.001,,,
0.7891063094139099,638,40849,,,,
,638,40895,,0.7939276099205017,,
,638,40895,,,0.7870678901672363,
,,40896,0.001,,,
,,40899,0.001,,,
0.8113793730735779,639,40899,,,,
,,40949,0.001,,,
0.8090663552284241,639,40949,,,,
,639,40959,,0.7939847111701965,,
,639,40959,,,0.7870947122573853,
,,40960,0.001,,,
,,40999,0.001,,,
0.772827684879303,640,40999,,,,
,640,41023,,0.793948233127594,,
,640,41023,,,0.7870430946350098,
,,41024,0.001,,,
,,41049,0.001,,,
0.7604437470436096,641,41049,,,,
,641,41087,,0.7939554452896118,,
,641,41087,,,0.7870541214942932,
,,41088,0.001,,,
,,41099,0.001,,,
0.7650709748268127,642,41099,,,,
,,41149,0.001,,,
0.7940163016319275,642,41149,,,,
,642,41151,,0.7945183515548706,,
,642,41151,,,0.7871776223182678,
,,41152,0.001,,,
,,41199,0.001,,,
0.7841209769248962,643,41199,,,,
,643,41215,,0.7940623164176941,,
,643,41215,,,0.7871185541152954,
,,41216,0.001,,,
,,41249,0.001,,,
0.8226296305656433,644,41249,,,,
,644,41279,,0.7939608693122864,,
,644,41279,,,0.7870330810546875,
,,41280,0.001,,,
,,41299,0.001,,,
0.7774044275283813,645,41299,,,,
,645,41343,,0.7939291596412659,,
,645,41343,,,0.7870561480522156,
,,41344,0.001,,,
,,41349,0.001,,,
0.7942690253257751,646,41349,,,,
,,41399,0.001,,,
0.787148654460907,646,41399,,,,
,646,41407,,0.7939296364784241,,
,646,41407,,,0.7869837880134583,
,,41408,0.001,,,
,,41449,0.001,,,
0.7706876993179321,647,41449,,,,
,647,41471,,0.7940261960029602,,
,647,41471,,,0.7870554327964783,
,,41472,0.001,,,
,,41499,0.001,,,
0.8035607933998108,648,41499,,,,
,648,41535,,0.7940535545349121,,
