lr-Adam,train_loss_step,step,epoch,val_loss,train_loss_epoch,test_loss
,,31039,484,,0.20423276722431183,
0.001,,31040,,,,
0.001,,31049,,,,
,0.20359638333320618,31049,485,,,
0.001,,31099,,,,
,0.21157756447792053,31099,485,,,
,,31103,485,0.021064233034849167,,
,,31103,485,,0.2035977840423584,
0.001,,31104,,,,
0.001,,31149,,,,
,0.26676151156425476,31149,486,,,
,,31167,486,0.02268238738179207,,
,,31167,486,,0.20482231676578522,
0.001,,31168,,,,
0.001,,31199,,,,
,0.1009870171546936,31199,487,,,
,,31231,487,0.022429605945944786,,
,,31231,487,,0.20151299238204956,
0.001,,31232,,,,
0.001,,31249,,,,
,0.19389712810516357,31249,488,,,
,,31295,488,0.02139294147491455,,
,,31295,488,,0.20364291965961456,
0.001,,31296,,,,
0.001,,31299,,,,
,0.1331435590982437,31299,489,,,
0.001,,31349,,,,
,0.3174923062324524,31349,489,,,
,,31359,489,0.02069188840687275,,
,,31359,489,,0.20189319550991058,
0.001,,31360,,,,
0.001,,31399,,,,
,0.14004875719547272,31399,490,,,
,,31423,490,0.022016040980815887,,
,,31423,490,,0.20351170003414154,
0.001,,31424,,,,
0.001,,31449,,,,
,0.27112680673599243,31449,491,,,
,,31487,491,0.021810192614793777,,
,,31487,491,,0.2030545324087143,
0.001,,31488,,,,
0.001,,31499,,,,
,0.2104404717683792,31499,492,,,
0.001,,31549,,,,
,0.16325849294662476,31549,492,,,
,,31551,492,0.02171587012708187,,
,,31551,492,,0.2076943814754486,
0.001,,31552,,,,
0.001,,31599,,,,
,0.22609372437000275,31599,493,,,
,,31615,493,0.021718444302678108,,
,,31615,493,,0.20301738381385803,
0.001,,31616,,,,
0.001,,31649,,,,
,0.18147529661655426,31649,494,,,
,,31679,494,0.022998081520199776,,
,,31679,494,,0.2012525349855423,
0.001,,31680,,,,
0.001,,31699,,,,
,0.28804364800453186,31699,495,,,
,,31743,495,0.020786769688129425,,
,,31743,495,,0.2024531364440918,
0.001,,31744,,,,
0.001,,31749,,,,
,0.2107393890619278,31749,496,,,
0.001,,31799,,,,
,0.25342342257499695,31799,496,,,
,,31807,496,0.02192223072052002,,
,,31807,496,,0.20335343480110168,
0.001,,31808,,,,
0.001,,31849,,,,
,0.184004545211792,31849,497,,,
,,31871,497,0.02132919430732727,,
,,31871,497,,0.2030210644006729,
0.001,,31872,,,,
0.001,,31899,,,,
,0.29187890887260437,31899,498,,,
,,31935,498,0.02090887352824211,,
,,31935,498,,0.2033107876777649,
0.001,,31936,,,,
0.001,,31949,,,,
,0.15666738152503967,31949,499,,,
0.001,,31999,,,,
,0.2101360261440277,31999,499,,,
,,31999,499,0.022545170038938522,,
,,31999,499,,0.20370817184448242,
0.001,,32000,,,,
0.001,,32049,,,,
,0.24607175588607788,32049,500,,,
,,32063,500,0.022859739139676094,,
,,32063,500,,0.20386531949043274,
0.001,,32064,,,,
0.001,,32099,,,,
,0.16131041944026947,32099,501,,,
,,32127,501,0.02081998810172081,,
,,32127,501,,0.2026776522397995,
0.001,,32128,,,,
0.001,,32149,,,,
,0.24538281559944153,32149,502,,,
,,32191,502,0.02301088534295559,,
,,32191,502,,0.2035835087299347,
0.001,,32192,,,,
0.001,,32199,,,,
,0.2013528048992157,32199,503,,,
0.001,,32249,,,,
,0.17982399463653564,32249,503,,,
,,32255,503,0.022237952798604965,,
,,32255,503,,0.20499378442764282,
0.001,,32256,,,,
0.001,,32299,,,,
,0.2349155992269516,32299,504,,,
,,32319,504,0.022658411413431168,,
,,32319,504,,0.20154809951782227,
0.001,,32320,,,,
0.001,,32349,,,,
,0.1721409112215042,32349,505,,,
,,32383,505,0.02557332068681717,,
,,32383,505,,0.20545758306980133,
0.001,,32384,,,,
0.001,,32399,,,,
,0.24190597236156464,32399,506,,,
,,32447,506,0.021861162036657333,,
,,32447,506,,0.20481348037719727,
0.001,,32448,,,,
0.001,,32449,,,,
,0.20178040862083435,32449,507,,,
0.001,,32499,,,,
,0.1931196004152298,32499,507,,,
,,32511,507,0.02122049406170845,,
,,32511,507,,0.20213472843170166,
0.001,,32512,,,,
0.001,,32549,,,,
,0.20571684837341309,32549,508,,,
,,32575,508,0.021238036453723907,,
,,32575,508,,0.20464733242988586,
0.001,,32576,,,,
0.001,,32599,,,,
,0.19206266105175018,32599,509,,,
,,32639,509,0.02123725228011608,,
,,32639,509,,0.20272693037986755,
0.001,,32640,,,,
0.001,,32649,,,,
,0.2123318910598755,32649,510,,,
0.001,,32699,,,,
,0.2014736533164978,32699,510,,,
,,32703,510,0.021008864045143127,,
,,32703,510,,0.20312123000621796,
0.001,,32704,,,,
0.001,,32749,,,,
,0.13176418840885162,32749,511,,,
,,32767,511,0.021015068516135216,,
,,32767,511,,0.20249588787555695,
0.001,,32768,,,,
0.001,,32799,,,,
,0.19503992795944214,32799,512,,,
,,32831,512,0.022389695048332214,,
,,32831,512,,0.20853474736213684,
0.001,,32832,,,,
0.001,,32849,,,,
,0.229323610663414,32849,513,,,
,,32895,513,0.022811278700828552,,
,,32895,513,,0.20520402491092682,
0.001,,32896,,,,
0.001,,32899,,,,
,0.2328210324048996,32899,514,,,
0.001,,32949,,,,
,0.3221397399902344,32949,514,,,
,,32959,514,0.021014075726270676,,
,,32959,514,,0.2052762806415558,
0.001,,32960,,,,
0.001,,32999,,,,
,0.08456005901098251,32999,515,,,
,,33023,515,0.021137813106179237,,
,,33023,515,,0.20156314969062805,
0.001,,33024,,,,
0.001,,33049,,,,
,0.18865413963794708,33049,516,,,
,,33087,516,0.02294110506772995,,
,,33087,516,,0.20352116227149963,
0.001,,33088,,,,
0.001,,33099,,,,
,0.26476332545280457,33099,517,,,
0.001,,33149,,,,
,0.23228101432323456,33149,517,,,
,,33151,517,0.021725572645664215,,
,,33151,517,,0.20284132659435272,
0.001,,33152,,,,
0.001,,33199,,,,
,0.31671229004859924,33199,518,,,
,,33215,518,0.022268367931246758,,
,,33215,518,,0.205649733543396,
0.001,,33216,,,,
0.001,,33249,,,,
,0.21251054108142853,33249,519,,,
,,33279,519,0.02092149294912815,,
,,33279,519,,0.20534566044807434,
0.001,,33280,,,,
0.001,,33299,,,,
,0.17151997983455658,33299,520,,,
,,33343,520,0.021960502490401268,,
,,33343,520,,0.20322909951210022,
0.001,,33344,,,,
0.001,,33349,,,,
,0.2867026627063751,33349,521,,,
0.001,,33399,,,,
,0.2087179571390152,33399,521,,,
,,33407,521,0.021691925823688507,,
,,33407,521,,0.20380143821239471,
0.001,,33408,,,,
0.001,,33449,,,,
,0.24097119271755219,33449,522,,,
,,33471,522,0.022395895794034004,,
,,33471,522,,0.20434585213661194,
0.001,,33472,,,,
0.001,,33499,,,,
,0.17372122406959534,33499,523,,,
,,33535,523,0.02057148516178131,,
,,33535,523,,0.20300208032131195,
0.001,,33536,,,,
0.001,,33549,,,,
,0.19480055570602417,33549,524,,,
0.001,,33599,,,,
,0.21711644530296326,33599,524,,,
,,33599,524,0.020487338304519653,,
,,33599,524,,0.2033160924911499,
0.001,,33600,,,,
0.001,,33649,,,,
,0.13519684970378876,33649,525,,,
,,33663,525,0.020935820415616035,,
,,33663,525,,0.2016269713640213,
0.001,,33664,,,,
0.001,,33699,,,,
,0.17545659840106964,33699,526,,,
,,33727,526,0.02131795696914196,,
,,33727,526,,0.20307302474975586,
0.001,,33728,,,,
0.001,,33749,,,,
,0.20278657972812653,33749,527,,,
,,33791,527,0.02472757361829281,,
,,33791,527,,0.20382508635520935,
0.001,,33792,,,,
0.001,,33799,,,,
,0.2619420886039734,33799,528,,,
0.001,,33849,,,,
,0.20658721029758453,33849,528,,,
,,33855,528,0.02113216742873192,,
,,33855,528,,0.20342254638671875,
0.001,,33856,,,,
0.001,,33899,,,,
,0.20933808386325836,33899,529,,,
,,33919,529,0.02199249155819416,,
,,33919,529,,0.20313817262649536,
0.001,,33920,,,,
0.001,,33949,,,,
,0.23774182796478271,33949,530,,,
,,33983,530,0.021270422264933586,,
,,33983,530,,0.2032574713230133,
0.001,,33984,,,,
0.001,,33999,,,,
,0.2341667115688324,33999,531,,,
,,34047,531,0.020615624263882637,,
,,34047,531,,0.20184941589832306,
0.001,,34048,,,,
0.001,,34049,,,,
,0.1977148950099945,34049,532,,,
0.001,,34099,,,,
,0.17491377890110016,34099,532,,,
,,34111,532,0.02141355536878109,,
,,34111,532,,0.2036423534154892,
0.001,,34112,,,,
0.001,,34149,,,,
,0.21339300274848938,34149,533,,,
,,34175,533,0.022164469584822655,,
,,34175,533,,0.20204077661037445,
0.001,,34176,,,,
0.001,,34199,,,,
,0.18654577434062958,34199,534,,,
,,34239,534,0.024151336401700974,,
,,34239,534,,0.20416803658008575,
0.001,,34240,,,,
0.001,,34249,,,,
,0.1479145735502243,34249,535,,,
0.001,,34299,,,,
,0.25112754106521606,34299,535,,,
,,34303,535,0.026385976001620293,,
,,34303,535,,0.20618227124214172,
0.001,,34304,,,,
0.001,,34349,,,,
,0.28704634308815,34349,536,,,
,,34367,536,0.02204516902565956,,
,,34367,536,,0.20321913063526154,
0.001,,34368,,,,
0.001,,34399,,,,
,0.18504495918750763,34399,537,,,
,,34431,537,0.021240005269646645,,
,,34431,537,,0.20313991606235504,
0.001,,34432,,,,
0.001,,34449,,,,
,0.2005329430103302,34449,538,,,
,,34495,538,0.022422833368182182,,
,,34495,538,,0.20518124103546143,
0.001,,34496,,,,
0.001,,34499,,,,
,0.20205628871917725,34499,539,,,
0.001,,34549,,,,
,0.19145739078521729,34549,539,,,
,,34559,539,0.020595736801624298,,
,,34559,539,,0.2034783512353897,
0.001,,34560,,,,
0.001,,34599,,,,
,0.2803603410720825,34599,540,,,
,,34623,540,0.020753871649503708,,
,,34623,540,,0.20200467109680176,
0.001,,34624,,,,
0.001,,34649,,,,
,0.26460888981819153,34649,541,,,
,,34687,541,0.020657572895288467,,
,,34687,541,,0.20266516506671906,
0.001,,34688,,,,
0.001,,34699,,,,
,0.17229288816452026,34699,542,,,
0.001,,34749,,,,
,0.2551189363002777,34749,542,,,
,,34751,542,0.02146754413843155,,
,,34751,542,,0.2013627290725708,
0.001,,34752,,,,
0.001,,34799,,,,
,0.1906028389930725,34799,543,,,
,,34815,543,0.021733328700065613,,
,,34815,543,,0.20245563983917236,
0.001,,34816,,,,
0.001,,34849,,,,
,0.16528944671154022,34849,544,,,
,,34879,544,0.02089402824640274,,
,,34879,544,,0.2052288055419922,
0.001,,34880,,,,
0.001,,34899,,,,
,0.1807355135679245,34899,545,,,
,,34943,545,0.02080884575843811,,
,,34943,545,,0.20562729239463806,
0.001,,34944,,,,
0.001,,34949,,,,
,0.27725887298583984,34949,546,,,
0.001,,34999,,,,
,0.3341381251811981,34999,546,,,
,,35007,546,0.02171245589852333,,
,,35007,546,,0.2017890065908432,
0.001,,35008,,,,
0.001,,35049,,,,
,0.2613223195075989,35049,547,,,
,,35071,547,0.021784255281090736,,
,,35071,547,,0.2021367847919464,
0.001,,35072,,,,
0.001,,35099,,,,
,0.22169317305088043,35099,548,,,
,,35135,548,0.020814323797822,,
,,35135,548,,0.20454338192939758,
0.001,,35136,,,,
0.001,,35149,,,,
,0.1709405779838562,35149,549,,,
0.001,,35199,,,,
,0.2094414085149765,35199,549,,,
,,35199,549,0.021152131259441376,,
,,35199,549,,0.20229172706604004,
0.001,,35200,,,,
0.001,,35249,,,,
,0.3297983407974243,35249,550,,,
,,35263,550,0.020987380295991898,,
,,35263,550,,0.2002228945493698,
0.001,,35264,,,,
0.001,,35299,,,,
,0.18486791849136353,35299,551,,,
,,35327,551,0.021134870126843452,,
,,35327,551,,0.2052045315504074,
0.001,,35328,,,,
0.001,,35349,,,,
,0.16222523152828217,35349,552,,,
,,35391,552,0.02029254101216793,,
,,35391,552,,0.20391370356082916,
0.001,,35392,,,,
0.001,,35399,,,,
,0.2286713421344757,35399,553,,,
0.001,,35449,,,,
,0.19762161374092102,35449,553,,,
,,35455,553,0.02176450937986374,,
,,35455,553,,0.20203647017478943,
0.001,,35456,,,,
0.001,,35499,,,,
,0.18801817297935486,35499,554,,,
,,35519,554,0.020947417244315147,,
,,35519,554,,0.20097199082374573,
0.001,,35520,,,,
0.001,,35549,,,,
,0.14683301746845245,35549,555,,,
,,35583,555,0.02239297889173031,,
,,35583,555,,0.20210309326648712,
0.001,,35584,,,,
0.001,,35599,,,,
,0.18819567561149597,35599,556,,,
,,35647,556,0.022980259731411934,,
,,35647,556,,0.20403064787387848,
0.001,,35648,,,,
0.001,,35649,,,,
,0.1659662127494812,35649,557,,,
0.001,,35699,,,,
,0.28706634044647217,35699,557,,,
,,35711,557,0.021108154207468033,,
,,35711,557,,0.20332024991512299,
0.001,,35712,,,,
0.001,,35749,,,,
,0.18316446244716644,35749,558,,,
,,35775,558,0.021287111565470695,,
,,35775,558,,0.2022748738527298,
0.001,,35776,,,,
0.001,,35799,,,,
,0.180112823843956,35799,559,,,
,,35839,559,0.021213393658399582,,
,,35839,559,,0.19898836314678192,
0.001,,35840,,,,
0.001,,35849,,,,
,0.21583493053913116,35849,560,,,
0.001,,35899,,,,
,0.20516890287399292,35899,560,,,
,,35903,560,0.02309638075530529,,
,,35903,560,,0.20301812887191772,
0.001,,35904,,,,
0.001,,35949,,,,
,0.1630004495382309,35949,561,,,
,,35967,561,0.025534674525260925,,
,,35967,561,,0.20090924203395844,
0.001,,35968,,,,
0.001,,35999,,,,
,0.19804562628269196,35999,562,,,
,,36031,562,0.021828044205904007,,
,,36031,562,,0.2041197419166565,
0.001,,36032,,,,
0.001,,36049,,,,
,0.17382149398326874,36049,563,,,
,,36095,563,0.020314501598477364,,
,,36095,563,,0.2032332569360733,
0.001,,36096,,,,
0.001,,36099,,,,
,0.19419290125370026,36099,564,,,
0.001,,36149,,,,
,0.19418196380138397,36149,564,,,
,,36159,564,0.026338981464505196,,
,,36159,564,,0.20262770354747772,
0.001,,36160,,,,
0.001,,36199,,,,
,0.15880823135375977,36199,565,,,
,,36223,565,0.021085241809487343,,
,,36223,565,,0.20926672220230103,
0.001,,36224,,,,
0.001,,36249,,,,
,0.19959154725074768,36249,566,,,
,,36287,566,0.021874934434890747,,
,,36287,566,,0.2024739384651184,
0.001,,36288,,,,
0.001,,36299,,,,
,0.19804492592811584,36299,567,,,
0.001,,36349,,,,
,0.1437777280807495,36349,567,,,
,,36351,567,0.022510457783937454,,
,,36351,567,,0.2050466239452362,
0.001,,36352,,,,
0.001,,36399,,,,
,0.21024884283542633,36399,568,,,
,,36415,568,0.020478909835219383,,
,,36415,568,,0.20227311551570892,
0.001,,36416,,,,
0.001,,36449,,,,
,0.14360028505325317,36449,569,,,
,,36479,569,0.02129705250263214,,
,,36479,569,,0.2022639513015747,
0.001,,36480,,,,
0.001,,36499,,,,
,0.23446297645568848,36499,570,,,
,,36543,570,0.02132277376949787,,
,,36543,570,,0.20103681087493896,
0.001,,36544,,,,
0.001,,36549,,,,
,0.255627304315567,36549,571,,,
0.001,,36599,,,,
,0.10153616219758987,36599,571,,,
,,36607,571,0.021350072696805,,
,,36607,571,,0.20127256214618683,
0.001,,36608,,,,
0.001,,36649,,,,
,0.18219152092933655,36649,572,,,
,,36671,572,0.021144136786460876,,
,,36671,572,,0.20165903866291046,
0.001,,36672,,,,
0.001,,36699,,,,
,0.22142083942890167,36699,573,,,
,,36735,573,0.022419197484850883,,
,,36735,573,,0.20224423706531525,
0.001,,36736,,,,
0.001,,36749,,,,
,0.2552791237831116,36749,574,,,
0.001,,36799,,,,
,0.25955742597579956,36799,574,,,
,,36799,574,0.022288775071501732,,
,,36799,574,,0.2031424641609192,
0.001,,36800,,,,
0.001,,36849,,,,
,0.21862924098968506,36849,575,,,
,,36863,575,0.021011775359511375,,
,,36863,575,,0.20351359248161316,
0.001,,36864,,,,
0.001,,36899,,,,
,0.25474295020103455,36899,576,,,
,,36927,576,0.025160152465105057,,
,,36927,576,,0.2008056640625,
0.001,,36928,,,,
0.001,,36949,,,,
,0.20386697351932526,36949,577,,,
,,36991,577,0.024604618549346924,,
,,36991,577,,0.20534637570381165,
0.001,,36992,,,,
0.001,,36999,,,,
,0.21232299506664276,36999,578,,,
0.001,,37049,,,,
,0.23248840868473053,37049,578,,,
,,37055,578,0.02205858752131462,,
,,37055,578,,0.20635397732257843,
0.001,,37056,,,,
0.001,,37099,,,,
,0.12081240117549896,37099,579,,,
,,37119,579,0.020913947373628616,,
,,37119,579,,0.20283135771751404,
0.001,,37120,,,,
0.001,,37149,,,,
,0.27042460441589355,37149,580,,,
,,37183,580,0.02203209139406681,,
,,37183,580,,0.20173561573028564,
0.001,,37184,,,,
0.001,,37199,,,,
,0.19293531775474548,37199,581,,,
,,37247,581,0.021923601627349854,,
,,37247,581,,0.20228557288646698,
0.001,,37248,,,,
0.001,,37249,,,,
,0.18257129192352295,37249,582,,,
0.001,,37299,,,,
,0.2448425441980362,37299,582,,,
,,37311,582,0.02260955423116684,,
,,37311,582,,0.20340265333652496,
0.001,,37312,,,,
0.001,,37349,,,,
,0.20844100415706635,37349,583,,,
,,37375,583,0.021564027294516563,,
,,37375,583,,0.20138448476791382,
0.001,,37376,,,,
0.001,,37399,,,,
,0.08362410962581635,37399,584,,,
,,37439,584,0.022475123405456543,,
,,37439,584,,0.20219120383262634,
0.001,,37440,,,,
0.001,,37449,,,,
,0.1831904649734497,37449,585,,,
0.001,,37499,,,,
,0.1843145787715912,37499,585,,,
,,37503,585,0.020205605775117874,,
,,37503,585,,0.2039269357919693,
0.001,,37504,,,,
0.001,,37549,,,,
,0.22540822625160217,37549,586,,,
,,37567,586,0.020901981741189957,,
,,37567,586,,0.2024536430835724,
0.001,,37568,,,,
0.001,,37599,,,,
,0.21674621105194092,37599,587,,,
,,37631,587,0.020690131932497025,,
,,37631,587,,0.20178231596946716,
0.001,,37632,,,,
0.001,,37649,,,,
,0.14369162917137146,37649,588,,,
,,37695,588,0.02098473533987999,,
,,37695,588,,0.2019832879304886,
0.001,,37696,,,,
0.001,,37699,,,,
,0.24436622858047485,37699,589,,,
0.001,,37749,,,,
,0.19316470623016357,37749,589,,,
,,37759,589,0.021542426198720932,,
,,37759,589,,0.20281699299812317,
0.001,,37760,,,,
0.001,,37799,,,,
,0.23402321338653564,37799,590,,,
,,37823,590,0.020474636927247047,,
,,37823,590,,0.203481525182724,
0.001,,37824,,,,
0.001,,37849,,,,
,0.27959737181663513,37849,591,,,
,,37887,591,0.020829513669013977,,
,,37887,591,,0.20182140171527863,
0.001,,37888,,,,
0.001,,37899,,,,
,0.2632587254047394,37899,592,,,
0.001,,37949,,,,
,0.16765514016151428,37949,592,,,
,,37951,592,0.02117394655942917,,
,,37951,592,,0.20283833146095276,
0.001,,37952,,,,
0.001,,37999,,,,
,0.2576236426830292,37999,593,,,
,,38015,593,0.020420102402567863,,
,,38015,593,,0.20478715002536774,
0.001,,38016,,,,
0.001,,38049,,,,
,0.23133215308189392,38049,594,,,
,,38079,594,0.021539585664868355,,
,,38079,594,,0.2037019431591034,
0.001,,38080,,,,
0.001,,38099,,,,
,0.1394760012626648,38099,595,,,
,,38143,595,0.020548412576317787,,
,,38143,595,,0.2027343064546585,
0.001,,38144,,,,
0.001,,38149,,,,
,0.20928871631622314,38149,596,,,
0.001,,38199,,,,
,0.23406405746936798,38199,596,,,
,,38207,596,0.021323559805750847,,
,,38207,596,,0.20025978982448578,
0.001,,38208,,,,
0.001,,38249,,,,
,0.19318121671676636,38249,597,,,
,,38271,597,0.02020663022994995,,
,,38271,597,,0.20335151255130768,
0.001,,38272,,,,
0.001,,38299,,,,
,0.23964178562164307,38299,598,,,
,,38335,598,0.02346879430115223,,
,,38335,598,,0.2019144892692566,
0.001,,38336,,,,
0.001,,38349,,,,
,0.21000482141971588,38349,599,,,
0.001,,38399,,,,
,0.12472999840974808,38399,599,,,
,,38399,599,0.020522499457001686,,
,,38399,599,,0.20517578721046448,
0.001,,38400,,,,
0.001,,38449,,,,
,0.20986253023147583,38449,600,,,
,,38463,600,0.02156197838485241,,
,,38463,600,,0.20364569127559662,
0.001,,38464,,,,
0.001,,38499,,,,
,0.2720637321472168,38499,601,,,
,,38527,601,0.022460436448454857,,
,,38527,601,,0.20077036321163177,
0.001,,38528,,,,
0.001,,38549,,,,
,0.16690340638160706,38549,602,,,
,,38591,602,0.022243967279791832,,
,,38591,602,,0.2012556940317154,
0.001,,38592,,,,
0.001,,38599,,,,
,0.2542371153831482,38599,603,,,
0.001,,38649,,,,
,0.2530360817909241,38649,603,,,
,,38655,603,0.021501751616597176,,
,,38655,603,,0.20106126368045807,
0.001,,38656,,,,
0.001,,38699,,,,
,0.2701393663883209,38699,604,,,
,,38719,604,0.022012267261743546,,
,,38719,604,,0.20201079547405243,
0.001,,38720,,,,
0.001,,38749,,,,
,0.1830872744321823,38749,605,,,
,,38783,605,0.023312849923968315,,
,,38783,605,,0.20555806159973145,
0.001,,38784,,,,
0.001,,38799,,,,
,0.15717075765132904,38799,606,,,
,,38847,606,0.020517725497484207,,
,,38847,606,,0.20217500627040863,
0.001,,38848,,,,
0.001,,38849,,,,
,0.282518595457077,38849,607,,,
0.001,,38899,,,,
,0.15453657507896423,38899,607,,,
,,38911,607,0.02448304370045662,,
,,38911,607,,0.2010151594877243,
0.001,,38912,,,,
0.001,,38949,,,,
,0.24518278241157532,38949,608,,,
,,38975,608,0.021538635715842247,,
,,38975,608,,0.20248432457447052,
0.001,,38976,,,,
0.001,,38999,,,,
,0.165345698595047,38999,609,,,
,,39039,609,0.02177288569509983,,
,,39039,609,,0.20399343967437744,
0.001,,39040,,,,
0.001,,39049,,,,
,0.20990127325057983,39049,610,,,
0.001,,39099,,,,
,0.17571647465229034,39099,610,,,
,,39103,610,0.020405052229762077,,
,,39103,610,,0.2019750028848648,
0.001,,39104,,,,
0.001,,39149,,,,
,0.1956881731748581,39149,611,,,
,,39167,611,0.021733423694968224,,
,,39167,611,,0.20335054397583008,
0.001,,39168,,,,
0.001,,39199,,,,
,0.2683219611644745,39199,612,,,
,,39231,612,0.021083280444145203,,
,,39231,612,,0.20171166956424713,
0.001,,39232,,,,
0.001,,39249,,,,
,0.12329208105802536,39249,613,,,
,,39295,613,0.02184717170894146,,
,,39295,613,,0.20508882403373718,
0.001,,39296,,,,
0.001,,39299,,,,
,0.12009090185165405,39299,614,,,
0.001,,39349,,,,
,0.2957729697227478,39349,614,,,
,,39359,614,0.021406982094049454,,
,,39359,614,,0.20262129604816437,
0.001,,39360,,,,
0.001,,39399,,,,
,0.19648844003677368,39399,615,,,
,,39423,615,0.02071244828402996,,
,,39423,615,,0.2010023444890976,
0.001,,39424,,,,
0.001,,39449,,,,
,0.1569461226463318,39449,616,,,
,,39487,616,0.020989710465073586,,
,,39487,616,,0.20265847444534302,
0.001,,39488,,,,
0.001,,39499,,,,
,0.16860340535640717,39499,617,,,
0.001,,39549,,,,
,0.22126124799251556,39549,617,,,
,,39551,617,0.02192043513059616,,
,,39551,617,,0.19993610680103302,
0.001,,39552,,,,
0.001,,39599,,,,
,0.1515432894229889,39599,618,,,
,,39615,618,0.022352928295731544,,
,,39615,618,,0.20106233656406403,
0.001,,39616,,,,
0.001,,39649,,,,
,0.14001917839050293,39649,619,,,
,,39679,619,0.02142931893467903,,
,,39679,619,,0.20386524498462677,
0.001,,39680,,,,
0.001,,39699,,,,
,0.37049201130867004,39699,620,,,
,,39743,620,0.021299121901392937,,
,,39743,620,,0.1999214142560959,
0.001,,39744,,,,
0.001,,39749,,,,
,0.2624456286430359,39749,621,,,
0.001,,39799,,,,
,0.19533398747444153,39799,621,,,
,,39807,621,0.02019239217042923,,
,,39807,621,,0.19987215101718903,
0.001,,39808,,,,
0.001,,39849,,,,
,0.17976637184619904,39849,622,,,
,,39871,622,0.021257860586047173,,
,,39871,622,,0.20065855979919434,
0.001,,39872,,,,
0.001,,39899,,,,
,0.22138823568820953,39899,623,,,
,,39935,623,0.02384362556040287,,
,,39935,623,,0.20311546325683594,
0.001,,39936,,,,
0.001,,39949,,,,
,0.21246345341205597,39949,624,,,
0.001,,39999,,,,
,0.12591660022735596,39999,624,,,
,,39999,624,0.021400416269898415,,
,,39999,624,,0.20123940706253052,
0.001,,40000,,,,
0.001,,40049,,,,
,0.1946457028388977,40049,625,,,
,,40063,625,0.021351376548409462,,
,,40063,625,,0.20296597480773926,
0.001,,40064,,,,
0.001,,40099,,,,
,0.17576350271701813,40099,626,,,
,,40127,626,0.020880334079265594,,
,,40127,626,,0.2026941180229187,
0.001,,40128,,,,
0.001,,40149,,,,
,0.2083720713853836,40149,627,,,
,,40191,627,0.021048760041594505,,
,,40191,627,,0.20479604601860046,
0.001,,40192,,,,
0.001,,40199,,,,
,0.1499052494764328,40199,628,,,
0.001,,40249,,,,
,0.17865946888923645,40249,628,,,
,,40255,628,0.020077886059880257,,
,,40255,628,,0.20297583937644958,
0.001,,40256,,,,
0.001,,40299,,,,
,0.19268333911895752,40299,629,,,
,,40319,629,0.022170113399624825,,
,,40319,629,,0.20172569155693054,
0.001,,40320,,,,
0.001,,40349,,,,
,0.18374593555927277,40349,630,,,
,,40383,630,0.02112570032477379,,
,,40383,630,,0.2030390053987503,
0.001,,40384,,,,
0.001,,40399,,,,
,0.17951302230358124,40399,631,,,
,,40447,631,0.02001485601067543,,
,,40447,631,,0.19964778423309326,
0.001,,40448,,,,
0.001,,40449,,,,
,0.21463830769062042,40449,632,,,
0.001,,40499,,,,
,0.14854271709918976,40499,632,,,
,,40511,632,0.020390788093209267,,
,,40511,632,,0.20141305029392242,
0.001,,40512,,,,
0.001,,40549,,,,
,0.23271779716014862,40549,633,,,
,,40575,633,0.020860956981778145,,
,,40575,633,,0.20051558315753937,
0.001,,40576,,,,
0.001,,40599,,,,
,0.2726881206035614,40599,634,,,
,,40639,634,0.021670985966920853,,
,,40639,634,,0.19999904930591583,
0.001,,40640,,,,
0.001,,40649,,,,
,0.3050645887851715,40649,635,,,
0.001,,40699,,,,
,0.16634680330753326,40699,635,,,
,,40703,635,0.020318180322647095,,
,,40703,635,,0.2018849402666092,
0.001,,40704,,,,
0.001,,40749,,,,
,0.24496693909168243,40749,636,,,
,,40767,636,0.02210705168545246,,
,,40767,636,,0.20288850367069244,
0.001,,40768,,,,
0.001,,40799,,,,
,0.17145982384681702,40799,637,,,
,,40831,637,0.023785484954714775,,
,,40831,637,,0.20422427356243134,
0.001,,40832,,,,
0.001,,40849,,,,
,0.18870577216148376,40849,638,,,
,,40895,638,0.022264137864112854,,
,,40895,638,,0.20255780220031738,
0.001,,40896,,,,
0.001,,40899,,,,
,0.2206180840730667,40899,639,,,
0.001,,40949,,,,
,0.19798150658607483,40949,639,,,
,,40959,639,0.021220766007900238,,
,,40959,639,,0.20808719098567963,
0.001,,40960,,,,
0.001,,40999,,,,
,0.16341951489448547,40999,640,,,
,,41023,640,0.021486559882760048,,
,,41023,640,,0.20175090432167053,
0.001,,41024,,,,
0.001,,41049,,,,
,0.24894028902053833,41049,641,,,
,,41087,641,0.020856134593486786,,
,,41087,641,,0.20160649716854095,
0.001,,41088,,,,
0.001,,41099,,,,
,0.22587153315544128,41099,642,,,
0.001,,41149,,,,
,0.1608646810054779,41149,642,,,
,,41151,642,0.020333632826805115,,
,,41151,642,,0.2022097110748291,
0.001,,41152,,,,
0.001,,41199,,,,
,0.22629091143608093,41199,643,,,
,,41215,643,0.021366242319345474,,
,,41215,643,,0.20139813423156738,
0.001,,41216,,,,
0.001,,41249,,,,
,0.23440812528133392,41249,644,,,
,,41279,644,0.021510768681764603,,
,,41279,644,,0.2026180475950241,
0.001,,41280,,,,
0.001,,41299,,,,
,0.11143173277378082,41299,645,,,
,,41343,645,0.021398106589913368,,
,,41343,645,,0.19961924850940704,
0.001,,41344,,,,
0.001,,41349,,,,
,0.21036921441555023,41349,646,,,
