train_loss_step,lr-Adam,epoch,step,val_loss,train_loss_epoch,test_loss
,,647,41471,,0.7889357805252075,
,0.001,,41472,,,
,0.001,,41499,,,
0.7988364100456238,,648,41499,,,
,,648,41535,0.7958660125732422,,
,,648,41535,,0.7891773581504822,
,0.001,,41536,,,
,0.001,,41549,,,
0.8017127513885498,,649,41549,,,
,0.001,,41599,,,
0.7869150042533875,,649,41599,,,
,,649,41599,0.7957723736763,,
,,649,41599,,0.7888525724411011,
,0.001,,41600,,,
,0.001,,41649,,,
0.8236379027366638,,650,41649,,,
,,650,41663,0.7959347367286682,,
,,650,41663,,0.7889161705970764,
,0.001,,41664,,,
,0.001,,41699,,,
0.7972801327705383,,651,41699,,,
,,651,41727,0.7957791686058044,,
,,651,41727,,0.7889276742935181,
,0.001,,41728,,,
,0.001,,41749,,,
0.7797760367393494,,652,41749,,,
,,652,41791,0.7959173321723938,,
,,652,41791,,0.7889443039894104,
,0.001,,41792,,,
,0.001,,41799,,,
0.7875373363494873,,653,41799,,,
,0.001,,41849,,,
0.802335262298584,,653,41849,,,
,,653,41855,0.7957679629325867,,
,,653,41855,,0.7889459133148193,
,0.001,,41856,,,
,0.001,,41899,,,
0.7836595177650452,,654,41899,,,
,,654,41919,0.7957936525344849,,
,,654,41919,,0.7888813018798828,
,0.001,,41920,,,
,0.001,,41949,,,
0.8060576319694519,,655,41949,,,
,,655,41983,0.7958390712738037,,
,,655,41983,,0.7888915538787842,
,0.001,,41984,,,
,0.001,,41999,,,
0.7638676166534424,,656,41999,,,
,,656,42047,0.79575115442276,,
,,656,42047,,0.7889803051948547,
,0.001,,42048,,,
,0.001,,42049,,,
0.7738878726959229,,657,42049,,,
,0.001,,42099,,,
0.7664550542831421,,657,42099,,,
,,657,42111,0.7957395315170288,,
,,657,42111,,0.7887991666793823,
,0.001,,42112,,,
,0.001,,42149,,,
0.7856208086013794,,658,42149,,,
,,658,42175,0.7957624197006226,,
,,658,42175,,0.7889038920402527,
,0.001,,42176,,,
,0.001,,42199,,,
0.7888495922088623,,659,42199,,,
,,659,42239,0.7958800792694092,,
,,659,42239,,0.7889342308044434,
,0.001,,42240,,,
,0.001,,42249,,,
0.7942405939102173,,660,42249,,,
,0.001,,42299,,,
0.7636450529098511,,660,42299,,,
,,660,42303,0.7958870530128479,,
,,660,42303,,0.7891002297401428,
,0.001,,42304,,,
,0.001,,42349,,,
0.7977654933929443,,661,42349,,,
,,661,42367,0.7957379817962646,,
,,661,42367,,0.7888548374176025,
,0.001,,42368,,,
,0.001,,42399,,,
0.7681097984313965,,662,42399,,,
,,662,42431,0.7957538962364197,,
,,662,42431,,0.7888740301132202,
,0.001,,42432,,,
,0.001,,42449,,,
0.7926162481307983,,663,42449,,,
,,663,42495,0.7958028316497803,,
,,663,42495,,0.788898229598999,
,0.001,,42496,,,
,0.001,,42499,,,
0.8091892600059509,,664,42499,,,
,0.001,,42549,,,
0.783289909362793,,664,42549,,,
,,664,42559,0.7958109378814697,,
,,664,42559,,0.7889095544815063,
,0.001,,42560,,,
,0.001,,42599,,,
0.8170242309570312,,665,42599,,,
,,665,42623,0.7958114147186279,,
,,665,42623,,0.7888963222503662,
,0.001,,42624,,,
,0.001,,42649,,,
0.783335268497467,,666,42649,,,
,,666,42687,0.7961554527282715,,
,,666,42687,,0.7890186905860901,
,0.001,,42688,,,
,0.001,,42699,,,
0.7758710980415344,,667,42699,,,
,0.001,,42749,,,
0.7744470238685608,,667,42749,,,
,,667,42751,0.795932412147522,,
,,667,42751,,0.7889552116394043,
,0.001,,42752,,,
,0.001,,42799,,,
0.7586840987205505,,668,42799,,,
,,668,42815,0.7959103584289551,,
,,668,42815,,0.789040744304657,
,0.001,,42816,,,
,0.001,,42849,,,
0.8083163499832153,,669,42849,,,
,,669,42879,0.795855700969696,,
,,669,42879,,0.7889238595962524,
,0.001,,42880,,,
,0.001,,42899,,,
0.7927509546279907,,670,42899,,,
,,670,42943,0.795770525932312,,
,,670,42943,,0.7888981103897095,
,0.001,,42944,,,
,0.001,,42949,,,
0.787494957447052,,671,42949,,,
,0.001,,42999,,,
0.8035991191864014,,671,42999,,,
,,671,43007,0.7959373593330383,,
,,671,43007,,0.788806140422821,
,0.001,,43008,,,
,0.001,,43049,,,
0.8065414428710938,,672,43049,,,
,,672,43071,0.7957772016525269,,
,,672,43071,,0.78898024559021,
,0.001,,43072,,,
,0.001,,43099,,,
0.7834129333496094,,673,43099,,,
,,673,43135,0.7958171367645264,,
,,673,43135,,0.7889588475227356,
,0.001,,43136,,,
,0.001,,43149,,,
0.7995787262916565,,674,43149,,,
,0.001,,43199,,,
0.7850337624549866,,674,43199,,,
,,674,43199,0.7959176898002625,,
,,674,43199,,0.7888875007629395,
,0.001,,43200,,,
,0.001,,43249,,,
0.7912554144859314,,675,43249,,,
,,675,43263,0.7958655953407288,,
,,675,43263,,0.7888529896736145,
,0.001,,43264,,,
,0.001,,43299,,,
0.7904336452484131,,676,43299,,,
,,676,43327,0.7957282662391663,,
,,676,43327,,0.7888556718826294,
,0.001,,43328,,,
,0.001,,43349,,,
0.7999290227890015,,677,43349,,,
,,677,43391,0.7957360148429871,,
,,677,43391,,0.7887817025184631,
,0.001,,43392,,,
,0.001,,43399,,,
0.786952018737793,,678,43399,,,
,0.001,,43449,,,
0.7904607057571411,,678,43449,,,
,,678,43455,0.7957224249839783,,
,,678,43455,,0.7888597249984741,
,0.001,,43456,,,
,0.001,,43499,,,
0.7897900938987732,,679,43499,,,
,,679,43519,0.7958025336265564,,
,,679,43519,,0.7887848019599915,
,0.001,,43520,,,
,0.001,,43549,,,
0.7913916707038879,,680,43549,,,
,,680,43583,0.7958446741104126,,
,,680,43583,,0.7889028787612915,
,0.001,,43584,,,
,0.001,,43599,,,
0.8008231520652771,,681,43599,,,
,,681,43647,0.7957402467727661,,
,,681,43647,,0.7888438105583191,
,0.001,,43648,,,
,0.001,,43649,,,
0.7950871586799622,,682,43649,,,
,0.001,,43699,,,
0.7863979339599609,,682,43699,,,
,,682,43711,0.7959539294242859,,
,,682,43711,,0.7888267636299133,
,0.001,,43712,,,
,0.001,,43749,,,
0.7962201237678528,,683,43749,,,
,,683,43775,0.7958242297172546,,
,,683,43775,,0.7889648079872131,
,0.001,,43776,,,
,0.001,,43799,,,
0.8098350167274475,,684,43799,,,
,,684,43839,0.7957539558410645,,
,,684,43839,,0.7888153195381165,
,0.001,,43840,,,
,0.001,,43849,,,
0.7846326231956482,,685,43849,,,
,0.001,,43899,,,
0.7895193696022034,,685,43899,,,
,,685,43903,0.7957996129989624,,
,,685,43903,,0.7890514135360718,
,0.001,,43904,,,
,0.001,,43949,,,
0.805259108543396,,686,43949,,,
,,686,43967,0.7960517406463623,,
,,686,43967,,0.7888274192810059,
,0.001,,43968,,,
,0.001,,43999,,,
0.7804749011993408,,687,43999,,,
,,687,44031,0.7959139347076416,,
,,687,44031,,0.7889875769615173,
,0.001,,44032,,,
,0.001,,44049,,,
0.7622628808021545,,688,44049,,,
,,688,44095,0.7959764003753662,,
,,688,44095,,0.788915753364563,
,0.001,,44096,,,
,0.001,,44099,,,
0.7836257219314575,,689,44099,,,
,0.001,,44149,,,
0.7767605781555176,,689,44149,,,
,,689,44159,0.7958592772483826,,
,,689,44159,,0.7889147996902466,
,0.001,,44160,,,
,0.001,,44199,,,
0.7761631608009338,,690,44199,,,
,,690,44223,0.7957090139389038,,
,,690,44223,,0.7888007164001465,
,0.001,,44224,,,
,0.001,,44249,,,
0.8091030120849609,,691,44249,,,
,,691,44287,0.7957178354263306,,
,,691,44287,,0.7888274788856506,
,0.001,,44288,,,
,0.001,,44299,,,
0.7838923931121826,,692,44299,,,
,0.001,,44349,,,
0.8012476563453674,,692,44349,,,
,,692,44351,0.7958061695098877,,
,,692,44351,,0.7888762354850769,
,0.001,,44352,,,
,0.001,,44399,,,
0.7791657447814941,,693,44399,,,
,,693,44415,0.7957497835159302,,
,,693,44415,,0.7888391017913818,
,0.001,,44416,,,
,0.001,,44449,,,
0.7815037369728088,,694,44449,,,
,,694,44479,0.7958517670631409,,
,,694,44479,,0.7888745665550232,
,0.001,,44480,,,
,0.001,,44499,,,
0.7691565155982971,,695,44499,,,
,,695,44543,0.7957763075828552,,
,,695,44543,,0.7888817191123962,
,0.001,,44544,,,
,0.001,,44549,,,
0.8046655654907227,,696,44549,,,
,0.001,,44599,,,
0.7887411713600159,,696,44599,,,
,,696,44607,0.7956870198249817,,
,,696,44607,,0.7888156175613403,
,0.001,,44608,,,
,0.001,,44649,,,
0.8044236302375793,,697,44649,,,
,,697,44671,0.7960541248321533,,
,,697,44671,,0.789207398891449,
,0.001,,44672,,,
,0.001,,44699,,,
0.7639951109886169,,698,44699,,,
,,698,44735,0.795740008354187,,
,,698,44735,,0.7889304161071777,
,0.001,,44736,,,
,0.001,,44749,,,
0.8054101467132568,,699,44749,,,
,0.001,,44799,,,
0.7830684185028076,,699,44799,,,
,,699,44799,0.7960248589515686,,
,,699,44799,,0.7889662981033325,
,0.001,,44800,,,
,0.001,,44849,,,
0.7845537066459656,,700,44849,,,
,,700,44863,0.7957586050033569,,
,,700,44863,,0.7890130877494812,
,0.001,,44864,,,
,0.001,,44899,,,
0.787441074848175,,701,44899,,,
,,701,44927,0.7957477569580078,,
,,701,44927,,0.7887771725654602,
,0.001,,44928,,,
,0.001,,44949,,,
0.8090758919715881,,702,44949,,,
,,702,44991,0.7959751486778259,,
,,702,44991,,0.788798451423645,
,0.001,,44992,,,
,0.001,,44999,,,
0.7682751417160034,,703,44999,,,
,0.001,,45049,,,
0.7874749898910522,,703,45049,,,
,,703,45055,0.7957102656364441,,
,,703,45055,,0.7889633178710938,
,0.001,,45056,,,
,0.001,,45099,,,
0.8184195160865784,,704,45099,,,
,,704,45119,0.7956987619400024,,
,,704,45119,,0.7887642979621887,
,0.001,,45120,,,
,0.001,,45149,,,
0.771812379360199,,705,45149,,,
,,705,45183,0.7958352565765381,,
,,705,45183,,0.7888044118881226,
,0.001,,45184,,,
,0.001,,45199,,,
0.7981975078582764,,706,45199,,,
,,706,45247,0.795723557472229,,
,,706,45247,,0.7888540625572205,
,0.001,,45248,,,
,0.001,,45249,,,
0.8104455471038818,,707,45249,,,
,0.001,,45299,,,
0.7792656421661377,,707,45299,,,
,,707,45311,0.7957226037979126,,
,,707,45311,,0.7887566089630127,
,0.001,,45312,,,
,0.001,,45349,,,
0.798895537853241,,708,45349,,,
,,708,45375,0.7957042455673218,,
,,708,45375,,0.7887515425682068,
,0.001,,45376,,,
,0.001,,45399,,,
0.8064466714859009,,709,45399,,,
,,709,45439,0.7957485914230347,,
,,709,45439,,0.7888274192810059,
,0.001,,45440,,,
,0.001,,45449,,,
0.7852646112442017,,710,45449,,,
,0.001,,45499,,,
0.8089911341667175,,710,45499,,,
,,710,45503,0.7956950068473816,,
,,710,45503,,0.7888520359992981,
,0.001,,45504,,,
,0.001,,45549,,,
0.7873663306236267,,711,45549,,,
,,711,45567,0.7956917881965637,,
,,711,45567,,0.7889417409896851,
,0.001,,45568,,,
,0.001,,45599,,,
0.7993246912956238,,712,45599,,,
,,712,45631,0.7956787943840027,,
,,712,45631,,0.78877192735672,
,0.001,,45632,,,
,0.001,,45649,,,
0.776472270488739,,713,45649,,,
,,713,45695,0.7957706451416016,,
,,713,45695,,0.7888330817222595,
,0.001,,45696,,,
,0.001,,45699,,,
0.7966758608818054,,714,45699,,,
,0.001,,45749,,,
0.791394829750061,,714,45749,,,
,,714,45759,0.7958274483680725,,
,,714,45759,,0.7889533638954163,
,0.001,,45760,,,
,0.001,,45799,,,
0.758074939250946,,715,45799,,,
,,715,45823,0.7957031726837158,,
,,715,45823,,0.7887745499610901,
,0.001,,45824,,,
,0.001,,45849,,,
0.7860262989997864,,716,45849,,,
,,716,45887,0.795883059501648,,
,,716,45887,,0.7888398766517639,
,0.001,,45888,,,
,0.001,,45899,,,
0.7950621247291565,,717,45899,,,
,0.001,,45949,,,
0.7585594654083252,,717,45949,,,
,,717,45951,0.7957334518432617,,
,,717,45951,,0.7889482975006104,
,0.001,,45952,,,
,0.001,,45999,,,
0.7817739248275757,,718,45999,,,
,,718,46015,0.7957693934440613,,
,,718,46015,,0.7889232039451599,
,0.001,,46016,,,
,0.001,,46049,,,
0.7870609760284424,,719,46049,,,
,,719,46079,0.7956761717796326,,
,,719,46079,,0.7889278531074524,
,0.001,,46080,,,
,0.001,,46099,,,
0.7759019732475281,,720,46099,,,
,,720,46143,0.795719563961029,,
,,720,46143,,0.7887681722640991,
,0.001,,46144,,,
,0.001,,46149,,,
0.778624415397644,,721,46149,,,
,0.001,,46199,,,
0.7875024676322937,,721,46199,,,
,,721,46207,0.7956606149673462,,
,,721,46207,,0.7888533473014832,
,0.001,,46208,,,
,0.001,,46249,,,
0.7873513698577881,,722,46249,,,
,,722,46271,0.7956734299659729,,
,,722,46271,,0.7887817621231079,
,0.001,,46272,,,
,0.001,,46299,,,
0.7571783065795898,,723,46299,,,
,,723,46335,0.7957016229629517,,
,,723,46335,,0.7887665033340454,
,0.001,,46336,,,
,0.001,,46349,,,
0.7930416464805603,,724,46349,,,
,0.001,,46399,,,
0.785735547542572,,724,46399,,,
,,724,46399,0.7958388924598694,,
,,724,46399,,0.7887902855873108,
,0.001,,46400,,,
,0.001,,46449,,,
0.7969331741333008,,725,46449,,,
,,725,46463,0.7962810397148132,,
,,725,46463,,0.7891415357589722,
,0.001,,46464,,,
,0.001,,46499,,,
0.7850320339202881,,726,46499,,,
,,726,46527,0.7956774830818176,,
,,726,46527,,0.7889207601547241,
,0.001,,46528,,,
,0.001,,46549,,,
0.7744032740592957,,727,46549,,,
,,727,46591,0.7957195043563843,,
,,727,46591,,0.7887857556343079,
,0.001,,46592,,,
,0.001,,46599,,,
0.8100986480712891,,728,46599,,,
,0.001,,46649,,,
0.7852175831794739,,728,46649,,,
,,728,46655,0.7957248687744141,,
,,728,46655,,0.7887463569641113,
,0.001,,46656,,,
,0.001,,46699,,,
0.76613849401474,,729,46699,,,
,,729,46719,0.7956626415252686,,
,,729,46719,,0.7887311577796936,
,0.001,,46720,,,
,0.001,,46749,,,
0.8127687573432922,,730,46749,,,
,,730,46783,0.7957842946052551,,
,,730,46783,,0.7887841463088989,
,0.001,,46784,,,
,0.001,,46799,,,
0.7852216958999634,,731,46799,,,
,,731,46847,0.795724630355835,,
,,731,46847,,0.7888215780258179,
,0.001,,46848,,,
,0.001,,46849,,,
0.8276177644729614,,732,46849,,,
,0.001,,46899,,,
0.7935121059417725,,732,46899,,,
,,732,46911,0.7957428097724915,,
,,732,46911,,0.7887763381004333,
,0.001,,46912,,,
,0.001,,46949,,,
0.7907237410545349,,733,46949,,,
,,733,46975,0.7956832051277161,,
,,733,46975,,0.7888244986534119,
,0.001,,46976,,,
,0.001,,46999,,,
0.7912835478782654,,734,46999,,,
,,734,47039,0.7958158254623413,,
,,734,47039,,0.7888216972351074,
,0.001,,47040,,,
,0.001,,47049,,,
0.7809267044067383,,735,47049,,,
,0.001,,47099,,,
0.7939220666885376,,735,47099,,,
,,735,47103,0.795688807964325,,
,,735,47103,,0.7889218330383301,
,0.001,,47104,,,
,0.001,,47149,,,
0.8040770888328552,,736,47149,,,
,,736,47167,0.7956613302230835,,
,,736,47167,,0.7887444496154785,
,0.001,,47168,,,
,0.001,,47199,,,
0.7554404139518738,,737,47199,,,
,,737,47231,0.7957563996315002,,
,,737,47231,,0.7887609004974365,
,0.001,,47232,,,
,0.001,,47249,,,
0.7937367558479309,,738,47249,,,
,,738,47295,0.7958942651748657,,
,,738,47295,,0.7888354063034058,
,0.001,,47296,,,
,0.001,,47299,,,
0.7930430769920349,,739,47299,,,
,0.001,,47349,,,
0.7788670659065247,,739,47349,,,
,,739,47359,0.795651912689209,,
,,739,47359,,0.7888104915618896,
,0.001,,47360,,,
,0.001,,47399,,,
0.7662680745124817,,740,47399,,,
,,740,47423,0.7957836985588074,,
,,740,47423,,0.7887459993362427,
,0.001,,47424,,,
,0.001,,47449,,,
0.8056015968322754,,741,47449,,,
,,741,47487,0.795815646648407,,
,,741,47487,,0.7887316942214966,
,0.001,,47488,,,
,0.001,,47499,,,
0.781764805316925,,742,47499,,,
,0.001,,47549,,,
0.7748632431030273,,742,47549,,,
,,742,47551,0.7959626913070679,,
,,742,47551,,0.7891328930854797,
,0.001,,47552,,,
,0.001,,47599,,,
0.7781931161880493,,743,47599,,,
,,743,47615,0.7956517338752747,,
,,743,47615,,0.7887952923774719,
,0.001,,47616,,,
,0.001,,47649,,,
0.8033005595207214,,744,47649,,,
,,744,47679,0.7956929802894592,,
,,744,47679,,0.7887488603591919,
,0.001,,47680,,,
,0.001,,47699,,,
0.8081299662590027,,745,47699,,,
,,745,47743,0.7956679463386536,,
,,745,47743,,0.7887589931488037,
,0.001,,47744,,,
,0.001,,47749,,,
0.7744494676589966,,746,47749,,,
,0.001,,47799,,,
0.7807773351669312,,746,47799,,,
,,746,47807,0.7956912517547607,,
,,746,47807,,0.788711428642273,
,0.001,,47808,,,
,0.001,,47849,,,
0.778026282787323,,747,47849,,,
,,747,47871,0.7956791520118713,,
,,747,47871,,0.788802444934845,
,0.001,,47872,,,
,0.001,,47899,,,
0.7833461761474609,,748,47899,,,
,,748,47935,0.7956470251083374,,
,,748,47935,,0.7887398600578308,
,0.001,,47936,,,
,0.001,,47949,,,
0.7767181396484375,,749,47949,,,
,0.001,,47999,,,
0.8183212280273438,,749,47999,,,
,,749,47999,0.7956192493438721,,
,,749,47999,,0.7886813879013062,
,0.001,,48000,,,
,0.001,,48049,,,
0.8043971657752991,,750,48049,,,
,,750,48063,0.7956579923629761,,
,,750,48063,,0.7887184619903564,
,0.001,,48064,,,
,0.001,,48099,,,
0.7958565950393677,,751,48099,,,
,,751,48127,0.7956441640853882,,
,,751,48127,,0.788703203201294,
,0.001,,48128,,,
,0.001,,48149,,,
0.8080465197563171,,752,48149,,,
,,752,48191,0.7957296967506409,,
,,752,48191,,0.7887594103813171,
,0.001,,48192,,,
,0.001,,48199,,,
0.7559810876846313,,753,48199,,,
,0.001,,48249,,,
0.7584103345870972,,753,48249,,,
,,753,48255,0.795795202255249,,
,,753,48255,,0.7888025045394897,
,0.001,,48256,,,
,0.001,,48299,,,
0.7949637770652771,,754,48299,,,
,,754,48319,0.7956944108009338,,
,,754,48319,,0.7888591289520264,
,0.001,,48320,,,
,0.001,,48349,,,
0.8132928609848022,,755,48349,,,
,,755,48383,0.7956590056419373,,
,,755,48383,,0.78879314661026,
,0.001,,48384,,,
,0.001,,48399,,,
0.800420343875885,,756,48399,,,
,,756,48447,0.7957354187965393,,
,,756,48447,,0.7887312769889832,
,0.001,,48448,,,
,0.001,,48449,,,
0.8059718608856201,,757,48449,,,
,0.001,,48499,,,
0.7949504256248474,,757,48499,,,
,,757,48511,0.795798659324646,,
,,757,48511,,0.7889489531517029,
,0.001,,48512,,,
,0.001,,48549,,,
0.7820971012115479,,758,48549,,,
,,758,48575,0.7956804633140564,,
,,758,48575,,0.7886697053909302,
,0.001,,48576,,,
,0.001,,48599,,,
0.7721139788627625,,759,48599,,,
,,759,48639,0.7988376617431641,,
,,759,48639,,0.7891412973403931,
,0.001,,48640,,,
,0.001,,48649,,,
0.8093330264091492,,760,48649,,,
,0.001,,48699,,,
0.7891057133674622,,760,48699,,,
,,760,48703,0.79584139585495,,
,,760,48703,,0.7905265688896179,
,0.001,,48704,,,
,0.001,,48749,,,
0.7968090772628784,,761,48749,,,
,,761,48767,0.7957431674003601,,
,,761,48767,,0.7888083457946777,
,0.001,,48768,,,
,0.001,,48799,,,
0.789362907409668,,762,48799,,,
,,762,48831,0.7956893444061279,,
,,762,48831,,0.7887834906578064,
,0.001,,48832,,,
,0.001,,48849,,,
0.7860694527626038,,763,48849,,,
,,763,48895,0.7958114147186279,,
,,763,48895,,0.7887998223304749,
,0.001,,48896,,,
,0.001,,48899,,,
0.8021080493927002,,764,48899,,,
,0.001,,48949,,,
0.760228157043457,,764,48949,,,
,,764,48959,0.7957611680030823,,
,,764,48959,,0.7887498736381531,
,0.001,,48960,,,
,0.001,,48999,,,
0.7826989889144897,,765,48999,,,
,,765,49023,0.7956720590591431,,
,,765,49023,,0.7887788414955139,
,0.001,,49024,,,
,0.001,,49049,,,
0.7682698369026184,,766,49049,,,
,,766,49087,0.7956264615058899,,
,,766,49087,,0.7887281775474548,
,0.001,,49088,,,
,0.001,,49099,,,
0.7880690693855286,,767,49099,,,
,0.001,,49149,,,
0.7686741352081299,,767,49149,,,
,,767,49151,0.7956681847572327,,
,,767,49151,,0.7888527512550354,
,0.001,,49152,,,
,0.001,,49199,,,
0.8062825798988342,,768,49199,,,
,,768,49215,0.7956297397613525,,
,,768,49215,,0.788765013217926,
,0.001,,49216,,,
,0.001,,49249,,,
0.7876193523406982,,769,49249,,,
,,769,49279,0.7957185506820679,,
,,769,49279,,0.7887058258056641,
,0.001,,49280,,,
,0.001,,49299,,,
0.7865217924118042,,770,49299,,,
,,770,49343,0.7956541180610657,,
,,770,49343,,0.7887430787086487,
,0.001,,49344,,,
,0.001,,49349,,,
0.8015000224113464,,771,49349,,,
,0.001,,49399,,,
0.820816695690155,,771,49399,,,
,,771,49407,0.7956383228302002,,
,,771,49407,,0.7886703610420227,
,0.001,,49408,,,
,0.001,,49449,,,
0.7954511642456055,,772,49449,,,
,,772,49471,0.7956390380859375,,
,,772,49471,,0.7887496948242188,
,0.001,,49472,,,
,0.001,,49499,,,
0.7849134206771851,,773,49499,,,
,,773,49535,0.7957399487495422,,
,,773,49535,,0.7887135148048401,
,0.001,,49536,,,
,0.001,,49549,,,
0.7842754125595093,,774,49549,,,
,0.001,,49599,,,
0.7662560343742371,,774,49599,,,
,,774,49599,0.7957475781440735,,
,,774,49599,,0.7888750433921814,
,0.001,,49600,,,
,0.001,,49649,,,
0.7597071528434753,,775,49649,,,
,,775,49663,0.7956254482269287,,
,,775,49663,,0.788698136806488,
,0.001,,49664,,,
,0.001,,49699,,,
0.8063828945159912,,776,49699,,,
,,776,49727,0.795656144618988,,
,,776,49727,,0.7887125015258789,
,0.001,,49728,,,
,0.001,,49749,,,
0.8046101331710815,,777,49749,,,
,,777,49791,0.7956011295318604,,
,,777,49791,,0.7886987328529358,
,0.001,,49792,,,
,0.001,,49799,,,
0.8141648173332214,,778,49799,,,
,0.001,,49849,,,
0.7724764347076416,,778,49849,,,
,,778,49855,0.795661449432373,,
,,778,49855,,0.7886631488800049,
,0.001,,49856,,,
,0.001,,49899,,,
0.7886593341827393,,779,49899,,,
,,779,49919,0.7956541776657104,,
,,779,49919,,0.788727879524231,
,0.001,,49920,,,
,0.001,,49949,,,
0.7736315727233887,,780,49949,,,
,,780,49983,0.7959219217300415,,
,,780,49983,,0.7887365818023682,
,0.001,,49984,,,
,0.001,,49999,,,
0.801054835319519,,781,49999,,,
,,781,50047,0.7957445383071899,,
,,781,50047,,0.789712131023407,
,0.001,,50048,,,
,0.001,,50049,,,
0.7818467617034912,,782,50049,,,
,0.001,,50099,,,
0.7779579758644104,,782,50099,,,
,,782,50111,0.7956523895263672,,
,,782,50111,,0.7887075543403625,
,0.001,,50112,,,
,0.001,,50149,,,
0.7573732733726501,,783,50149,,,
,,783,50175,0.7956318259239197,,
,,783,50175,,0.7887613773345947,
,0.001,,50176,,,
,0.001,,50199,,,
0.7975807189941406,,784,50199,,,
,,784,50239,0.7956961989402771,,
,,784,50239,,0.7887177467346191,
,0.001,,50240,,,
,0.001,,50249,,,
0.8296469449996948,,785,50249,,,
,0.001,,50299,,,
0.7689821124076843,,785,50299,,,
,,785,50303,0.7956173419952393,,
,,785,50303,,0.7887334227561951,
,0.001,,50304,,,
,0.001,,50349,,,
0.7487696409225464,,786,50349,,,
,,786,50367,0.7956441640853882,,
,,786,50367,,0.7887041568756104,
,0.001,,50368,,,
,0.001,,50399,,,
0.7717456221580505,,787,50399,,,
,,787,50431,0.7956124544143677,,
,,787,50431,,0.7887136340141296,
,0.001,,50432,,,
,0.001,,50449,,,
0.7796908020973206,,788,50449,,,
,,788,50495,0.7957414388656616,,
,,788,50495,,0.7887917160987854,
,0.001,,50496,,,
,0.001,,50499,,,
0.7849530577659607,,789,50499,,,
,0.001,,50549,,,
0.771856427192688,,789,50549,,,
,,789,50559,0.7980764508247375,,
,,789,50559,,0.7893811464309692,
,0.001,,50560,,,
,0.001,,50599,,,
0.7768913507461548,,790,50599,,,
,,790,50623,0.7957568764686584,,
,,790,50623,,0.7894890308380127,
,0.001,,50624,,,
,0.001,,50649,,,
0.7875619530677795,,791,50649,,,
,,791,50687,0.7956205010414124,,
,,791,50687,,0.7887083888053894,
,0.001,,50688,,,
,0.001,,50699,,,
0.8026198148727417,,792,50699,,,
,0.001,,50749,,,
0.8012827634811401,,792,50749,,,
,,792,50751,0.7956237196922302,,
,,792,50751,,0.7886461615562439,
,0.001,,50752,,,
,0.001,,50799,,,
0.8032717704772949,,793,50799,,,
,,793,50815,0.7956714630126953,,
,,793,50815,,0.7886602878570557,
,0.001,,50816,,,
,0.001,,50849,,,
0.8017566800117493,,794,50849,,,
,,794,50879,0.7956914305686951,,
,,794,50879,,0.7886933088302612,
,0.001,,50880,,,
,0.001,,50899,,,
0.7959549427032471,,795,50899,,,
,,795,50943,0.7956236600875854,,
,,795,50943,,0.7886199951171875,
,0.001,,50944,,,
,0.001,,50949,,,
0.8102603554725647,,796,50949,,,
,0.001,,50999,,,
0.770882785320282,,796,50999,,,
,,796,51007,0.7956129312515259,,
,,796,51007,,0.7887030243873596,
,0.001,,51008,,,
,0.001,,51049,,,
0.7934432625770569,,797,51049,,,
,,797,51071,0.7961491346359253,,
,,797,51071,,0.7888101935386658,
,0.001,,51072,,,
,0.001,,51099,,,
0.7909551858901978,,798,51099,,,
,,798,51135,0.7956804633140564,,
,,798,51135,,0.7887200117111206,
,0.001,,51136,,,
,0.001,,51149,,,
0.7859410643577576,,799,51149,,,
,0.001,,51199,,,
0.8124868869781494,,799,51199,,,
,,799,51199,0.7956104278564453,,
,,799,51199,,0.7886936068534851,
,0.001,,51200,,,
,0.001,,51249,,,
0.7813991904258728,,800,51249,,,
,,800,51263,0.7956252694129944,,
,,800,51263,,0.7886791229248047,
,0.001,,51264,,,
,0.001,,51299,,,
0.7749007940292358,,801,51299,,,
,,801,51327,0.7958645224571228,,
,,801,51327,,0.7888413667678833,
,0.001,,51328,,,
,0.001,,51349,,,
0.7450954914093018,,802,51349,,,
,,802,51391,0.7956200838088989,,
,,802,51391,,0.7887755632400513,
,0.001,,51392,,,
,0.001,,51399,,,
0.7813340425491333,,803,51399,,,
,0.001,,51449,,,
0.8082531690597534,,803,51449,,,
,,803,51455,0.7956177592277527,,
,,803,51455,,0.7886844873428345,
,0.001,,51456,,,
,0.001,,51499,,,
0.7944372296333313,,804,51499,,,
,,804,51519,0.7957074642181396,,
,,804,51519,,0.7886884808540344,
,0.001,,51520,,,
,0.001,,51549,,,
0.775068998336792,,805,51549,,,
,,805,51583,0.7956256866455078,,
,,805,51583,,0.7887008786201477,
,0.001,,51584,,,
,0.001,,51599,,,
0.794683575630188,,806,51599,,,
,,806,51647,0.7956176996231079,,
,,806,51647,,0.788665235042572,
,0.001,,51648,,,
,0.001,,51649,,,
0.7871360778808594,,807,51649,,,
,0.001,,51699,,,
0.7952245473861694,,807,51699,,,
,,807,51711,0.7956637740135193,,
,,807,51711,,0.7887145280838013,
,0.001,,51712,,,
,0.001,,51749,,,
0.777696430683136,,808,51749,,,
,,808,51775,0.7956318259239197,,
,,808,51775,,0.7886954545974731,
,0.001,,51776,,,
,0.001,,51799,,,
0.7944206595420837,,809,51799,,,
,,809,51839,0.7956377267837524,,
,,809,51839,,0.7886821031570435,
,0.001,,51840,,,
